"DEP","ESS","famille","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"2A","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","137","91","12242","11145","400396407"
"2A","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","14","12","9800","9414","331145075"
"2B","ESS + Hors ESS","Ensemble","1 - Micro entreprise","7502","6602","16260","17137","473217996"
"2B","ESS + Hors ESS","Ensemble","2 - Petites entreprises","908","719","16670","15218","487926572"
"2B","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","127","92","11701","10884","374959529"
"2B","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","9","9","5503","5189","182135357"
"30","ESS + Hors ESS","Ensemble","1 - Micro entreprise","21717","18618","46627","45908","1261320669"
"30","ESS + Hors ESS","Ensemble","2 - Petites entreprises","2824","1823","51344","46540","1436969326"
"30","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","580","337","50511","45754","1488225901"
"30","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","70","45","44287","40956","1492964727"
"31","ESS + Hors ESS","Ensemble","1 - Micro entreprise","37357","30213","87312","84463","2592459847"
"31","ESS + Hors ESS","Ensemble","2 - Petites entreprises","6697","4111","124139","111564","3800932921"
"31","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","1561","863","139764","126982","4673795073"
"31","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","269","124","198164","184116","7747036915"
"32","ESS + Hors ESS","Ensemble","1 - Micro entreprise","6646","5628","13443","12508","339721681"
"32","ESS + Hors ESS","Ensemble","2 - Petites entreprises","819","585","15186","13811","402314034"
"32","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","185","138","16726","14866","457564281"
"32","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","10","9","5080","4785","157851964"
"33","ESS + Hors ESS","Ensemble","1 - Micro entreprise","48113","39409","110952","109840","3253451636"
"33","ESS + Hors ESS","Ensemble","2 - Petites entreprises","8022","5130","148827","136486","4498485229"
"33","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","1676","958","149711","136102","4710720848"
"33","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","212","111","152297","139468","5386823895"
"34","ESS + Hors ESS","Ensemble","1 - Micro entreprise","36474","30760","77674","78438","2255735058"
"34","ESS + Hors ESS","Ensemble","2 - Petites entreprises","5052","3289","92952","84202","2720878698"
"34","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","1080","592","94425","83926","2826451315"
"34","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","141","77","92321","84780","2974547504"
"35","ESS + Hors ESS","Ensemble","1 - Micro entreprise","27213","22175","64800","63339","1865123878"
"35","ESS + Hors ESS","Ensemble","2 - Petites entreprises","5324","3455","100809","91680","3016545361"
"35","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","1323","767","120319","108912","3701759581"
"35","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","189","102","109722","101911","3561211682"
"36","ESS + Hors ESS","Ensemble","1 - Micro entreprise","6281","5132","14456","13373","361619368"
"36","ESS + Hors ESS","Ensemble","2 - Petites entreprises","973","633","18469","16723","495521267"
"36","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","214","144","19851","18418","574455961"
"36","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","23","15","11794","11021","358987644"
"37","ESS + Hors ESS","Ensemble","1 - Micro entreprise","15746","12589","37313","36928","1062595881"
"37","ESS + Hors ESS","Ensemble","2 - Petites entreprises","2848","1778","54741","49738","1573940997"
"37","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","592","319","53468","48598","1617733268"
"37","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","91","42","54633","50997","1839138726"
"38","ESS + Hors ESS","Ensemble","1 - Micro entreprise","33531","27796","78786","75120","2304248685"
"38","ESS + Hors ESS","Ensemble","2 - Petites entreprises","5832","3802","107459","96863","3289104087"
"38","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","1334","784","117791","106431","3973348616"
"38","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","192","114","116666","106976","4415320613"
"39","ESS + Hors ESS","Ensemble","1 - Micro entreprise","7854","6479","18215","17322","502903354"
"39","ESS + Hors ESS","Ensemble","2 - Petites entreprises","1276","853","23996","21760","678145378"
"39","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","256","182","22643","20484","646229126"
"39","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","24","17","12179","11318","406133047"
"40","ESS + Hors ESS","Ensemble","1 - Micro entreprise","12789","10427","27032","28197","766337800"
"40","ESS + Hors ESS","Ensemble","2 - Petites entreprises","1812","1243","31793","30112","913181392"
"40","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","371","247","31977","29746","909211107"
"40","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","39","30","20677","19432","664328826"
"41","ESS + Hors ESS","Ensemble","1 - Micro entreprise","8841","7236","20310","19769","546146177"
"41","ESS + Hors ESS","Ensemble","2 - Petites entreprises","1434","933","27048","25005","767372601"
"41","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","341","226","30570","28345","896469340"
"41","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","40","21","21631","20563","744743150"
"42","ESS + Hors ESS","Ensemble","1 - Micro entreprise","19823","16490","46549","43600","1289172056"
"42","ESS + Hors ESS","Ensemble","2 - Petites entreprises","3623","2497","67776","60544","1922060608"
"42","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","808","502","70608","63735","2173240308"
"42","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","91","53","51964","47817","1704927164"
"43","ESS + Hors ESS","Ensemble","1 - Micro entreprise","6794","5696","15162","13828","375596242"
"43","ESS + Hors ESS","Ensemble","2 - Petites entreprises","1121","810","21801","19424","571928323"
"43","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","226","170","18381","16358","501455178"
"43","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","15","9","7877","7306","244415330"
"44","ESS + Hors ESS","Ensemble","1 - Micro entreprise","35507","28475","86464","85854","2582095277"
"44","ESS + Hors ESS","Ensemble","2 - Petites entreprises","6961","4245","131623","119654","4007992265"
"44","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","1765","1004","160454","144962","5104166115"
"44","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","258","130","147273","135053","5002268061"
"45","ESS + Hors ESS","Ensemble","1 - Micro entreprise","15883","12824","38437","37613","1106987298"
"45","ESS + Hors ESS","Ensemble","2 - Petites entreprises","2990","1877","56781","52072","1689823132"
"45","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","724","418","67536","62253","2137154377"
"45","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","124","66","66767","62917","2337981215"
"46","ESS + Hors ESS","Ensemble","1 - Micro entreprise","5766","4700","12665","12153","325667190"
"46","ESS + Hors ESS","Ensemble","2 - Petites entreprises","772","527","14140","12806","382232016"
"46","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","137","95","11293","10163","309771957"
"46","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","19","16","10786","10225","364765789"
"47","ESS + Hors ESS","Ensemble","1 - Micro entreprise","10322","8529","23401","23163","620425995"
"47","ESS + Hors ESS","Ensemble","2 - Petites entreprises","1595","1097","30176","27903","833233585"
"47","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","295","203","25381","23392","737333902"
"47","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","27","20","15856","15260","488040333"
"48","ESS + Hors ESS","Ensemble","1 - Micro entreprise","3017","2513","s","s","s"
"48","ESS + Hors ESS","Ensemble","2 - Petites entreprises","418","290","8066","7356","215972318"
"48","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","94","56","7816","7020","217689927"
"48","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","2","2","s","s","s"
"49","ESS + Hors ESS","Ensemble","1 - Micro entreprise","19924","16336","47736","46602","1295379012"
"49","ESS + Hors ESS","Ensemble","2 - Petites entreprises","3899","2639","75011","68643","2101817712"
"49","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","947","633","83480","75760","2430778684"
"49","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","107","72","60543","56209","1917859426"
"50","ESS + Hors ESS","Ensemble","1 - Micro entreprise","13705","11486","31188","30083","794468506"
"50","ESS + Hors ESS","Ensemble","2 - Petites entreprises","2175","1457","41733","38185","1141435018"
"50","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","416","297","38069","34487","1080262254"
"50","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","65","39","39426","36061","1296752358"
"51","ESS + Hors ESS","Ensemble","1 - Micro entreprise","17704","14828","40039","38631","1114589448"
"51","ESS + Hors ESS","Ensemble","2 - Petites entreprises","2745","1693","51465","47175","1540360909"
"51","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","653","367","60643","55720","2009030933"
"51","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","85","45","45591","41936","1452679491"
"52","ESS + Hors ESS","Ensemble","1 - Micro entreprise","4860","3887","10781","10307","288916757"
"52","ESS + Hors ESS","Ensemble","2 - Petites entreprises","828","503","15321","13996","431947249"
"52","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","165","110","15169","13901","435133730"
"52","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","24","19","10706","9724","312199375"
"53","ESS + Hors ESS","Ensemble","1 - Micro entreprise","7993","6646","18707","17577","487960263"
"53","ESS + Hors ESS","Ensemble","2 - Petites entreprises","1520","1057","28561","26091","820453551"
"53","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","340","248","31713","29110","911500774"
"53","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","46","31","21473","20173","683738998"
"54","ESS + Hors ESS","Ensemble","1 - Micro entreprise","15881","12470","39162","37174","1094547289"
"54","ESS + Hors ESS","Ensemble","2 - Petites entreprises","2948","1719","56576","51294","1670738808"
"54","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","703","360","62639","56578","1949661418"
"54","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","104","54","63613","62560","2075628575"
"55","ESS + Hors ESS","Ensemble","1 - Micro entreprise","4634","3827","10171","9337","258693901"
"55","ESS + Hors ESS","Ensemble","2 - Petites entreprises","748","460","14387","13091","396942548"
"55","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","170","114","16964","15094","486236852"
"55","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","11","8","5998","5688","189659561"
"56","ESS + Hors ESS","Ensemble","1 - Micro entreprise","21079","17618","47406","46736","1302688389"
"56","ESS + Hors ESS","Ensemble","2 - Petites entreprises","3332","2256","62459","56992","1744637084"
"56","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","708","467","63709","57850","1808440694"
"56","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","82","59","46846","42736","1447282031"
"57","ESS + Hors ESS","Ensemble","1 - Micro entreprise","22561","17760","55619","52242","1540143918"
"57","ESS + Hors ESS","Ensemble","2 - Petites entreprises","4147","2542","78113","70541","2277558567"
"57","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","917","521","82746","74204","2513693927"
"57","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","138","81","75893","70077","2518713813"
"58","ESS + Hors ESS","Ensemble","1 - Micro entreprise","5707","4557","12927","12268","331506566"
"58","ESS + Hors ESS","Ensemble","2 - Petites entreprises","908","563","17192","15651","465942210"
"58","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","209","137","18558","17045","520154619"
"58","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","17","12","9743","9175","311479984"
"59","ESS + Hors ESS","Ensemble","1 - Micro entreprise","53142","42695","130180","127157","3847821850"
"59","ESS + Hors ESS","Ensemble","2 - Petites entreprises","10927","6819","210042","189793","6240729391"
"59","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","2777","1549","254083","229814","7954627441"
"59","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","484","263","297910","273147","9793480249"
"60","ESS + Hors ESS","Ensemble","1 - Micro entreprise","17843","14512","42651","41442","1213340173"
"60","ESS + Hors ESS","Ensemble","2 - Petites entreprises","3011","1935","57615","52594","1694377666"
"60","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","747","461","69158","63232","2149914376"
"60","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","110","61","56887","53316","1959148614"
"61","ESS + Hors ESS","Ensemble","1 - Micro entreprise","8130","6859","17549","16368","440667860"
"61","ESS + Hors ESS","Ensemble","2 - Petites entreprises","1245","818","24426","22735","684226324"
"61","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","286","197","25760","23514","720201340"
"61","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","35","24","16567","15565","514138343"
"62","ESS + Hors ESS","Ensemble","1 - Micro entreprise","29525","23646","71877","67677","1905954470"
"62","ESS + Hors ESS","Ensemble","2 - Petites entreprises","5517","3472","105728","95962","2936947827"
"62","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","1398","864","126937","114753","3655902011"
"62","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","168","106","105017","95772","3156454528"
"63","ESS + Hors ESS","Ensemble","1 - Micro entreprise","17516","14241","40808","39159","1106984128"
"63","ESS + Hors ESS","Ensemble","2 - Petites entreprises","2934","1909","55555","50317","1582378444"
"63","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","666","373","59763","54268","1835016275"
"63","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","106","56","68014","63803","2472778593"
"64","ESS + Hors ESS","Ensemble","1 - Micro entreprise","22598","18374","51719","50524","1452576840"
"64","ESS + Hors ESS","Ensemble","2 - Petites entreprises","3451","2257","63474","58049","1862962922"
"64","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","679","409","58550","52523","1780453553"
"64","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","74","44","45296","42410","1646070074"
