"REG","typo_Asso","typo_Asso_det","sexe","type_emploi","nb_poste"
"France entière","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Aides","711"
"France entière","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Apprentis","s"
"France entière","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Ordinaires","2065"
"France entière","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Stagiaires","s"
"France entière","ARTS SPECTACLES (RZ1)","Ensemble","Femmes","Aides","2019"
"France entière","ARTS SPECTACLES (RZ1)","Ensemble","Femmes","Apprentis","101"
"France entière","ARTS SPECTACLES (RZ1)","Ensemble","Femmes","Ordinaires","15436"
"France entière","ARTS SPECTACLES (RZ1)","Ensemble","Femmes","Stagiaires","86"
"France entière","ARTS SPECTACLES (RZ1)","Ensemble","Hommes","Aides","1260"
"France entière","ARTS SPECTACLES (RZ1)","Ensemble","Hommes","Apprentis","97"
"France entière","ARTS SPECTACLES (RZ1)","Ensemble","Hommes","Ordinaires","12338"
"France entière","ARTS SPECTACLES (RZ1)","Ensemble","Hommes","Stagiaires","25"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Femmes","Aides","2120"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Femmes","Apprentis","118"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Femmes","Ordinaires","31817"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Femmes","Stagiaires","747"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Hommes","Aides","2364"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Hommes","Apprentis","143"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Hommes","Ordinaires","25790"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Hommes","Stagiaires","312"
"France entière","ENSEIGNEMENT (PZ)","Ensemble","Femmes","Aides","12968"
"France entière","ENSEIGNEMENT (PZ)","Ensemble","Femmes","Apprentis","730"
"France entière","ENSEIGNEMENT (PZ)","Ensemble","Femmes","Ordinaires","202515"
"France entière","ENSEIGNEMENT (PZ)","Ensemble","Femmes","Stagiaires","90"
"France entière","ENSEIGNEMENT (PZ)","Ensemble","Hommes","Aides","3359"
"France entière","ENSEIGNEMENT (PZ)","Ensemble","Hommes","Apprentis","401"
"France entière","ENSEIGNEMENT (PZ)","Ensemble","Hommes","Ordinaires","87705"
"France entière","ENSEIGNEMENT (PZ)","Ensemble","Hommes","Stagiaires","166"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Femmes","Aides","1070"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Femmes","Apprentis","s"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Femmes","Ordinaires","12053"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Femmes","Stagiaires","s"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Hommes","Aides","764"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Hommes","Apprentis","s"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Hommes","Ordinaires","7925"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Hommes","Stagiaires","s"
"France entière","NON-CLASSES (94.99Z)","Ensemble","Femmes","Aides","12501"
"France entière","NON-CLASSES (94.99Z)","Ensemble","Femmes","Apprentis","495"
"France entière","NON-CLASSES (94.99Z)","Ensemble","Femmes","Ordinaires","94201"
"France entière","NON-CLASSES (94.99Z)","Ensemble","Femmes","Stagiaires","274"
"France entière","NON-CLASSES (94.99Z)","Ensemble","Hommes","Aides","11743"
"France entière","NON-CLASSES (94.99Z)","Ensemble","Hommes","Apprentis","374"
"France entière","NON-CLASSES (94.99Z)","Ensemble","Hommes","Ordinaires","44286"
"France entière","NON-CLASSES (94.99Z)","Ensemble","Hommes","Stagiaires","192"
"France entière","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides","1437"
"France entière","SANTE HUMAINE (QA)","Ensemble","Femmes","Apprentis","199"
"France entière","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires","103618"
"France entière","SANTE HUMAINE (QA)","Ensemble","Femmes","Stagiaires","264"
"France entière","SANTE HUMAINE (QA)","Ensemble","Hommes","Aides","443"
"France entière","SANTE HUMAINE (QA)","Ensemble","Hommes","Apprentis","72"
"France entière","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires","25267"
"France entière","SANTE HUMAINE (QA)","Ensemble","Hommes","Stagiaires","157"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Aides","3785"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Apprentis","430"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Ordinaires","62590"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Stagiaires","140"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Aides","6327"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Apprentis","943"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Ordinaires","46476"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Stagiaires","132"
"France entière","SPORTS ET LOISIRS (RZ2)","Ensemble","Femmes","Aides","3395"
"France entière","SPORTS ET LOISIRS (RZ2)","Ensemble","Femmes","Apprentis","s"
"France entière","SPORTS ET LOISIRS (RZ2)","Ensemble","Femmes","Ordinaires","32212"
"France entière","SPORTS ET LOISIRS (RZ2)","Ensemble","Femmes","Stagiaires","s"
"France entière","SPORTS ET LOISIRS (RZ2)","Ensemble","Hommes","Aides","4974"
"France entière","SPORTS ET LOISIRS (RZ2)","Ensemble","Hommes","Apprentis","s"
"France entière","SPORTS ET LOISIRS (RZ2)","Ensemble","Hommes","Ordinaires","39807"
"France entière","SPORTS ET LOISIRS (RZ2)","Ensemble","Hommes","Stagiaires","s"
"France entière","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Ensemble","11028"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Ensemble","13415"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Ensemble","23912"
"France entière","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Ensemble","38624"
"France entière","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Ensemble","135565"
"France entière","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Ensemble","158463"
"France entière","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Ensemble","147721"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Ensemble","100639"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Ensemble","79598"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Ensemble","177350"
"France entière","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ensemble","4479"
"France entière","ARTS SPECTACLES (RZ1)","NC","Ensemble","Ensemble","31362"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Ensemble","63411"
"France entière","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Ensemble","25224"
"France entière","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Ensemble","8628"
"France entière","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Ensemble","241451"
"France entière","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Ensemble","31197"
"France entière","ENSEIGNEMENT (PZ)","NC","Ensemble","Ensemble","1434"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Ensemble","22002"
"France entière","NON-CLASSES (94.99Z)","NC","Ensemble","Ensemble","164066"
"France entière","SANTE HUMAINE (QA)","NC","Ensemble","Ensemble","131457"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ensemble","120823"
"France entière","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Ensemble","19083"
"France entière","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Ensemble","63239"
"France entière","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Aides","661"
"France entière","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Apprentis","27"
"France entière","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Ordinaires","10280"
"France entière","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Stagiaires","60"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Aides","620"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Apprentis","58"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Ordinaires","12660"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Stagiaires","77"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Aides","553"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Apprentis","70"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Ordinaires","23118"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Stagiaires","171"
"France entière","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Aides","4183"
"France entière","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Apprentis","365"
"France entière","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Ordinaires","34021"
"France entière","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Stagiaires","55"
"France entière","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Aides","22811"
"France entière","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Apprentis","295"
"France entière","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Ordinaires","112081"
"France entière","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Stagiaires","378"
"France entière","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Aides","5876"
"France entière","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Apprentis","63"
"France entière","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Ordinaires","152444"
"France entière","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Stagiaires","80"
"France entière","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Aides","44464"
"France entière","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Apprentis","182"
"France entière","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Ordinaires","102886"
"France entière","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Stagiaires","189"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Aides","4421"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Apprentis","207"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Ordinaires","95946"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Stagiaires","65"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Aides","4804"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Apprentis","422"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Ordinaires","73645"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Stagiaires","727"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Aides","7621"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Apprentis","629"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Ordinaires","167440"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Stagiaires","1660"
"France entière","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Aides","1062"
"France entière","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Apprentis","s"
"France entière","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ordinaires","3380"
"France entière","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Stagiaires","s"
"France entière","ARTS SPECTACLES (RZ1)","NC","Ensemble","Aides","3279"
"France entière","ARTS SPECTACLES (RZ1)","NC","Ensemble","Apprentis","198"
"France entière","ARTS SPECTACLES (RZ1)","NC","Ensemble","Ordinaires","27774"
"France entière","ARTS SPECTACLES (RZ1)","NC","Ensemble","Stagiaires","111"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Aides","4484"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Apprentis","261"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Ordinaires","57607"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Stagiaires","1059"
"France entière","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Aides","1601"
"France entière","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Apprentis","178"
"France entière","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Ordinaires","23402"
"France entière","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Stagiaires","43"
"France entière","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Aides","250"
"France entière","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Apprentis","s"
"France entière","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Ordinaires","8343"
"France entière","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Stagiaires","s"
"France entière","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Aides","12060"
"France entière","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Apprentis","678"
