"REG","ESS_simp","typo_B","typo_B_det","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"France entière","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","3178","2382","s","s","s"
"France entière","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","4616","3067","104912","92585","2986898598"
"France entière","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","1280","955","112175","100738","3592523281"
"France entière","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","4 - Grandes entreprises","37","32","s","s","s"
"France entière","ESS","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","2714","1891","s","s","s"
"France entière","ESS","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","859","467","17815","15339","s"
"France entière","ESS","Ensemble des secteurs d'activité","Formation d adulte","3 - Moyennes entreprises","111","69","s","s","s"
"France entière","ESS","Ensemble des secteurs d'activité","Formation d adulte","4 - Grandes entreprises","2","2","s","s","s"
"France entière","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","2781","905","11635","12715","373705237"
"France entière","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","5114","1255","142859","122377","3517038761"
"France entière","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","3186","1082","239178","206480","5814782025"
"France entière","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","4 - Grandes entreprises","23","15","8876","7830","230277103"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","2949","1652","12187","10395","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","1031","463","17299","13817","310162167"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3 - Moyennes entreprises","35","25","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","4 - Grandes entreprises","2","1","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","1595","1248","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","1633","1271","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","341","234","26019","17550","364819198"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","4 - Grandes entreprises","2","2","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1 - Micro entreprise","24","18","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","57","35","1413","1236","28122385"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","20","9","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","4 - Grandes entreprises","1","1","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","339","244","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","119","74","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","25","15","2313","1872","71843243"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","4 - Grandes entreprises","2","1","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","1 - Micro entreprise","5551","5107","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","2 - Petites entreprises","395","325","7694","6200","220090558"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","3 - Moyennes entreprises","43","35","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","4 - Grandes entreprises","2","1","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","603","462","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","398","297","8545","6154","217146090"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","74","62","6663","5070","203675957"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","4 - Grandes entreprises","3","2","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","15660","13006","35903","32945","941216043"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","1192","845","20720","17669","626276718"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","3 - Moyennes entreprises","59","41","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","4 - Grandes entreprises","2","1","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","390","290","1369","2089","57439249"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","903","720","31864","28180","772302277"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","1066","716","69103","60729","1686578461"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","4 - Grandes entreprises","3","0","764","651","18684106"
"France entière","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","243","36","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","466","26","10603","9870","s"
"France entière","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3 - Moyennes entreprises","22","3","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","4 - Grandes entreprises","5","0","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","89","37","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","234","57","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","81","18","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Aide par le travail","1 - Micro entreprise","8","0","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","37","7","1097","847","s"
"France entière","Public","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","60","22","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Aide par le travail","4 - Grandes entreprises","5","4","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","2408","1935","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","1246","871","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","434","355","45889","40593","1079597739"
"France entière","Public","Ensemble des secteurs d'activité","Autres actions sociales","4 - Grandes entreprises","93","49","45354","40616","1197627157"
"France entière","Public","Ensemble des secteurs d'activité","Autres enseignements","1 - Micro entreprise","92","22","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Autres enseignements","2 - Petites entreprises","94","49","2107","1622","s"
"France entière","Public","Ensemble des secteurs d'activité","Autres enseignements","3 - Moyennes entreprises","59","25","5312","4497","s"
"France entière","Public","Ensemble des secteurs d'activité","Autres enseignements","4 - Grandes entreprises","5","1","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","33449","809","149073","142988","4941635243"
"France entière","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","15431","2719","298551","276682","9613550179"
"France entière","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","6040","5466","531770","496750","18812434840"
"France entière","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","4 - Grandes entreprises","341","227","209544","192711","6651105346"
"France entière","Public","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","181","7","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","363","27","9677","9333","s"
"France entière","Public","Ensemble des secteurs d'activité","Formation d adulte","3 - Moyennes entreprises","212","23","21651","17463","s"
"France entière","Public","Ensemble des secteurs d'activité","Formation d adulte","4 - Grandes entreprises","15","3","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","547","129","2328","2309","61709528"
"France entière","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","1146","492","34371","31154","837555556"
"France entière","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","1799","1216","151871","138347","3781573242"
"France entière","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","4 - Grandes entreprises","46","32","21117","19632","581116820"
"France entière","ESS","ACTION SOCIALE (QB)","Ensemble","Tous établissements","33413","16310","950874","793707","20205943624"
"France entière","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Tous établissements","15823","2160","255239","247673","11580264708"
"France entière","ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","Tous établissements","1421","1253","11052","10127","310841755"
"France entière","ESS","ARTS SPECTACLES (RZ1)","Ensemble","Tous établissements","21516","20511","33130","37639","1202741566"
"France entière","ESS","COMMERCE (GZ)","Ensemble","Tous établissements","4692","1361","55098","53673","1867087774"
"France entière","ESS","ENSEIGNEMENT (PZ)","Ensemble","Tous établissements","20388","15972","317680","279865","9487299826"
"France entière","ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Tous établissements","3416","2179","23526","24221","659249710"
"France entière","ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Tous établissements","2576","2126","52462","49693","1698678075"
"France entière","ESS","NON-CLASSES (94.99Z)","Ensemble","Tous établissements","44643","40464","166289","142133","4208317113"
"France entière","ESS","SANTE HUMAINE (QA)","Ensemble","Tous établissements","4759","1899","184565","159651","6076101195"
"France entière","ESS","SERVICES DIVERS","Ensemble","Tous établissements","9546","8401","62580","53656","1735362056"
"France entière","ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Tous établissements","14136","11548","145644","134914","4300231590"
"France entière","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","Tous établissements","35050","33542","82511","66316","1813163434"
"France entière","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","Tous établissements","10537","7019","217272","175925","4396814451"
"France entière","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Tous établissements","81602","59609","597059","568073","34697812641"
"France entière","Privé Hors ESS","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","Tous établissements","97480","95917","213589","220592","5551367746"
