"","EPCI","jurid2","typo2","nb_etab","eff_31","eff_EQTP","rem_brut","non_annexe","dep_epci","nom_complet"
"179",200017846,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",28,"716","589.16","15119781","682","91","CA Etampois Sud Essonne"
"180",200017846,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",9,"237","181.31","5287024","219","91","CA Etampois Sud Essonne"
"181",200017846,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",3,"53","39.02","854027","50","91","CA Etampois Sud Essonne"
"182",200017846,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",2,"s","s","s","s","91","CA Etampois Sud Essonne"
"183",200017846,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","s","91","CA Etampois Sud Essonne"
"184",200017846,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",13,"205","175","5467913","197","91","CA Etampois Sud Essonne"
"185",200017846,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",16,"9","7.49","236739","3","91","CA Etampois Sud Essonne"
"186",200017846,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",28,"58","18.84","507607","24","91","CA Etampois Sud Essonne"
"187",200017846,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",25,"58","33.58","817083","48","91","CA Etampois Sud Essonne"
"188",200017846,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",16,"155","95.6","2465900","126","91","CA Etampois Sud Essonne"
"189",200017846,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",125,"1230","930.6","24904107","1109","91","CA Etampois Sud Essonne"
"190",200017846,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",375,"2063","1922.47","66283308","2008","91","CA Etampois Sud Essonne"
"191",200017846,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",41,"261","147.02","7988488","154","91","CA Etampois Sud Essonne"
"192",200017846,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",71,"914","853.57","30244359","904","91","CA Etampois Sud Essonne"
"193",200017846,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",49,"2244","1951.54","70397664","2046","91","CA Etampois Sud Essonne"
"194",200017846,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",11,"468","401.61","11157420","425","91","CA Etampois Sud Essonne"
"195",200017846,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",6,"338","303.43","8953325","319","91","CA Etampois Sud Essonne"
"196",200017846,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",2,"s","s","s","s","91","CA Etampois Sud Essonne"
"197",200017846,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","s","91","CA Etampois Sud Essonne"
"198",200017846,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",2,"s","s","s","s","91","CA Etampois Sud Essonne"
"199",200017846,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",3,"5","8.01","270972","5","91","CA Etampois Sud Essonne"
"200",200017846,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",17,"78","54.43","1481729","61","91","CA Etampois Sud Essonne"
"201",200017846,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",816,"7401","6256.62","229364186","6746","91","CA Etampois Sud Essonne"
"202",200017846,"3-TOTAL-HORS ESS","TOUS SECTEURS",1383,"13434","11595.27","417188126","12349","91","CA Etampois Sud Essonne"
"203",200018653,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",8,"16","14.19","389367","16","971","CA CAP Excellence"
"204",200018653,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",48,"759","745.58","40496971","754","971","CA CAP Excellence"
"205",200018653,"1-TOTAL-ESS","3-ENSEIGNEMENT",54,"652","551.81","20994867","601","971","CA CAP Excellence"
"206",200018653,"1-TOTAL-ESS","4-SANTÉ HUMAINE",6,"188","171.06","8924393","187","971","CA CAP Excellence"
"207",200018653,"1-TOTAL-ESS","5-ACTION SOCIALE",120,"1702","1422.15","38779267","1628","971","CA CAP Excellence"
"208",200018653,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",20,"306","238.16","7079444","292","971","CA CAP Excellence"
"209",200018653,"1-TOTAL-ESS","5B-AIDE A DOMICILE",10,"482","370.3","8279899","453","971","CA CAP Excellence"
"210",200018653,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",13,"139","123.87","3214223","131","971","CA CAP Excellence"
"211",200018653,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",27,"252","241.2","5399241","247","971","CA CAP Excellence"
"212",200018653,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",50,"523","448.62","14806460","505","971","CA CAP Excellence"
"213",200018653,"1-TOTAL-ESS","6-ARTS, SPECTACLES",9,"29","21.03","494481","23","971","CA CAP Excellence"
"214",200018653,"1-TOTAL-ESS","7-SPORT ET LOISIRS",47,"157","128.87","3355352","143","971","CA CAP Excellence"
"215",200018653,"1-TOTAL-ESS","8-NON-CLASSES",116,"725","593.36","16682792","664","971","CA CAP Excellence"
"216",200018653,"1-TOTAL-ESS","9-SERVICES DIVERS",77,"577","493.77","14433548","544","971","CA CAP Excellence"
"217",200018653,"1-TOTAL-ESS","TOUS SECTEURS",485,"4805","4141.82","144551038","4560","971","CA CAP Excellence"
"218",200018653,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","s","971","CA CAP Excellence"
"219",200018653,"2-TOTAL-ASSOCIATIONS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",1,"s","s","s","s","971","CA CAP Excellence"
"220",200018653,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",53,"651","550.33","20955644","600","971","CA CAP Excellence"
"221",200018653,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",6,"188","171.06","8924393","187","971","CA CAP Excellence"
"222",200018653,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",117,"1698","1418.61","38686362","1624","971","CA CAP Excellence"
"223",200018653,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",20,"306","238.16","7079444","292","971","CA CAP Excellence"
"224",200018653,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",10,"482","370.3","8279899","453","971","CA CAP Excellence"
"225",200018653,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",13,"139","123.87","3214223","131","971","CA CAP Excellence"
"226",200018653,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",27,"252","241.2","5399241","247","971","CA CAP Excellence"
"227",200018653,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",47,"519","445.08","14713555","501","971","CA CAP Excellence"
"228",200018653,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",9,"29","21.03","494481","23","971","CA CAP Excellence"
"229",200018653,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",47,"157","128.87","3355352","143","971","CA CAP Excellence"
"230",200018653,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",116,"725","593.36","16682792","664","971","CA CAP Excellence"
"231",200018653,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",64,"470","400.32","10993064","440","971","CA CAP Excellence"
"232",200018653,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",415,"3929","3293.76","100470823","3692","971","CA CAP Excellence"
"233",200018653,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1020,"8065","7556.51","266219703","7790","971","CA CAP Excellence"
"234",200018653,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",262,"1854","1752.2","91916370","1811","971","CA CAP Excellence"
"235",200018653,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",167,"3795","3227.96","152259186","3429","971","CA CAP Excellence"
"236",200018653,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",190,"5676","4950.73","209906796","5297","971","CA CAP Excellence"
"237",200018653,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",31,"1392","1233.99","42488509","1315","971","CA CAP Excellence"
"238",200018653,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",4,"687","663.6","24870478","679","971","CA CAP Excellence"
"239",200018653,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",10,"114","70.41","1469781","104","971","CA CAP Excellence"
"240",200018653,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",8,"93","57.9","1585455","40","971","CA CAP Excellence"
"241",200018653,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",9,"498","442.08","14562795","492","971","CA CAP Excellence"
"242",200018653,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",20,"81","74.69","3167823","73","971","CA CAP Excellence"
"243",200018653,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",8,"s","s","s","s","971","CA CAP Excellence"
"244",200018653,"3-TOTAL-HORS ESS","8-NON-CLASSES",2,"s","s","s","s","971","CA CAP Excellence"
"245",200018653,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",3427,"33264","29583.74","1122699491","31448","971","CA CAP Excellence"
"246",200018653,"3-TOTAL-HORS ESS","TOUS SECTEURS",5127,"54194","48451.87","1891276803","51229","971","CA CAP Excellence"
"247",200023307,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",8,"49","48.81","1539495","49","47","CA du Grand Villeneuvois"
"248",200023307,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",13,"78","73.45","3228998","77","47","CA du Grand Villeneuvois"
"249",200023307,"1-TOTAL-ESS","3-ENSEIGNEMENT",15,"294","257.25","8141226","280","47","CA du Grand Villeneuvois"
"250",200023307,"1-TOTAL-ESS","4-SANTÉ HUMAINE",7,"s","s","s","s","47","CA du Grand Villeneuvois"
"251",200023307,"1-TOTAL-ESS","5-ACTION SOCIALE",43,"878","723.13","17539139","844","47","CA du Grand Villeneuvois"
"252",200023307,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",12,"300","258.2","7152996","290","47","CA du Grand Villeneuvois"
"253",200023307,"1-TOTAL-ESS","5B-AIDE A DOMICILE",10,"s","s","s","s","47","CA du Grand Villeneuvois"
"254",200023307,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",2,"s","s","s","s","47","CA du Grand Villeneuvois"
"255",200023307,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",19,"156","130.67","3842692","153","47","CA du Grand Villeneuvois"
"256",200023307,"1-TOTAL-ESS","6-ARTS, SPECTACLES",11,"s","s","s","s","47","CA du Grand Villeneuvois"
"257",200023307,"1-TOTAL-ESS","7-SPORT ET LOISIRS",34,"104","54.82","1159891","72","47","CA du Grand Villeneuvois"
"258",200023307,"1-TOTAL-ESS","8-NON-CLASSES",21,"48","48.11","1127941","43","47","CA du Grand Villeneuvois"
"259",200023307,"1-TOTAL-ESS","9-SERVICES DIVERS",34,"250","314.46","8980520","245","47","CA du Grand Villeneuvois"
"260",200023307,"1-TOTAL-ESS","TOUS SECTEURS",186,"1752","1565.74","43732210","1659","47","CA du Grand Villeneuvois"
"261",200023307,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","47","CA du Grand Villeneuvois"
"262",200023307,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",15,"294","257.25","8141226","280","47","CA du Grand Villeneuvois"
"263",200023307,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",5,"35","29.45","1170751","34","47","CA du Grand Villeneuvois"
"264",200023307,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",43,"878","723.13","17539139","844","47","CA du Grand Villeneuvois"
"265",200023307,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",12,"300","258.2","7152996","290","47","CA du Grand Villeneuvois"
"266",200023307,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",10,"s","s","s","s","47","CA du Grand Villeneuvois"
"267",200023307,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",2,"s","s","s","s","47","CA du Grand Villeneuvois"
"268",200023307,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",19,"156","130.67","3842692","153","47","CA du Grand Villeneuvois"
"269",200023307,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",11,"s","s","s","s","47","CA du Grand Villeneuvois"
"270",200023307,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",34,"104","54.82","1159891","72","47","CA du Grand Villeneuvois"
"271",200023307,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",21,"48","48.11","1127941","43","47","CA du Grand Villeneuvois"
"272",200023307,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",26,"108","174.64","4355256","103","47","CA du Grand Villeneuvois"
"273",200023307,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",156,"1471","1293.91","33684550","1379","47","CA du Grand Villeneuvois"
"274",200023307,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",399,"2741","2603.08","76030190","2650","47","CA du Grand Villeneuvois"
"275",200023307,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",62,"153","115.37","4447473","140","47","CA du Grand Villeneuvois"
"276",200023307,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",56,"902","768.88","26366667","843","47","CA du Grand Villeneuvois"
"277",200023307,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",71,"1458","1205.31","39837483","1357","47","CA du Grand Villeneuvois"
"278",200023307,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",8,"298","250.6","6301718","271","47","CA du Grand Villeneuvois"
"279",200023307,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",5,"256","217.31","5559243","233","47","CA du Grand Villeneuvois"
"280",200023307,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",2,"s","s","s","s","47","CA du Grand Villeneuvois"
"281",200023307,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",1,"s","s","s","s","47","CA du Grand Villeneuvois"
"282",200023307,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",4,"s","s","s","s","47","CA du Grand Villeneuvois"
"283",200023307,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",10,"17","11.07","356480","14","47","CA du Grand Villeneuvois"
"284",200023307,"3-TOTAL-HORS ESS","8-NON-CLASSES",1,"s","s","s","s","47","CA du Grand Villeneuvois"
"285",200023307,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",862,"7665","6619.89","188488630","7196","47","CA du Grand Villeneuvois"
"286",200023307,"3-TOTAL-HORS ESS","TOUS SECTEURS",1473,"13243","11580.09","342012849","12477","47","CA du Grand Villeneuvois"
"287",200023414,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",7,"56","60.57","1966070","56","76","Métropole Rouen Normandie"
"288",200023414,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",153,"5120","4621.09","227687046","4953","76","Métropole Rouen Normandie"
"289",200023414,"1-TOTAL-ESS","3-ENSEIGNEMENT",148,"3635","2823.71","100655474","3147","76","Métropole Rouen Normandie"
"290",200023414,"1-TOTAL-ESS","4-SANTÉ HUMAINE",46,"849","722.05","28086417","807","76","Métropole Rouen Normandie"
"291",200023414,"1-TOTAL-ESS","5-ACTION SOCIALE",247,"7749","6116.44","155094910","7289","76","Métropole Rouen Normandie"
"292",200023414,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",91,"3593","2907.21","80337329","3379","76","Métropole Rouen Normandie"
"293",200023414,"1-TOTAL-ESS","5B-AIDE A DOMICILE",7,"412","300.61","6429616","386","76","Métropole Rouen Normandie"
"294",200023414,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",19,"1367","1130.89","19668877","1346","76","Métropole Rouen Normandie"
"295",200023414,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",31,"356","278.41","6560720","331","76","Métropole Rouen Normandie"
"296",200023414,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",99,"2021","1499.32","42098368","1847","76","Métropole Rouen Normandie"
"297",200023414,"1-TOTAL-ESS","6-ARTS, SPECTACLES",186,"521","398.4","12123935","378","76","Métropole Rouen Normandie"
"298",200023414,"1-TOTAL-ESS","7-SPORT ET LOISIRS",303,"1186","598.85","15176231","727","76","Métropole Rouen Normandie"
"299",200023414,"1-TOTAL-ESS","8-NON-CLASSES",353,"2473","1114.57","31027498","1363","76","Métropole Rouen Normandie"
"300",200023414,"1-TOTAL-ESS","9-SERVICES DIVERS",215,"2741","2280.47","75428901","2480","76","Métropole Rouen Normandie"
"301",200023414,"1-TOTAL-ESS","TOUS SECTEURS",1658,"24330","18736.15","647246482","21200","76","Métropole Rouen Normandie"
"302",200023414,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",3,"5","4.23","108349","5","76","Métropole Rouen Normandie"
"303",200023414,"2-TOTAL-ASSOCIATIONS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",4,"8","6.57","242447","7","76","Métropole Rouen Normandie"
"304",200023414,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",145,"3569","2764.85","98461583","3082","76","Métropole Rouen Normandie"
"305",200023414,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",35,"764","648.41","24676801","723","76","Métropole Rouen Normandie"
"306",200023414,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",234,"7024","5511.3","139273854","6617","76","Métropole Rouen Normandie"
"307",200023414,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",80,"2952","2371.37","65800972","2786","76","Métropole Rouen Normandie"
"308",200023414,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",6,"332","233.33","5195112","311","76","Métropole Rouen Normandie"
"309",200023414,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",19,"1367","1130.89","19668877","1346","76","Métropole Rouen Normandie"
"310",200023414,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",30,"352","276.39","6510525","327","76","Métropole Rouen Normandie"
"311",200023414,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",99,"2021","1499.32","42098368","1847","76","Métropole Rouen Normandie"
"312",200023414,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",186,"521","398.4","12123935","378","76","Métropole Rouen Normandie"
"313",200023414,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",302,"1185","598.1","15154927","726","76","Métropole Rouen Normandie"
"314",200023414,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",352,"2472","1113.61","30995683","1362","76","Métropole Rouen Normandie"
"315",200023414,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",151,"1765","1367.98","42643855","1538","76","Métropole Rouen Normandie"
"316",200023414,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",1412,"17313","12413.45","363681434","14438","76","Métropole Rouen Normandie"
"317",200023414,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2129,"39070","37136.41","1450428591","38395","76","Métropole Rouen Normandie"
"318",200023414,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",649,"4897","4427.26","204376751","4534","76","Métropole Rouen Normandie"
"319",200023414,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",593,"15163","12227.53","435899066","13052","76","Métropole Rouen Normandie"
"320",200023414,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",675,"20188","17346.18","561162320","19110","76","Métropole Rouen Normandie"
"321",200023414,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",166,"6853","5370.49","148383357","6151","76","Métropole Rouen Normandie"
"322",200023414,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",40,"3145","2816.42","82639413","3024","76","Métropole Rouen Normandie"
"323",200023414,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",39,"s","s","s","s","76","Métropole Rouen Normandie"
"324",200023414,"3-TOTAL-HORS ESS","5C-AIDE PAR LE TRAVAIL",1,"s","s","s","s","76","Métropole Rouen Normandie"
"325",200023414,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",45,"401","258.26","6113143","305","76","Métropole Rouen Normandie"
"326",200023414,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",41,"1768","1430.07","41109375","1526","76","Métropole Rouen Normandie"
"327",200023414,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",36,"462","453.36","17022189","405","76","Métropole Rouen Normandie"
"328",200023414,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",86,"627","473.53","14445618","534","76","Métropole Rouen Normandie"
"329",200023414,"3-TOTAL-HORS ESS","8-NON-CLASSES",6,"156","136.56","5556464","155","76","Métropole Rouen Normandie"
"330",200023414,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",8355,"109024","92215.05","2986422925","100240","76","Métropole Rouen Normandie"
"331",200023414,"3-TOTAL-HORS ESS","TOUS SECTEURS",12695,"196440","169786.37","5823697281","182576","76","Métropole Rouen Normandie"
"332",200023737,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","s","46","CA du Grand Cahors"
"333",200023737,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",28,"735","714.15","30241971","725","46","CA du Grand Cahors"
"334",200023737,"1-TOTAL-ESS","3-ENSEIGNEMENT",15,"207","167.55","5207592","192","46","CA du Grand Cahors"
"335",200023737,"1-TOTAL-ESS","4-SANTÉ HUMAINE",10,"s","s","s","s","46","CA du Grand Cahors"
"336",200023737,"1-TOTAL-ESS","5-ACTION SOCIALE",43,"795","603.32","15651351","761","46","CA du Grand Cahors"
"337",200023737,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",11,"209","173.8","5253749","206","46","CA du Grand Cahors"
"338",200023737,"1-TOTAL-ESS","5B-AIDE A DOMICILE",5,"s","s","s","s","46","CA du Grand Cahors"
"339",200023737,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",1,"s","s","s","s","46","CA du Grand Cahors"
"340",200023737,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","s","46","CA du Grand Cahors"
"341",200023737,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",25,"329","254.38","7156388","312","46","CA du Grand Cahors"
"342",200023737,"1-TOTAL-ESS","6-ARTS, SPECTACLES",13,"5","11.86","429896","4","46","CA du Grand Cahors"
"343",200023737,"1-TOTAL-ESS","7-SPORT ET LOISIRS",19,"95","36.01","983152","38","46","CA du Grand Cahors"
"344",200023737,"1-TOTAL-ESS","8-NON-CLASSES",51,"241","163.61","4135468","187","46","CA du Grand Cahors"
"345",200023737,"1-TOTAL-ESS","9-SERVICES DIVERS",53,"572","465.76","13183568","524","46","CA du Grand Cahors"
"346",200023737,"1-TOTAL-ESS","TOUS SECTEURS",234,"2875","2344.81","76526448","2648","46","CA du Grand Cahors"
"347",200023737,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","46","CA du Grand Cahors"
"348",200023737,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",15,"207","167.55","5207592","192","46","CA du Grand Cahors"
"349",200023737,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",10,"s","s","s","s","46","CA du Grand Cahors"
"350",200023737,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",41,"782","593.51","15416104","749","46","CA du Grand Cahors"
"351",200023737,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",11,"209","173.8","5253749","206","46","CA du Grand Cahors"
"352",200023737,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",5,"s","s","s","s","46","CA du Grand Cahors"
"353",200023737,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",1,"s","s","s","s","46","CA du Grand Cahors"
"354",200023737,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",24,"327","253.66","7140789","311","46","CA du Grand Cahors"
"355",200023737,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",13,"5","11.86","429896","4","46","CA du Grand Cahors"
"356",200023737,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",18,"92","33.53","938100","35","46","CA du Grand Cahors"
"357",200023737,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",51,"241","163.61","4135468","187","46","CA du Grand Cahors"
"358",200023737,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",45,"450","351.88","8857856","402","46","CA du Grand Cahors"
