"REG","ESS","famille","typo_B","typo_B_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"France entière","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Autres actions sociales","36","24","385","375","8746687"
"France entière","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Hebergement medico-social et social","11","11","s","s","5768505"
"France entière","ESS + Hors ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Autres enseignements","33","26","220","193","5678054"
"France entière","ESS + Hors ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","7","7","170","127","3887465"
"France entière","ESS + Hors ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Formation d adulte","237","103","2277","2072","60870756"
"France entière","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","179","19","1612","1470","34644366"
"France entière","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide a domicile","51","1","s","s","s"
"France entière","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide par le travail","22","2","s","s","s"
"France entière","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Autres actions sociales","71","14","932","766","24181715"
"France entière","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","371","17","s","s","343809358"
"France entière","ESS + Hors ESS","2. Mutuelle","ENSEIGNEMENT (PZ)","Autres enseignements","1","0","s","s","s"
"France entière","ESS + Hors ESS","2. Mutuelle","ENSEIGNEMENT (PZ)","Formation d adulte","3","0","s","s","s"
"France entière","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3780","2639","38624","33032","800326939"
"France entière","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","4369","3626","158463","115351","2619457674"
"France entière","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","2057","462","147721","127783","2181979105"
"France entière","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","11365","6170","183920","151828","4258420631"
"France entière","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","10123","3159","357587","310131","8815857036"
"France entière","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Autres enseignements","7535","7072","34890","26437","835495603"
"France entière","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","9026","6411","241688","216005","7390906413"
"France entière","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Formation d adulte","3406","2324","31356","28024","928137052"
"France entière","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Accueil des jeunes enfants","33","1","s","s","s"
"France entière","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Aide a domicile","11","2","s","s","s"
"France entière","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Aide par le travail","57","5","4059","3604","65821419"
"France entière","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Autres actions sociales","215","44","4637","3832","131653891"
"France entière","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","599","70","30207","26517","770368227"
"France entière","ESS + Hors ESS","4. Fondation","ENSEIGNEMENT (PZ)","Autres enseignements","22","9","s","s","s"
"France entière","ESS + Hors ESS","4. Fondation","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","78","18","5367","5323","204136531"
"France entière","ESS + Hors ESS","4. Fondation","ENSEIGNEMENT (PZ)","Formation d adulte","40","2","s","s","s"
"France entière","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","4017","2141","32826","26788","601613523"
"France entière","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","3571","2755","71700","49235","1028519950"
"France entière","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","102","63","3299","2975","67458663"
"France entière","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","485","334","6347","5277","164218222"
"France entière","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","2362","1726","103100","91649","2535004093"
"France entière","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Autres enseignements","5991","5468","20743","17543","587331001"
"France entière","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","1078","823","18216","13916","523815495"
"France entière","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Formation d adulte","16913","13893","62333","55325","1764622111"
"France entière","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","736","65","16339","15139","417892421"
"France entière","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","404","112","13762","11114","249232627"
"France entière","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide par le travail","110","33","8860","5496","143992350"
"France entière","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","4181","3210","124765","111259","3092725201"
"France entière","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","3538","1869","209687","191441","5261955146"
"France entière","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Autres enseignements","250","97","9181","7660","269588935"
"France entière","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","55261","9221","1188938","1109131","40018725608"
"France entière","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Formation d adulte","771","60","38210","32613","1118948117"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","20622","7915","300698","292623","12295881971"
"France entière","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","7479","664","136906","123909","5044000821"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","181598","148646","1814171","1557168","45139891153"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","1680","501","88875","79568","2665508481"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","1906437","1579597","14828160","13905244","519263022427"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","142025","65266","5685809","5263292","177339932448"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Accueil des jeunes enfants","28","16","s","s","s"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide a domicile","30","26","1204","796","17209317"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide par le travail","5","2","s","s","s"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Autres actions sociales","36","24","385","375","8746687"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Autres enseignements","33","26","220","193","5678054"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","7","7","170","127","3887465"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Formation d adulte","237","103","2277","2072","60870756"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Hebergement medico-social et social","11","11","s","s","5768505"
"France entière","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","179","19","1612","1470","34644366"
"France entière","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide a domicile","51","1","s","s","s"
"France entière","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide par le travail","22","2","s","s","s"
"France entière","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Autres actions sociales","71","14","932","766","24181715"
"France entière","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Autres enseignements","1","0","s","s","s"
"France entière","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Formation d adulte","3","0","s","s","s"
"France entière","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","371","17","s","s","343809358"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3780","2639","38624","33032","800326939"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","4369","3626","158463","115351","2619457674"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","2057","462","147721","127783","2181979105"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","11365","6170","183920","151828","4258420631"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Autres enseignements","7535","7072","34890","26437","835495603"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","9026","6411","241688","216005","7390906413"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Formation d adulte","3406","2324","31356","28024","928137052"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","10123","3159","357587","310131","8815857036"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Accueil des jeunes enfants","33","1","s","s","s"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Aide a domicile","11","2","s","s","s"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Aide par le travail","57","5","4059","3604","65821419"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","215","44","4637","3832","131653891"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres enseignements","22","9","s","s","s"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","78","18","5367","5323","204136531"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Formation d adulte","40","2","s","s","s"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","599","70","30207","26517","770368227"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","4017","2141","32826","26788","601613523"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","3571","2755","71700","49235","1028519950"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","102","63","3299","2975","67458663"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","485","334","6347","5277","164218222"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","5991","5468","20743","17543","587331001"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1078","823","18216","13916","523815495"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","16913","13893","62333","55325","1764622111"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2362","1726","103100","91649","2535004093"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","736","65","16339","15139","417892421"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","404","112","13762","11114","249232627"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","110","33","8860","5496","143992350"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","4181","3210","124765","111259","3092725201"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Autres enseignements","250","97","9181","7660","269588935"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","55261","9221","1188938","1109131","40018725608"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Formation d adulte","771","60","38210","32613","1118948117"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","3538","1869","209687","191441","5261955146"
"France entière","ESS","1. Coopérative","ACTION SOCIALE (QB)","Ensemble","110","79","2257","1754","41132712"
"France entière","ESS","1. Coopérative","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","10662","1560","164862","163333","7798819271"
"France entière","ESS","1. Coopérative","AGRICULTURE, SYLVICULTURE ET PECHE (AZ)","Ensemble","815","724","6542","6280","219408475"
"France entière","ESS","1. Coopérative","ARTS SPECTACLES (RZ1)","Ensemble","94","86","958","1222","39318239"
"France entière","ESS","1. Coopérative","COMMERCE (GZ)","Ensemble","3473","1128","49467","48479","1700316232"
"France entière","ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Ensemble","277","136","2667","2391","70436275"
"France entière","ESS","1. Coopérative","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","138","113","749","724","s"
"France entière","ESS","1. Coopérative","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2278","1912","47618","45593","1604793905"
"France entière","ESS","1. Coopérative","NON-CLASSES (94.99Z)","Ensemble","21","20","s","s","s"
"France entière","ESS","1. Coopérative","SANTE HUMAINE (QA)","Ensemble","42","41","435","393","11609550"
"France entière","ESS","1. Coopérative","SERVICES DIVERS","Ensemble","793","505","8977","8209","286558180"
"France entière","ESS","1. Coopérative","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1897","1595","15859","13933","499159118"
"France entière","ESS","1. Coopérative","SPORTS ET LOISIRS (RZ2)","Ensemble","22","16","s","s","s"
"France entière","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Ensemble","694","53","22130","18780","491481175"
