"REG","typo_Mut","typo_Mut_det","sexe","type_emploi","nb_poste"
"Bretagne","Ensemble","Ensemble","Hommes","Apprentis",NA
"Bretagne","Ensemble","Ensemble","Hommes","Ordinaires","1775"
"Bretagne","Ensemble","Ensemble","Hommes","Stagiaires",NA
"Centre-Val de Loire","Ensemble","Ensemble","Femmes","Aides","105"
"Centre-Val de Loire","Ensemble","Ensemble","Femmes","Apprentis","44"
"Centre-Val de Loire","Ensemble","Ensemble","Femmes","Ordinaires","5301"
"Centre-Val de Loire","Ensemble","Ensemble","Femmes","Stagiaires","5"
"Centre-Val de Loire","Ensemble","Ensemble","Hommes","Aides","40"
"Centre-Val de Loire","Ensemble","Ensemble","Hommes","Apprentis","32"
"Centre-Val de Loire","Ensemble","Ensemble","Hommes","Ordinaires","1879"
"Centre-Val de Loire","Ensemble","Ensemble","Hommes","Stagiaires","5"
"Corse","Ensemble","Ensemble","Femmes","Aides",NA
"Corse","Ensemble","Ensemble","Femmes","Apprentis",NA
"Corse","Ensemble","Ensemble","Femmes","Ordinaires",NA
"Corse","Ensemble","Ensemble","Hommes","Apprentis",NA
"Corse","Ensemble","Ensemble","Hommes","Ordinaires",NA
"Grand-Est","Ensemble","Ensemble","Femmes","Aides","65"
"Grand-Est","Ensemble","Ensemble","Femmes","Apprentis",NA
"Grand-Est","Ensemble","Ensemble","Femmes","Ordinaires","5063"
"Grand-Est","Ensemble","Ensemble","Femmes","Stagiaires",NA
"Grand-Est","Ensemble","Ensemble","Hommes","Aides","37"
"Grand-Est","Ensemble","Ensemble","Hommes","Apprentis",NA
"Grand-Est","Ensemble","Ensemble","Hommes","Ordinaires","1774"
"Grand-Est","Ensemble","Ensemble","Hommes","Stagiaires",NA
"Guadeloupe","Ensemble","Ensemble","Femmes","Aides",NA
"Guadeloupe","Ensemble","Ensemble","Femmes","Ordinaires",NA
"Guadeloupe","Ensemble","Ensemble","Hommes","Aides",NA
"Guadeloupe","Ensemble","Ensemble","Hommes","Apprentis",NA
"Guadeloupe","Ensemble","Ensemble","Hommes","Ordinaires",NA
"Guyane","Ensemble","Ensemble","Femmes","Ordinaires",NA
"Guyane","Ensemble","Ensemble","Hommes","Ordinaires",NA
"Hauts-de-France","Ensemble","Ensemble","Femmes","Aides","62"
"Hauts-de-France","Ensemble","Ensemble","Femmes","Apprentis",NA
"Hauts-de-France","Ensemble","Ensemble","Femmes","Ordinaires","4438"
"Hauts-de-France","Ensemble","Ensemble","Femmes","Stagiaires",NA
"Hauts-de-France","Ensemble","Ensemble","Hommes","Aides","32"
"Hauts-de-France","Ensemble","Ensemble","Hommes","Apprentis",NA
"Hauts-de-France","Ensemble","Ensemble","Hommes","Ordinaires","1718"
"Hauts-de-France","Ensemble","Ensemble","Hommes","Stagiaires",NA
"Ile-de-France","Ensemble","Ensemble","Femmes","Aides","291"
"Ile-de-France","Ensemble","Ensemble","Femmes","Apprentis","165"
"Ile-de-France","Ensemble","Ensemble","Femmes","Ordinaires","15902"
"Ile-de-France","Ensemble","Ensemble","Femmes","Stagiaires","29"
"Ile-de-France","Ensemble","Ensemble","Hommes","Aides","200"
"Ile-de-France","Ensemble","Ensemble","Hommes","Apprentis","121"
"Ile-de-France","Ensemble","Ensemble","Hommes","Ordinaires","7722"
"Ile-de-France","Ensemble","Ensemble","Hommes","Stagiaires","23"
"La Réunion","Ensemble","Ensemble","Femmes","Aides",NA
"La Réunion","Ensemble","Ensemble","Femmes","Apprentis",NA
"La Réunion","Ensemble","Ensemble","Femmes","Ordinaires","455"
"La Réunion","Ensemble","Ensemble","Femmes","Stagiaires",NA
"La Réunion","Ensemble","Ensemble","Hommes","Aides",NA
"La Réunion","Ensemble","Ensemble","Hommes","Apprentis",NA
"La Réunion","Ensemble","Ensemble","Hommes","Ordinaires","211"
"Martinique","Ensemble","Ensemble","Femmes","Aides",NA
"Martinique","Ensemble","Ensemble","Femmes","Apprentis",NA
"Martinique","Ensemble","Ensemble","Femmes","Ordinaires","350"
"Martinique","Ensemble","Ensemble","Hommes","Aides",NA
"Martinique","Ensemble","Ensemble","Hommes","Apprentis",NA
"Martinique","Ensemble","Ensemble","Hommes","Ordinaires","137"
"Normandie","Ensemble","Ensemble","Femmes","Aides","58"
"Normandie","Ensemble","Ensemble","Femmes","Apprentis",NA
"Normandie","Ensemble","Ensemble","Femmes","Ordinaires","4328"
"Normandie","Ensemble","Ensemble","Femmes","Stagiaires",NA
"Normandie","Ensemble","Ensemble","Hommes","Aides","44"
"Normandie","Ensemble","Ensemble","Hommes","Apprentis",NA
"Normandie","Ensemble","Ensemble","Hommes","Ordinaires","1640"
"Normandie","Ensemble","Ensemble","Hommes","Stagiaires",NA
"Nouvelle-Aquitaine","Ensemble","Ensemble","Femmes","Aides","356"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Femmes","Apprentis","90"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Femmes","Ordinaires","12178"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Femmes","Stagiaires","16"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Hommes","Aides","114"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Hommes","Apprentis","61"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Hommes","Ordinaires","5262"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Hommes","Stagiaires","11"
"Occitanie","Ensemble","Ensemble","Femmes","Aides","227"
"Occitanie","Ensemble","Ensemble","Femmes","Apprentis","45"
"Occitanie","Ensemble","Ensemble","Femmes","Ordinaires","9446"
"Occitanie","Ensemble","Ensemble","Femmes","Stagiaires","7"
"Occitanie","Ensemble","Ensemble","Hommes","Aides","54"
"Occitanie","Ensemble","Ensemble","Hommes","Apprentis","21"
"Occitanie","Ensemble","Ensemble","Hommes","Ordinaires","3055"
"Occitanie","Ensemble","Ensemble","Hommes","Stagiaires","6"
"Pays de la Loire","Ensemble","Ensemble","Femmes","Aides","110"
"Pays de la Loire","Ensemble","Ensemble","Femmes","Apprentis","36"
"Pays de la Loire","Ensemble","Ensemble","Femmes","Ordinaires","6530"
"Pays de la Loire","Ensemble","Ensemble","Hommes","Aides","123"
"Pays de la Loire","Ensemble","Ensemble","Hommes","Apprentis",NA
"Pays de la Loire","Ensemble","Ensemble","Hommes","Ordinaires","1546"
"Pays de la Loire","Ensemble","Ensemble","Hommes","Stagiaires",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Femmes","Aides","135"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Femmes","Apprentis",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Femmes","Ordinaires","5749"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Femmes","Stagiaires",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Hommes","Aides","51"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Hommes","Apprentis",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Hommes","Ordinaires","1989"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Hommes","Stagiaires",NA
"Auvergne-Rhône-Alpes","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","1408"
"Auvergne-Rhône-Alpes","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble",NA
"Auvergne-Rhône-Alpes","Ensemble","Assurances","Ensemble","Ensemble",NA
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","3416"
"Bourgogne-Franche-Comté","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","2566"
"Bourgogne-Franche-Comté","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","30"
"Bourgogne-Franche-Comté","Ensemble","Assurances","Ensemble","Ensemble","2758"
"Bourgogne-Franche-Comté","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","2027"
"Bretagne","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","511"
"Bretagne","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","92"
"Bretagne","Ensemble","Assurances","Ensemble","Ensemble","3946"
"Bretagne","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","1404"
"Centre-Val de Loire","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","118"
"Centre-Val de Loire","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","224"
"Centre-Val de Loire","Ensemble","Assurances","Ensemble","Ensemble","5338"
"Centre-Val de Loire","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","771"
"Corse","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble",NA
"Corse","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble",NA
"Corse","Ensemble","Assurances","Ensemble","Ensemble",NA
"Corse","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble",NA
"Grand-Est","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble",NA
"Grand-Est","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","105"
"Grand-Est","Ensemble","Assurances","Ensemble","Ensemble","5204"
"Grand-Est","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble",NA
"Guadeloupe","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble",NA
"Guadeloupe","Ensemble","Assurances","Ensemble","Ensemble","287"
"Guyane","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble",NA
"Guyane","Ensemble","Assurances","Ensemble","Ensemble",NA
"Hauts-de-France","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble",NA
"Hauts-de-France","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","27"
"Hauts-de-France","Ensemble","Assurances","Ensemble","Ensemble","5238"
"Hauts-de-France","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble",NA
"Ile-de-France","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","363"
"Ile-de-France","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble",NA
"Ile-de-France","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble",NA
"Ile-de-France","Ensemble","Assurances","Ensemble","Ensemble","17018"
"Ile-de-France","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","1065"
"La Réunion","Ensemble","Assurances","Ensemble","Ensemble","668"
"Martinique","Ensemble","Assurances","Ensemble","Ensemble",NA
"Normandie","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","254"
"Normandie","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble",NA
"Normandie","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble",NA
"Normandie","Ensemble","Assurances","Ensemble","Ensemble","4213"
"Normandie","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","660"
"Nouvelle-Aquitaine","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","624"
"Nouvelle-Aquitaine","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","43"
"Nouvelle-Aquitaine","Ensemble","Assurances","Ensemble","Ensemble","13858"
"Nouvelle-Aquitaine","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","923"
"Occitanie","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","461"
"Occitanie","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","331"
"Occitanie","Ensemble","Assurances","Ensemble","Ensemble","6764"
"Occitanie","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","1351"
"Pays de la Loire","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble",NA
"Pays de la Loire","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","20"
"Pays de la Loire","Ensemble","Assurances","Ensemble","Ensemble","3828"
"Pays de la Loire","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble",NA
"Provence-Alpes-Côte d'Azur","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","435"
"Provence-Alpes-Côte d'Azur","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","210"
"Provence-Alpes-Côte d'Azur","Ensemble","Assurances","Ensemble","Ensemble","4857"
"Provence-Alpes-Côte d'Azur","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","441"
"Auvergne-Rhône-Alpes","Ensemble","Action sociale sans hebergement","Ensemble","Aides",NA
"Auvergne-Rhône-Alpes","Ensemble","Action sociale sans hebergement","Ensemble","Ordinaires","1389"
"Auvergne-Rhône-Alpes","Ensemble","Action sociale sans hebergement","Ensemble","Stagiaires",NA
"Auvergne-Rhône-Alpes","Ensemble","Activites de services financiers et d assurances","Ensemble","Aides","11"
"Auvergne-Rhône-Alpes","Ensemble","Activites de services financiers et d assurances","Ensemble","Apprentis",NA
"Auvergne-Rhône-Alpes","Ensemble","Activites de services financiers et d assurances","Ensemble","Ordinaires",NA
"Auvergne-Rhône-Alpes","Ensemble","Assurances","Ensemble","Aides","251"
"Auvergne-Rhône-Alpes","Ensemble","Assurances","Ensemble","Apprentis",NA
"Auvergne-Rhône-Alpes","Ensemble","Assurances","Ensemble","Ordinaires",NA
"Auvergne-Rhône-Alpes","Ensemble","Assurances","Ensemble","Stagiaires","15"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social et social","Ensemble","Aides",NA
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social et social","Ensemble","Apprentis",NA
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social et social","Ensemble","Ordinaires","3304"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social et social","Ensemble","Stagiaires",NA
"Bourgogne-Franche-Comté","Ensemble","Action sociale sans hebergement","Ensemble","Aides","47"
"Bourgogne-Franche-Comté","Ensemble","Action sociale sans hebergement","Ensemble","Apprentis",NA
"Bourgogne-Franche-Comté","Ensemble","Action sociale sans hebergement","Ensemble","Ordinaires","2515"
"Bourgogne-Franche-Comté","Ensemble","Action sociale sans hebergement","Ensemble","Stagiaires",NA
"Bourgogne-Franche-Comté","Ensemble","Activites de services financiers et d assurances","Ensemble","Ordinaires","30"
"Bourgogne-Franche-Comté","Ensemble","Assurances","Ensemble","Aides","59"
"Bourgogne-Franche-Comté","Ensemble","Assurances","Ensemble","Apprentis",NA
"Bourgogne-Franche-Comté","Ensemble","Assurances","Ensemble","Ordinaires","2688"
"Bourgogne-Franche-Comté","Ensemble","Assurances","Ensemble","Stagiaires",NA
"Bourgogne-Franche-Comté","Ensemble","Hebergement medico-social et social","Ensemble","Aides","72"
"Bourgogne-Franche-Comté","Ensemble","Hebergement medico-social et social","Ensemble","Apprentis",NA
"Bourgogne-Franche-Comté","Ensemble","Hebergement medico-social et social","Ensemble","Ordinaires","1940"
"Bourgogne-Franche-Comté","Ensemble","Hebergement medico-social et social","Ensemble","Stagiaires",NA
"Bretagne","Ensemble","Action sociale sans hebergement","Ensemble","Aides",NA
"Bretagne","Ensemble","Action sociale sans hebergement","Ensemble","Apprentis",NA
"Bretagne","Ensemble","Action sociale sans hebergement","Ensemble","Ordinaires","503"
"Bretagne","Ensemble","Activites de services financiers et d assurances","Ensemble","Aides",NA
"Bretagne","Ensemble","Activites de services financiers et d assurances","Ensemble","Ordinaires",NA
"Bretagne","Ensemble","Assurances","Ensemble","Aides",NA
"Bretagne","Ensemble","Assurances","Ensemble","Apprentis","16"
"Bretagne","Ensemble","Assurances","Ensemble","Ordinaires",NA
"Bretagne","Ensemble","Assurances","Ensemble","Stagiaires","7"
"Bretagne","Ensemble","Hebergement medico-social et social","Ensemble","Aides",NA
"Bretagne","Ensemble","Hebergement medico-social et social","Ensemble","Apprentis",NA
"Bretagne","Ensemble","Hebergement medico-social et social","Ensemble","Ordinaires","1328"
"Centre-Val de Loire","Ensemble","Action sociale sans hebergement","Ensemble","Aides","7"
"Centre-Val de Loire","Ensemble","Action sociale sans hebergement","Ensemble","Ordinaires","111"
"Centre-Val de Loire","Ensemble","Activites de services financiers et d assurances","Ensemble","Aides",NA
"Centre-Val de Loire","Ensemble","Activites de services financiers et d assurances","Ensemble","Apprentis",NA
"Centre-Val de Loire","Ensemble","Activites de services financiers et d assurances","Ensemble","Ordinaires","218"
"Centre-Val de Loire","Ensemble","Assurances","Ensemble","Aides",NA
"Centre-Val de Loire","Ensemble","Assurances","Ensemble","Apprentis",NA
"Centre-Val de Loire","Ensemble","Assurances","Ensemble","Ordinaires","5169"
"Centre-Val de Loire","Ensemble","Assurances","Ensemble","Stagiaires",NA
"Centre-Val de Loire","Ensemble","Hebergement medico-social et social","Ensemble","Aides","31"
"Centre-Val de Loire","Ensemble","Hebergement medico-social et social","Ensemble","Apprentis",NA
"Centre-Val de Loire","Ensemble","Hebergement medico-social et social","Ensemble","Ordinaires","737"
"Centre-Val de Loire","Ensemble","Hebergement medico-social et social","Ensemble","Stagiaires",NA
"Corse","Ensemble","Action sociale sans hebergement","Ensemble","Ordinaires",NA
"Corse","Ensemble","Activites de services financiers et d assurances","Ensemble","Ordinaires",NA
"Corse","Ensemble","Assurances","Ensemble","Aides",NA
"Corse","Ensemble","Assurances","Ensemble","Apprentis",NA
"Corse","Ensemble","Assurances","Ensemble","Ordinaires",NA
"Corse","Ensemble","Hebergement medico-social et social","Ensemble","Ordinaires",NA
"Grand-Est","Ensemble","Action sociale sans hebergement","Ensemble","Aides",NA
"Grand-Est","Ensemble","Action sociale sans hebergement","Ensemble","Ordinaires",NA
"Grand-Est","Ensemble","Activites de services financiers et d assurances","Ensemble","Aides",NA
"Grand-Est","Ensemble","Activites de services financiers et d assurances","Ensemble","Apprentis",NA
"Grand-Est","Ensemble","Activites de services financiers et d assurances","Ensemble","Ordinaires","102"
"Grand-Est","Ensemble","Assurances","Ensemble","Aides",NA
"Grand-Est","Ensemble","Assurances","Ensemble","Apprentis",NA
