"DEP","ESS","famille","typo_A","typo_A_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","485","334","6347","5277","164218222"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2362","1726","103100","91649","2535004093"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","736","65","16339","15139","417892421"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","404","112","13762","11114","249232627"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","110","33","8860","5496","143992350"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","4181","3210","124765","111259","3092725201"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","3538","1869","209687","191441","5261955146"
"France entière","ESS","1. Coopérative","ACTION SOCIALE (QB)","Ensemble","110","79","2257","1754","41132712"
"France entière","ESS","1. Coopérative","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","10662","1560","164862","163333","7798819271"
"France entière","ESS","1. Coopérative","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","815","724","6542","6280","219408475"
"France entière","ESS","1. Coopérative","ARTS SPECTACLES (RZ1)","Ensemble","94","86","958","1222","39318239"
"France entière","ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Ensemble","277","136","2667","2391","70436275"
"France entière","ESS","1. Coopérative","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","138","113","749","724",""
"France entière","ESS","1. Coopérative","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2278","1912","47618","45593","1604793905"
"France entière","ESS","1. Coopérative","NON-CLASSES (94.99Z)","Ensemble","21","20","","",""
"France entière","ESS","1. Coopérative","SANTE HUMAINE (QA)","Ensemble","42","41","435","393","11609550"
"France entière","ESS","1. Coopérative","SERVICES DIVERS","Ensemble","6163","3228","74303","70621","2486033530"
"France entière","ESS","1. Coopérative","SPORTS ET LOISIRS (RZ2)","Ensemble","22","16","","",""
"France entière","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Ensemble","694","53","22130","18780","491481175"
"France entière","ESS","2. Mutuelle","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","4949","526","86196","80253","3567241940"
"France entière","ESS","2. Mutuelle","ENSEIGNEMENT (PZ)","Ensemble","4","0","36","30","1088017"
"France entière","ESS","2. Mutuelle","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","15","2","","",""
"France entière","ESS","2. Mutuelle","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","16","0","","",""
"France entière","ESS","2. Mutuelle","NON-CLASSES (94.99Z)","Ensemble","9","2","","",""
"France entière","ESS","2. Mutuelle","SANTE HUMAINE (QA)","Ensemble","742","36","22071","18869","770681522"
"France entière","ESS","2. Mutuelle","SERVICES DIVERS","Ensemble","1050","45","6040","5581","200305453"
"France entière","ESS","3. Association","ACTION SOCIALE (QB)","Ensemble","31694","16056","886315","738125","18676041385"
"France entière","ESS","3. Association","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","207","71","4166","4072","213716415"
"France entière","ESS","3. Association","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","601","526","4479","3819","90635008"
"France entière","ESS","3. Association","ARTS SPECTACLES (RZ1)","Ensemble","21363","20376","31362","35656","1133551535"
"France entière","ESS","3. Association","ENSEIGNEMENT (PZ)","Ensemble","19967","15807","307934","270466","9154539068"
"France entière","ESS","3. Association","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","3211","2040","22002","22715","617125772"
"France entière","ESS","3. Association","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","280","213","4629","3897","87954847"
"France entière","ESS","3. Association","NON-CLASSES (94.99Z)","Ensemble","44397","40287","164066","140055","4121882622"
"France entière","ESS","3. Association","SANTE HUMAINE (QA)","Ensemble","3811","1789","131457","113459","4331646143"
"France entière","ESS","3. Association","SERVICES DIVERS","Ensemble","21043","17958","175439","158792","4903878981"
"France entière","ESS","3. Association","SPORTS ET LOISIRS (RZ2)","Ensemble","35024","33523","82322","66112","1808919377"
"France entière","ESS","4. Fondation","ACTION SOCIALE (QB)","Ensemble","915","122","40172","35049","997288352"
"France entière","ESS","4. Fondation","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","5","3","15","15","487082"
"France entière","ESS","4. Fondation","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","5","3","31","28","798272"
"France entière","ESS","4. Fondation","ARTS SPECTACLES (RZ1)","Ensemble","59","49","810","762","29871792"
"France entière","ESS","4. Fondation","ENSEIGNEMENT (PZ)","Ensemble","140","29","7043","6978","261236466"
"France entière","ESS","4. Fondation","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","52","24","","","22159832"
"France entière","ESS","4. Fondation","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2","1","","",""
"France entière","ESS","4. Fondation","NON-CLASSES (94.99Z)","Ensemble","216","155","1965","1841","78255483"
"France entière","ESS","4. Fondation","SANTE HUMAINE (QA)","Ensemble","164","33","30602","26930","962163980"
"France entière","ESS","4. Fondation","SERVICES DIVERS","Ensemble","118","79","7540","7249","312463456"
"France entière","ESS","4. Fondation","SPORTS ET LOISIRS (RZ2)","Ensemble","4","3","","",""
"France entière","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","10537","7019","217272","175925","4396814451"
"France entière","Hors ESS","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","81602","59609","597059","568073","34697812641"
"France entière","Hors ESS","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","97480","95917","213589","220592","5551367746"
"France entière","Hors ESS","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","6195","5504","49721","52881","2034963607"
"France entière","Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","23982","20184","101292","86784","2875768607"
"France entière","Hors ESS","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","192290","171199","915820","863172","22059071159"
"France entière","Hors ESS","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","380407","333935","4375395","4220930","1,61E+11"
"France entière","Hors ESS","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","1488","311","","",""
"France entière","Hors ESS","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","76575","69666","374903","333407","10295136391"
"France entière","Hors ESS","Privé Hors ESS","SERVICES DIVERS","Ensemble","1023027","804795","7903504","7308515","2,73E+11"
"France entière","Hors ESS","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","12854","11458","","",""
"France entière","Hors ESS","Public","ACTION SOCIALE (QB)","Ensemble","8969","5289","373413","334449","9165797745"
"France entière","Hors ESS","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","248","28","20167","19555","1168406384"
"France entière","Hors ESS","Public","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","302","28","10140","9528","325980538"
"France entière","Hors ESS","Public","ARTS SPECTACLES (RZ1)","Ensemble","956","312","35553","34888","1242183084"
"France entière","Hors ESS","Public","ENSEIGNEMENT (PZ)","Ensemble","56282","9378","1236329","1149403","41407262660"
"France entière","Hors ESS","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1365","150","14823","14295","348168515"
"France entière","Hors ESS","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","5023","4014","44560","42750","1343878810"
"France entière","Hors ESS","Public","NON-CLASSES (94.99Z)","Ensemble","8","3","","",""
"France entière","Hors ESS","Public","SANTE HUMAINE (QA)","Ensemble","2613","865","1065545","978802","33031176061"
"France entière","Hors ESS","Public","SERVICES DIVERS","Ensemble","65640","45028","2878883","2673344","89128425763"
"France entière","Hors ESS","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","619","171","","",""
"France entière","ESS","1. Coopérative","ACTION SOCIALE (QB)","Accueil des jeunes enfants","28","16","","",""
"France entière","ESS","1. Coopérative","ACTION SOCIALE (QB)","Aide a domicile","30","26","1204","796","17209317"
"France entière","ESS","1. Coopérative","ACTION SOCIALE (QB)","Aide par le travail","5","2","","",""
"France entière","ESS","1. Coopérative","ACTION SOCIALE (QB)","Autres actions sociales","36","24","385","375","8746687"
"France entière","ESS","1. Coopérative","ACTION SOCIALE (QB)","Hebergement medico-social et social","11","11","","","5768505"
"France entière","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","179","19","1612","1470","34644366"
"France entière","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide a domicile","51","1","","",""
"France entière","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide par le travail","22","2","","",""
"France entière","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Autres actions sociales","71","14","932","766","24181715"
"France entière","ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","371","17","","","343809358"
"France entière","ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3780","2639","38624","33032","800326939"
"France entière","ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","4369","3626","158463","115351","2619457674"
"France entière","ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","2057","462","147721","127783","2181979105"
"France entière","ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","11365","6170","183920","151828","4258420631"
"France entière","ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","10123","3159","357587","310131","8815857036"
"France entière","ESS","4. Fondation","ACTION SOCIALE (QB)","Accueil des jeunes enfants","33","1","","",""
"France entière","ESS","4. Fondation","ACTION SOCIALE (QB)","Aide a domicile","11","2","","",""
"France entière","ESS","4. Fondation","ACTION SOCIALE (QB)","Aide par le travail","57","5","4059","3604","65821419"
"France entière","ESS","4. Fondation","ACTION SOCIALE (QB)","Autres actions sociales","215","44","4637","3832","131653891"
"France entière","ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","599","70","30207","26517","770368227"
"France entière","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","4017","2141","32826","26788","601613523"
"France entière","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","3571","2755","71700","49235","1028519950"
"France entière","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","102","63","3299","2975","67458663"
"France entière","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","485","334","6347","5277","164218222"
"France entière","Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","2362","1726","103100","91649","2535004093"
"France entière","Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","736","65","16339","15139","417892421"
"France entière","Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","404","112","13762","11114","249232627"
"France entière","Hors ESS","Public","ACTION SOCIALE (QB)","Aide par le travail","110","33","8860","5496","143992350"
"France entière","Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","4181","3210","124765","111259","3092725201"
"France entière","Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","3538","1869","209687","191441","5261955146"
"1","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","19281","15444","175470","161865","5378333158"
"2","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","14512","11494","139231","127757","3930745622"
"3","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","10980","8491","96204","89126","2701722711"
"4","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","7132","5825","43848","41223","1264727110"
"5","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","7251","5903","43109","39411","1179328992"
"6","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","47982","39423","371764","350935","12297626466"
"7","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","10963","9016","82318","76287","2367956911"
"8","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","8212","6644","72982","66783","2095552159"
"9","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","5482","4326","39574","36170","1100378974"
"10","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","10749","8464","90024","83835","2621366618"
"11","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","13239","10643","92592","85385","2515836026"
"12","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","11507","9246","83349","76916","2336823899"
"13","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","72752","57875","732057","679208","24277364834"
"14","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","24449","19401","233040","216181","6855188451"
"15","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","5834","4669","42551","38954","1137104047"
"16","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","12200","9815","108473","100551","3163368184"
"17","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","25408","20765","177492","167930","5050239012"
"18","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","9505","7320","86977","81028","2559452226"
"19","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","8567","6517","73664","68618","2093266663"
"21","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","18698","14284","194343","179918","5966967372"
"22","ESS + Hors ESS","Ensemble","Ensemble des secteurs d'activité","Ensemble","19938","16256","171201","159516","4889736633"
