"","EPCI","jurid2","typo1","nb_etab","eff_31","eff_EQTP","rem_brut","non_annexe","dep_epci","nom_complet"
"192",200005932,"1-TOTAL-ESS","4-ACTION SOCIALE",7,"207","170.55","4283364","195","45","CC des Portes de Sologne"
"193",200005932,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",19,"35","7.55","188562","12","45","CC des Portes de Sologne"
"194",200005932,"1-TOTAL-ESS","6-NON-CLASSES",12,"29","14.26","353253","21","45","CC des Portes de Sologne"
"195",200005932,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","45","CC des Portes de Sologne"
"196",200005932,"1-TOTAL-ESS","8-SERVICES DIVERS",3,"7","5.87","219547","6","45","CC des Portes de Sologne"
"197",200005932,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",45,"313","217.67","5567575","261","45","CC des Portes de Sologne"
"198",200005932,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",3,"s","s","s","s","45","CC des Portes de Sologne"
"199",200005932,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",1,"s","s","s","s","45","CC des Portes de Sologne"
"200",200005932,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",7,"207","170.55","4283364","195","45","CC des Portes de Sologne"
"201",200005932,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",19,"35","7.55","188562","12","45","CC des Portes de Sologne"
"202",200005932,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",12,"29","14.26","353253","21","45","CC des Portes de Sologne"
"203",200005932,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",3,"7","5.87","219547","6","45","CC des Portes de Sologne"
"204",200005932,"3-TOTAL-HORS ESS","TOUS SECTEURS",343,"3405","3097.24","124670556","3270","45","CC des Portes de Sologne"
"205",200005932,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",13,"22","17.87","729963","20","45","CC des Portes de Sologne"
"206",200005932,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",17,"168","152.82","5073954","167","45","CC des Portes de Sologne"
"207",200005932,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",17,"26","16.88","536184","20","45","CC des Portes de Sologne"
"208",200005932,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",2,"s","s","s","s","45","CC des Portes de Sologne"
"209",200005932,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",6,"s","s","s","s","45","CC des Portes de Sologne"
"210",200005932,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",94,"1459","1407.68","68213247","1437","45","CC des Portes de Sologne"
"211",200005932,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",194,"1605","1391.81","47149100","1507","45","CC des Portes de Sologne"
"212",200005957,"1-TOTAL-ESS","TOUS SECTEURS",36,"479","388.26","10517091","452","88","CC de la Région de Rambervillers"
"213",200005957,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"8","7.48","305705","7","88","CC de la Région de Rambervillers"
"214",200005957,"1-TOTAL-ESS","2-ENSEIGNEMENT",4,"197","173.61","5348686","193","88","CC de la Région de Rambervillers"
"215",200005957,"1-TOTAL-ESS","3-SANTÉ HUMAINE",1,"s","s","s","s","88","CC de la Région de Rambervillers"
"216",200005957,"1-TOTAL-ESS","4-ACTION SOCIALE",11,"246","183.38","4284463","228","88","CC de la Région de Rambervillers"
"217",200005957,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"5","2.29","41786","3","88","CC de la Région de Rambervillers"
"218",200005957,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","s","88","CC de la Région de Rambervillers"
"219",200005957,"1-TOTAL-ESS","8-SERVICES DIVERS",10,"17","15.79","325164","15","88","CC de la Région de Rambervillers"
"220",200005957,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",32,"469","378.95","10145926","443","88","CC de la Région de Rambervillers"
"221",200005957,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",4,"197","173.61","5348686","193","88","CC de la Région de Rambervillers"
"222",200005957,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",1,"s","s","s","s","88","CC de la Région de Rambervillers"
"223",200005957,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",11,"246","183.38","4284463","228","88","CC de la Région de Rambervillers"
"224",200005957,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"5","2.29","41786","3","88","CC de la Région de Rambervillers"
"225",200005957,"2-TOTAL-ASSOCIATIONS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","s","88","CC de la Région de Rambervillers"
"226",200005957,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",9,"15","13.96","259704","13","88","CC de la Région de Rambervillers"
"227",200005957,"3-TOTAL-HORS ESS","TOUS SECTEURS",371,"2526","2228.69","66911138","2349","88","CC de la Région de Rambervillers"
"228",200005957,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",11,"29","23.14","1029119","28","88","CC de la Région de Rambervillers"
"229",200005957,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",26,"134","127.41","4389572","133","88","CC de la Région de Rambervillers"
"230",200005957,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",17,"144","119.72","3188482","136","88","CC de la Région de Rambervillers"
"231",200005957,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",2,"s","s","s","s","88","CC de la Région de Rambervillers"
"232",200005957,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","s","88","CC de la Région de Rambervillers"
"233",200005957,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",157,"1218","1105.09","35315691","1172","88","CC de la Région de Rambervillers"
"234",200005957,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",156,"973","751.74","20576658","854","88","CC de la Région de Rambervillers"
"235",200006716,"1-TOTAL-ESS","TOUS SECTEURS",39,"290","250.85","5784792","272","10","CC du Nogentais"
"236",200006716,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",4,"14","14.56","585182","14","10","CC du Nogentais"
"237",200006716,"1-TOTAL-ESS","2-ENSEIGNEMENT",2,"s","s","s","s","10","CC du Nogentais"
"238",200006716,"1-TOTAL-ESS","4-ACTION SOCIALE",5,"s","s","s","s","10","CC du Nogentais"
"239",200006716,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",8,"9","2.66","72271","4","10","CC du Nogentais"
"240",200006716,"1-TOTAL-ESS","6-NON-CLASSES",7,"11","11.57","276216","10","10","CC du Nogentais"
"241",200006716,"1-TOTAL-ESS","8-SERVICES DIVERS",13,"56","54.52","1689020","54","10","CC du Nogentais"
"242",200006716,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",32,"269","228.27","4885331","251","10","CC du Nogentais"
"243",200006716,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",2,"s","s","s","s","10","CC du Nogentais"
"244",200006716,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",5,"s","s","s","s","10","CC du Nogentais"
"245",200006716,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",8,"9","2.66","72271","4","10","CC du Nogentais"
"246",200006716,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",7,"11","11.57","276216","10","10","CC du Nogentais"
"247",200006716,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",10,"49","46.5","1374741","47","10","CC du Nogentais"
"248",200006716,"3-TOTAL-HORS ESS","TOUS SECTEURS",453,"5255","4842.62","194630837","4981","10","CC du Nogentais"
"249",200006716,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",18,"46","39.59","6065090","44","10","CC du Nogentais"
"250",200006716,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",22,"152","149.11","4972195","149","10","CC du Nogentais"
"251",200006716,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",12,"154","127.86","3435246","145","10","CC du Nogentais"
"252",200006716,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",4,"s","s","s","s","10","CC du Nogentais"
"253",200006716,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","s","10","CC du Nogentais"
"254",200006716,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",176,"2225","2124.44","96770378","2169","10","CC du Nogentais"
"255",200006716,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",220,"2517","2248.01","79410598","2318","10","CC du Nogentais"
"256",200006930,"1-TOTAL-ESS","TOUS SECTEURS",26,"567","494.3","12755761","544","48","CC du Haut Allier"
"257",200006930,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",1,"s","s","s","s","48","CC du Haut Allier"
"258",200006930,"1-TOTAL-ESS","2-ENSEIGNEMENT",4,"78","69.86","2294584","78","48","CC du Haut Allier"
"259",200006930,"1-TOTAL-ESS","3-SANTÉ HUMAINE",3,"41","31.96","1055061","40","48","CC du Haut Allier"
"260",200006930,"1-TOTAL-ESS","4-ACTION SOCIALE",8,"434","380.67","9036090","415","48","CC du Haut Allier"
"261",200006930,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",7,"6","3.72","94423","3","48","CC du Haut Allier"
"262",200006930,"1-TOTAL-ESS","6-NON-CLASSES",1,"s","s","s","s","48","CC du Haut Allier"
"263",200006930,"1-TOTAL-ESS","8-SERVICES DIVERS",2,"s","s","s","s","48","CC du Haut Allier"
"264",200006930,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",25,"564","490.94","12647983","541","48","CC du Haut Allier"
"265",200006930,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",4,"78","69.86","2294584","78","48","CC du Haut Allier"
"266",200006930,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",3,"41","31.96","1055061","40","48","CC du Haut Allier"
"267",200006930,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",8,"434","380.67","9036090","415","48","CC du Haut Allier"
"268",200006930,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",7,"6","3.72","94423","3","48","CC du Haut Allier"
"269",200006930,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",1,"s","s","s","s","48","CC du Haut Allier"
"270",200006930,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",2,"s","s","s","s","48","CC du Haut Allier"
"271",200006930,"3-TOTAL-HORS ESS","TOUS SECTEURS",225,"1108","986.28","28479559","1037","48","CC du Haut Allier"
"272",200006930,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",10,"25","18.31","658331","25","48","CC du Haut Allier"
"273",200006930,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",11,"69","60.76","1954484","65","48","CC du Haut Allier"
"274",200006930,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",9,"97","84.54","2307468","91","48","CC du Haut Allier"
"275",200006930,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",5,"s","s","s","s","48","CC du Haut Allier"
"276",200006930,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","s","48","CC du Haut Allier"
"277",200006930,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",67,"259","248.56","8706384","252","48","CC du Haut Allier"
"278",200006930,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",121,"498","430.26","10906564","451","48","CC du Haut Allier"
"279",200006971,"1-TOTAL-ESS","TOUS SECTEURS",70,"590","484.27","13490741","545","28","CC du Perche"
"280",200006971,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",6,"45","44.77","2012547","44","28","CC du Perche"
"281",200006971,"1-TOTAL-ESS","2-ENSEIGNEMENT",4,"34","27.11","816538","34","28","CC du Perche"
"282",200006971,"1-TOTAL-ESS","3-SANTÉ HUMAINE",2,"s","s","s","s","28","CC du Perche"
"283",200006971,"1-TOTAL-ESS","4-ACTION SOCIALE",12,"289","247.3","6281524","283","28","CC du Perche"
"284",200006971,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",23,"38","23.47","616106","24","28","CC du Perche"
"285",200006971,"1-TOTAL-ESS","6-NON-CLASSES",11,"78","41.82","889516","58","28","CC du Perche"
"286",200006971,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","28","CC du Perche"
"287",200006971,"1-TOTAL-ESS","8-SERVICES DIVERS",11,"46","48.43","1315656","44","28","CC du Perche"
"288",200006971,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",56,"431","330.94","8394125","389","28","CC du Perche"
"289",200006971,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",4,"34","27.11","816538","34","28","CC du Perche"
"290",200006971,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",2,"s","s","s","s","28","CC du Perche"
"291",200006971,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",11,"243","206.12","5206696","239","28","CC du Perche"
"292",200006971,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",23,"38","23.47","616106","24","28","CC du Perche"
"293",200006971,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",11,"78","41.82","889516","58","28","CC du Perche"
"294",200006971,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",5,"s","s","s","s","28","CC du Perche"
"295",200006971,"3-TOTAL-HORS ESS","TOUS SECTEURS",645,"5801","5156.59","157430450","5450","28","CC du Perche"
"296",200006971,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",17,"44","41.05","1422344","44","28","CC du Perche"
"297",200006971,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",28,"396","375.08","13123568","392","28","CC du Perche"
"298",200006971,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",38,"403","359.51","12447745","386","28","CC du Perche"
"299",200006971,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",5,"233","216.25","5857427","225","28","CC du Perche"
"300",200006971,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",7,"32","23.07","531752","26","28","CC du Perche"
"301",200006971,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",160,"2213","2088.88","67848561","2163","28","CC du Perche"
"302",200006971,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",390,"2480","2052.75","56199053","2214","28","CC du Perche"
"303",200007052,"1-TOTAL-ESS","TOUS SECTEURS",23,"138","91.9","2360300","123","36","CC de la Marche Berrichonne"
"304",200007052,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",1,"s","s","s","s","36","CC de la Marche Berrichonne"
"305",200007052,"1-TOTAL-ESS","4-ACTION SOCIALE",5,"76","58.98","1545149","72","36","CC de la Marche Berrichonne"
"306",200007052,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"s","s","s","s","36","CC de la Marche Berrichonne"
"307",200007052,"1-TOTAL-ESS","6-NON-CLASSES",7,"38","18.91","376628","33","36","CC de la Marche Berrichonne"
"308",200007052,"1-TOTAL-ESS","8-SERVICES DIVERS",5,"s","s","s","s","36","CC de la Marche Berrichonne"
"309",200007052,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",22,"135","88.09","2234533","120","36","CC de la Marche Berrichonne"
"310",200007052,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",5,"76","58.98","1545149","72","36","CC de la Marche Berrichonne"
"311",200007052,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"s","s","s","s","36","CC de la Marche Berrichonne"
"312",200007052,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",7,"38","18.91","376628","33","36","CC de la Marche Berrichonne"
"313",200007052,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",5,"s","s","s","s","36","CC de la Marche Berrichonne"
"314",200007052,"3-TOTAL-HORS ESS","TOUS SECTEURS",178,"690","586.42","14368281","632","36","CC de la Marche Berrichonne"
"315",200007052,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",6,"s","s","s","s","36","CC de la Marche Berrichonne"
"316",200007052,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",6,"37","39.4","1298524","37","36","CC de la Marche Berrichonne"
"317",200007052,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",11,"35","21.92","592873","29","36","CC de la Marche Berrichonne"
"318",200007052,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",1,"s","s","s","s","36","CC de la Marche Berrichonne"
"319",200007052,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",78,"223","188.88","4209107","200","36","CC de la Marche Berrichonne"
"320",200007052,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",76,"376","323.53","7890729","351","36","CC de la Marche Berrichonne"
"321",200007177,"1-TOTAL-ESS","TOUS SECTEURS",15,"235","177.29","4929916","216","18","CC Pays de Nérondes"
"322",200007177,"1-TOTAL-ESS","2-ENSEIGNEMENT",4,"67","44.97","1366751","58","18","CC Pays de Nérondes"
"323",200007177,"1-TOTAL-ESS","3-SANTÉ HUMAINE",1,"s","s","s","s","18","CC Pays de Nérondes"
"324",200007177,"1-TOTAL-ESS","4-ACTION SOCIALE",2,"s","s","s","s","18","CC Pays de Nérondes"
"325",200007177,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","s","18","CC Pays de Nérondes"
"326",200007177,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","18","CC Pays de Nérondes"
"327",200007177,"1-TOTAL-ESS","8-SERVICES DIVERS",5,"26","22.86","638665","25","18","CC Pays de Nérondes"
"328",200007177,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",13,"211","152.29","4136462","192","18","CC Pays de Nérondes"
"329",200007177,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",4,"67","44.97","1366751","58","18","CC Pays de Nérondes"
"330",200007177,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",1,"s","s","s","s","18","CC Pays de Nérondes"
"331",200007177,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",2,"s","s","s","s","18","CC Pays de Nérondes"
"332",200007177,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","s","18","CC Pays de Nérondes"
"333",200007177,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",4,"9","5.31","125188","8","18","CC Pays de Nérondes"
"334",200007177,"3-TOTAL-HORS ESS","TOUS SECTEURS",119,"410","342.31","8903438","374","18","CC Pays de Nérondes"
"335",200007177,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"s","s","s","s","18","CC Pays de Nérondes"
"336",200007177,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",7,"53","50.72","1653441","52","18","CC Pays de Nérondes"
"337",200007177,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",5,"15","9.57","241333","13","18","CC Pays de Nérondes"
"338",200007177,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",1,"s","s","s","s","18","CC Pays de Nérondes"
"339",200007177,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",60,"163","151.96","3877349","153","18","CC Pays de Nérondes"
"340",200007177,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",43,"172","125.54","2927219","151","18","CC Pays de Nérondes"
"341",200011781,"1-TOTAL-ESS","TOUS SECTEURS",13,"27","25.28","784849","26","18","CC Portes du Berry entre Loire et Val d'Aubois"
"342",200011781,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",1,"s","s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"343",200011781,"1-TOTAL-ESS","4-ACTION SOCIALE",2,"s","s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"344",200011781,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",4,"s","s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"345",200011781,"1-TOTAL-ESS","6-NON-CLASSES",1,"s","s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"346",200011781,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"347",200011781,"1-TOTAL-ESS","8-SERVICES DIVERS",4,"12","12.91","379899","12","18","CC Portes du Berry entre Loire et Val d'Aubois"
"348",200011781,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",9,"12","9.26","247016","11","18","CC Portes du Berry entre Loire et Val d'Aubois"
"349",200011781,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",2,"s","s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"350",200011781,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",4,"s","s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"351",200011781,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",1,"s","s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"352",200011781,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",2,"s","s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"353",200011781,"3-TOTAL-HORS ESS","TOUS SECTEURS",202,"1058","952.52","28714067","1004","18","CC Portes du Berry entre Loire et Val d'Aubois"
"354",200011781,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",1,"s","s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"355",200011781,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",15,"93","87.06","2793543","93","18","CC Portes du Berry entre Loire et Val d'Aubois"
"356",200011781,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",7,"16","9.87","264089","13","18","CC Portes du Berry entre Loire et Val d'Aubois"
"357",200011781,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",2,"s","s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"358",200011781,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"359",200011781,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",84,"474","454.51","15510163","454","18","CC Portes du Berry entre Loire et Val d'Aubois"
"360",200011781,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",91,"394","331.46","8339069","366","18","CC Portes du Berry entre Loire et Val d'Aubois"
"361",200013050,"1-TOTAL-ESS","TOUS SECTEURS",27,"326","221.24","6265521","290","67","CC Sauer-Pechelbronn"
"362",200013050,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",6,"21","19.11","852339","21","67","CC Sauer-Pechelbronn"
"363",200013050,"1-TOTAL-ESS","2-ENSEIGNEMENT",1,"s","s","s","s","67","CC Sauer-Pechelbronn"
"364",200013050,"1-TOTAL-ESS","3-SANTÉ HUMAINE",4,"75","57.08","1892653","71","67","CC Sauer-Pechelbronn"
"365",200013050,"1-TOTAL-ESS","4-ACTION SOCIALE",4,"177","115.7","2749225","161","67","CC Sauer-Pechelbronn"
"366",200013050,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"s","s","s","s","67","CC Sauer-Pechelbronn"
"367",200013050,"1-TOTAL-ESS","6-NON-CLASSES",6,"9","4.59","118946","6","67","CC Sauer-Pechelbronn"
"368",200013050,"1-TOTAL-ESS","8-SERVICES DIVERS",3,"23","20.56","558740","21","67","CC Sauer-Pechelbronn"
"369",200013050,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",20,"297","196.55","5217752","262","67","CC Sauer-Pechelbronn"
"370",200013050,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",1,"s","s","s","s","67","CC Sauer-Pechelbronn"
"371",200013050,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",3,"67","51.5","1697223","64","67","CC Sauer-Pechelbronn"
"372",200013050,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",4,"177","115.7","2749225","161","67","CC Sauer-Pechelbronn"
"373",200013050,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"s","s","s","s","67","CC Sauer-Pechelbronn"
"374",200013050,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",6,"9","4.59","118946","6","67","CC Sauer-Pechelbronn"
