"REG","typo_Coop","typo_Coop_det","sexe","type_emploi","nb_poste"
"Ile-de-France","Ensemble","Ensemble","Ensemble","Aides","606"
"Ile-de-France","Ensemble","Ensemble","Ensemble","Apprentis","724"
"Ile-de-France","Ensemble","Ensemble","Ensemble","Ordinaires","32882"
"Ile-de-France","Ensemble","Ensemble","Ensemble","Stagiaires","171"
"La Réunion","Ensemble","Ensemble","Ensemble","Aides","52"
"La Réunion","Ensemble","Ensemble","Ensemble","Apprentis","s"
"La Réunion","Ensemble","Ensemble","Ensemble","Ordinaires","2304"
"La Réunion","Ensemble","Ensemble","Ensemble","Stagiaires","s"
"Martinique","Ensemble","Ensemble","Ensemble","Aides","s"
"Martinique","Ensemble","Ensemble","Ensemble","Apprentis","s"
"Martinique","Ensemble","Ensemble","Ensemble","Ordinaires","934"
"Martinique","Ensemble","Ensemble","Ensemble","Stagiaires","s"
"Normandie","Ensemble","Ensemble","Ensemble","Aides","341"
"Normandie","Ensemble","Ensemble","Ensemble","Apprentis","165"
"Normandie","Ensemble","Ensemble","Ensemble","Ordinaires","15378"
"Normandie","Ensemble","Ensemble","Ensemble","Stagiaires","29"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Ensemble","Aides","786"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Ensemble","Apprentis","530"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Ensemble","Ordinaires","34367"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Ensemble","Stagiaires","64"
"Occitanie","Ensemble","Ensemble","Ensemble","Aides","519"
"Occitanie","Ensemble","Ensemble","Ensemble","Apprentis","380"
"Occitanie","Ensemble","Ensemble","Ensemble","Ordinaires","27748"
"Occitanie","Ensemble","Ensemble","Ensemble","Stagiaires","49"
"Pays de la Loire","Ensemble","Ensemble","Ensemble","Aides","561"
"Pays de la Loire","Ensemble","Ensemble","Ensemble","Apprentis","419"
"Pays de la Loire","Ensemble","Ensemble","Ensemble","Ordinaires","25272"
"Pays de la Loire","Ensemble","Ensemble","Ensemble","Stagiaires","17"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Ensemble","Aides","331"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Ensemble","Apprentis","188"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Ensemble","Ordinaires","14604"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Ensemble","Stagiaires","19"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Hommes","Ensemble","17630"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Femmes","Ensemble","18332"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Hommes","Ensemble","7332"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Femmes","Ensemble","6721"
"Bretagne","Ensemble","Ensemble","Hommes","Ensemble","15565"
"Bretagne","Ensemble","Ensemble","Femmes","Ensemble","12428"
"Centre-Val de Loire","Ensemble","Ensemble","Hommes","Ensemble","6588"
"Centre-Val de Loire","Ensemble","Ensemble","Femmes","Ensemble","6582"
"Corse","Ensemble","Ensemble","Hommes","Ensemble","482"
"Corse","Ensemble","Ensemble","Femmes","Ensemble","439"
"Grand-Est","Ensemble","Ensemble","Hommes","Ensemble","15928"
"Grand-Est","Ensemble","Ensemble","Femmes","Ensemble","14123"
"Guadeloupe","Ensemble","Ensemble","Hommes","Ensemble","318"
"Guadeloupe","Ensemble","Ensemble","Femmes","Ensemble","522"
"Guyane","Ensemble","Ensemble","Hommes","Ensemble","60"
"Guyane","Ensemble","Ensemble","Femmes","Ensemble","97"
"Hauts-de-France","Ensemble","Ensemble","Hommes","Ensemble","9988"
"Hauts-de-France","Ensemble","Ensemble","Femmes","Ensemble","8092"
"Ile-de-France","Ensemble","Ensemble","Hommes","Ensemble","16306"
"Ile-de-France","Ensemble","Ensemble","Femmes","Ensemble","18077"
"La Réunion","Ensemble","Ensemble","Hommes","Ensemble","922"
"La Réunion","Ensemble","Ensemble","Femmes","Ensemble","1452"
"Martinique","Ensemble","Ensemble","Hommes","Ensemble","320"
"Martinique","Ensemble","Ensemble","Femmes","Ensemble","627"
"Normandie","Ensemble","Ensemble","Hommes","Ensemble","9013"
"Normandie","Ensemble","Ensemble","Femmes","Ensemble","6900"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Hommes","Ensemble","18964"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Femmes","Ensemble","16783"
"Occitanie","Ensemble","Ensemble","Hommes","Ensemble","14495"
"Occitanie","Ensemble","Ensemble","Femmes","Ensemble","14201"
"Pays de la Loire","Ensemble","Ensemble","Hommes","Ensemble","14602"
"Pays de la Loire","Ensemble","Ensemble","Femmes","Ensemble","11667"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Hommes","Ensemble","7348"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Femmes","Ensemble","7794"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Hommes","Aides","393"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Hommes","Apprentis","234"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Hommes","Ordinaires","16973"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Hommes","Stagiaires","30"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Femmes","Aides","405"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Femmes","Apprentis","181"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Femmes","Ordinaires","17699"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Femmes","Stagiaires","47"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Hommes","Aides","s"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Hommes","Apprentis","146"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Hommes","Ordinaires","7048"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Femmes","Aides","s"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Femmes","Apprentis","69"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Femmes","Ordinaires","6499"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Bretagne","Ensemble","Ensemble","Hommes","Aides","260"
"Bretagne","Ensemble","Ensemble","Hommes","Apprentis","s"
"Bretagne","Ensemble","Ensemble","Hommes","Ordinaires","15050"
"Bretagne","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Bretagne","Ensemble","Ensemble","Femmes","Aides","304"
"Bretagne","Ensemble","Ensemble","Femmes","Apprentis","s"
"Bretagne","Ensemble","Ensemble","Femmes","Ordinaires","11911"
"Bretagne","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Centre-Val de Loire","Ensemble","Ensemble","Hommes","Aides","s"
"Centre-Val de Loire","Ensemble","Ensemble","Hommes","Apprentis","148"
"Centre-Val de Loire","Ensemble","Ensemble","Hommes","Ordinaires","6354"
"Centre-Val de Loire","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Centre-Val de Loire","Ensemble","Ensemble","Femmes","Aides","s"
"Centre-Val de Loire","Ensemble","Ensemble","Femmes","Apprentis","96"
"Centre-Val de Loire","Ensemble","Ensemble","Femmes","Ordinaires","6407"
"Centre-Val de Loire","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Corse","Ensemble","Ensemble","Hommes","Aides","s"
"Corse","Ensemble","Ensemble","Hommes","Apprentis","s"
"Corse","Ensemble","Ensemble","Hommes","Ordinaires","s"
"Corse","Ensemble","Ensemble","Femmes","Aides","s"
"Corse","Ensemble","Ensemble","Femmes","Apprentis","s"
"Corse","Ensemble","Ensemble","Femmes","Ordinaires","s"
"Grand-Est","Ensemble","Ensemble","Hommes","Aides","335"
"Grand-Est","Ensemble","Ensemble","Hommes","Apprentis","s"
"Grand-Est","Ensemble","Ensemble","Hommes","Ordinaires","15311"
"Grand-Est","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Grand-Est","Ensemble","Ensemble","Femmes","Aides","285"
"Grand-Est","Ensemble","Ensemble","Femmes","Apprentis","s"
"Grand-Est","Ensemble","Ensemble","Femmes","Ordinaires","13583"
"Grand-Est","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Guadeloupe","Ensemble","Ensemble","Hommes","Aides","s"
"Guadeloupe","Ensemble","Ensemble","Hommes","Apprentis","s"
"Guadeloupe","Ensemble","Ensemble","Hommes","Ordinaires","s"
"Guadeloupe","Ensemble","Ensemble","Femmes","Aides","s"
"Guadeloupe","Ensemble","Ensemble","Femmes","Apprentis","s"
"Guadeloupe","Ensemble","Ensemble","Femmes","Ordinaires","s"
"Guyane","Ensemble","Ensemble","Hommes","Aides","s"
"Guyane","Ensemble","Ensemble","Hommes","Apprentis","s"
"Guyane","Ensemble","Ensemble","Hommes","Ordinaires","s"
"Guyane","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Guyane","Ensemble","Ensemble","Femmes","Ordinaires","s"
"Guyane","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Hauts-de-France","Ensemble","Ensemble","Hommes","Aides","212"
"Hauts-de-France","Ensemble","Ensemble","Hommes","Apprentis","139"
"Hauts-de-France","Ensemble","Ensemble","Hommes","Ordinaires","9622"
"Hauts-de-France","Ensemble","Ensemble","Hommes","Stagiaires","15"
"Hauts-de-France","Ensemble","Ensemble","Femmes","Aides","202"
"Hauts-de-France","Ensemble","Ensemble","Femmes","Apprentis","97"
"Hauts-de-France","Ensemble","Ensemble","Femmes","Ordinaires","7756"
"Hauts-de-France","Ensemble","Ensemble","Femmes","Stagiaires","37"
"Ile-de-France","Ensemble","Ensemble","Hommes","Aides","259"
"Ile-de-France","Ensemble","Ensemble","Hommes","Apprentis","401"
"Ile-de-France","Ensemble","Ensemble","Hommes","Ordinaires","15557"
"Ile-de-France","Ensemble","Ensemble","Hommes","Stagiaires","89"
"Ile-de-France","Ensemble","Ensemble","Femmes","Aides","347"
"Ile-de-France","Ensemble","Ensemble","Femmes","Apprentis","323"
"Ile-de-France","Ensemble","Ensemble","Femmes","Ordinaires","17325"
"Ile-de-France","Ensemble","Ensemble","Femmes","Stagiaires","82"
"La Réunion","Ensemble","Ensemble","Hommes","Aides","17"
"La Réunion","Ensemble","Ensemble","Hommes","Apprentis","s"
"La Réunion","Ensemble","Ensemble","Hommes","Ordinaires","897"
"La Réunion","Ensemble","Ensemble","Hommes","Stagiaires","s"
"La Réunion","Ensemble","Ensemble","Femmes","Aides","35"
"La Réunion","Ensemble","Ensemble","Femmes","Apprentis","s"
"La Réunion","Ensemble","Ensemble","Femmes","Ordinaires","1407"
"La Réunion","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Martinique","Ensemble","Ensemble","Hommes","Aides","s"
"Martinique","Ensemble","Ensemble","Hommes","Apprentis","s"
"Martinique","Ensemble","Ensemble","Hommes","Ordinaires","316"
"Martinique","Ensemble","Ensemble","Femmes","Aides","s"
"Martinique","Ensemble","Ensemble","Femmes","Apprentis","s"
"Martinique","Ensemble","Ensemble","Femmes","Ordinaires","618"
"Martinique","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Normandie","Ensemble","Ensemble","Hommes","Aides","183"
"Normandie","Ensemble","Ensemble","Hommes","Apprentis","s"
"Normandie","Ensemble","Ensemble","Hommes","Ordinaires","8719"
"Normandie","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Normandie","Ensemble","Ensemble","Femmes","Aides","158"
"Normandie","Ensemble","Ensemble","Femmes","Apprentis","s"
"Normandie","Ensemble","Ensemble","Femmes","Ordinaires","6659"
"Normandie","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Hommes","Aides","442"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Hommes","Apprentis","327"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Hommes","Ordinaires","18160"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Hommes","Stagiaires","35"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Femmes","Aides","344"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Femmes","Apprentis","203"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Femmes","Ordinaires","16207"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Femmes","Stagiaires","29"
"Occitanie","Ensemble","Ensemble","Hommes","Aides","246"
"Occitanie","Ensemble","Ensemble","Hommes","Apprentis","212"
"Occitanie","Ensemble","Ensemble","Hommes","Ordinaires","14016"
"Occitanie","Ensemble","Ensemble","Hommes","Stagiaires","21"
"Occitanie","Ensemble","Ensemble","Femmes","Aides","273"
"Occitanie","Ensemble","Ensemble","Femmes","Apprentis","168"
"Occitanie","Ensemble","Ensemble","Femmes","Ordinaires","13732"
"Occitanie","Ensemble","Ensemble","Femmes","Stagiaires","28"
"Pays de la Loire","Ensemble","Ensemble","Hommes","Aides","278"
"Pays de la Loire","Ensemble","Ensemble","Hommes","Apprentis","288"
"Pays de la Loire","Ensemble","Ensemble","Hommes","Ordinaires","14029"
"Pays de la Loire","Ensemble","Ensemble","Hommes","Stagiaires","7"
"Pays de la Loire","Ensemble","Ensemble","Femmes","Aides","283"
"Pays de la Loire","Ensemble","Ensemble","Femmes","Apprentis","131"
"Pays de la Loire","Ensemble","Ensemble","Femmes","Ordinaires","11243"
"Pays de la Loire","Ensemble","Ensemble","Femmes","Stagiaires","10"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Hommes","Aides","148"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Hommes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Hommes","Ordinaires","7070"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Femmes","Aides","183"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Femmes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Femmes","Ordinaires","7534"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Auvergne-Rhône-Alpes","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","s"
"Auvergne-Rhône-Alpes","Ensemble","NC","Ensemble","Ensemble","13849"
"Bourgogne-Franche-Comté","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","8389"
"Bourgogne-Franche-Comté","Ensemble","NC","Ensemble","Ensemble","5664"
"Bretagne","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","12"
"Bretagne","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","13573"
"Bretagne","Ensemble","NC","Ensemble","Ensemble","14408"
"Centre-Val de Loire","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Centre-Val de Loire","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","s"
"Centre-Val de Loire","Ensemble","NC","Ensemble","Ensemble","5231"
"Corse","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","540"
"Corse","Ensemble","NC","Ensemble","Ensemble","381"
"Grand-Est","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Grand-Est","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","s"
"Grand-Est","Ensemble","NC","Ensemble","Ensemble","13572"
"Guadeloupe","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","707"
"Guadeloupe","Ensemble","NC","Ensemble","Ensemble","133"
"Guyane","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","99"
"Guyane","Ensemble","NC","Ensemble","Ensemble","58"
"Hauts-de-France","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Hauts-de-France","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","s"
"Hauts-de-France","Ensemble","NC","Ensemble","Ensemble","8417"
"Ile-de-France","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Ile-de-France","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","s"
"Ile-de-France","Ensemble","NC","Ensemble","Ensemble","12395"
"La Réunion","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","1052"
"La Réunion","Ensemble","NC","Ensemble","Ensemble","1322"
"Martinique","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","854"
"Martinique","Ensemble","NC","Ensemble","Ensemble","93"
"Normandie","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Normandie","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","s"
"Normandie","Ensemble","NC","Ensemble","Ensemble","8447"
"Nouvelle-Aquitaine","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Nouvelle-Aquitaine","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","s"
"Nouvelle-Aquitaine","Ensemble","NC","Ensemble","Ensemble","19740"
"Occitanie","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Occitanie","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","s"
"Occitanie","Ensemble","NC","Ensemble","Ensemble","12880"
"Pays de la Loire","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","78"
"Pays de la Loire","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","11988"
"Pays de la Loire","Ensemble","NC","Ensemble","Ensemble","14203"
"Provence-Alpes-Côte d'Azur","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","16"
"Provence-Alpes-Côte d'Azur","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","10083"
"Provence-Alpes-Côte d'Azur","Ensemble","NC","Ensemble","Ensemble","5043"
"Auvergne-Rhône-Alpes","Ensemble","Activites de services financiers et d assurances","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","Ensemble","Activites de services financiers et d assurances","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","s"
