"DEP","typo_Asso","typo_Asso_det","type_emploi","nb_poste"
"32","Ensemble","Ensemble","Apprentis","s"
"32","Ensemble","Ensemble","Ordinaires","4626"
"32","Ensemble","Ensemble","Stagiaires","s"
"33","Ensemble","Ensemble","Aides","4380"
"33","Ensemble","Ensemble","Apprentis","158"
"33","Ensemble","Ensemble","Ordinaires","37739"
"33","Ensemble","Ensemble","Stagiaires","60"
"34","Ensemble","Ensemble","Aides","2953"
"34","Ensemble","Ensemble","Apprentis","199"
"34","Ensemble","Ensemble","Ordinaires","25536"
"34","Ensemble","Ensemble","Stagiaires","26"
"35","Ensemble","Ensemble","Aides","1492"
"35","Ensemble","Ensemble","Apprentis","83"
"35","Ensemble","Ensemble","Ordinaires","34828"
"35","Ensemble","Ensemble","Stagiaires","131"
"36","Ensemble","Ensemble","Aides","705"
"36","Ensemble","Ensemble","Apprentis","27"
"36","Ensemble","Ensemble","Ordinaires","5445"
"36","Ensemble","Ensemble","Stagiaires","5"
"37","Ensemble","Ensemble","Aides","1425"
"37","Ensemble","Ensemble","Apprentis","110"
"37","Ensemble","Ensemble","Ordinaires","15470"
"37","Ensemble","Ensemble","Stagiaires","38"
"38","Ensemble","Ensemble","Aides","3155"
"38","Ensemble","Ensemble","Apprentis","86"
"38","Ensemble","Ensemble","Ordinaires","25730"
"38","Ensemble","Ensemble","Stagiaires","167"
"39","Ensemble","Ensemble","Aides","855"
"39","Ensemble","Ensemble","Apprentis","s"
"39","Ensemble","Ensemble","Ordinaires","6383"
"39","Ensemble","Ensemble","Stagiaires","s"
"40","Ensemble","Ensemble","Aides","847"
"40","Ensemble","Ensemble","Apprentis","27"
"40","Ensemble","Ensemble","Ordinaires","7349"
"40","Ensemble","Ensemble","Stagiaires","11"
"41","Ensemble","Ensemble","Aides","790"
"41","Ensemble","Ensemble","Apprentis","46"
"41","Ensemble","Ensemble","Ordinaires","6891"
"41","Ensemble","Ensemble","Stagiaires","8"
"42","Ensemble","Ensemble","Aides","2676"
"42","Ensemble","Ensemble","Apprentis","106"
"42","Ensemble","Ensemble","Ordinaires","20663"
"42","Ensemble","Ensemble","Stagiaires","45"
"43","Ensemble","Ensemble","Aides","1244"
"43","Ensemble","Ensemble","Apprentis","58"
"43","Ensemble","Ensemble","Ordinaires","8875"
"43","Ensemble","Ensemble","Stagiaires","18"
"44","Ensemble","Ensemble","Aides","2640"
"44","Ensemble","Ensemble","Apprentis","131"
"44","Ensemble","Ensemble","Ordinaires","45820"
"44","Ensemble","Ensemble","Stagiaires","92"
"45","Ensemble","Ensemble","Aides","997"
"45","Ensemble","Ensemble","Apprentis","154"
"45","Ensemble","Ensemble","Ordinaires","13581"
"45","Ensemble","Ensemble","Stagiaires","51"
"46","Ensemble","Ensemble","Aides","743"
"46","Ensemble","Ensemble","Apprentis","s"
"46","Ensemble","Ensemble","Ordinaires","5001"
"46","Ensemble","Ensemble","Stagiaires","s"
"47","Ensemble","Ensemble","Aides","873"
"47","Ensemble","Ensemble","Apprentis","44"
"47","Ensemble","Ensemble","Ordinaires","9414"
"47","Ensemble","Ensemble","Stagiaires","26"
"48","Ensemble","Ensemble","Aides","343"
"48","Ensemble","Ensemble","Apprentis","s"
"48","Ensemble","Ensemble","Ordinaires","5489"
"48","Ensemble","Ensemble","Stagiaires","s"
"49","Ensemble","Ensemble","Aides","2902"
"49","Ensemble","Ensemble","Apprentis","88"
"49","Ensemble","Ensemble","Ordinaires","27863"
"49","Ensemble","Ensemble","Stagiaires","64"
"50","Ensemble","Ensemble","Aides","1504"
"50","Ensemble","Ensemble","Apprentis","s"
"50","Ensemble","Ensemble","Ordinaires","12051"
"50","Ensemble","Ensemble","Stagiaires","s"
"51","Ensemble","Ensemble","Aides","1500"
"51","Ensemble","Ensemble","Apprentis","44"
"51","Ensemble","Ensemble","Ordinaires","14878"
"51","Ensemble","Ensemble","Stagiaires","41"
"52","Ensemble","Ensemble","Aides","543"
"52","Ensemble","Ensemble","Apprentis","12"
"52","Ensemble","Ensemble","Ordinaires","3925"
"52","Ensemble","Ensemble","Stagiaires","7"
"53","Ensemble","Ensemble","Aides","533"
"53","Ensemble","Ensemble","Apprentis","45"
"53","Ensemble","Ensemble","Ordinaires","8851"
"53","Ensemble","Ensemble","Stagiaires","7"
"54","Ensemble","Ensemble","Aides","1850"
"54","Ensemble","Ensemble","Apprentis","88"
"54","Ensemble","Ensemble","Ordinaires","20958"
"54","Ensemble","Ensemble","Stagiaires","65"
"55","Ensemble","Ensemble","Aides","509"
"55","Ensemble","Ensemble","Apprentis","24"
"55","Ensemble","Ensemble","Ordinaires","4273"
"55","Ensemble","Ensemble","Stagiaires","5"
"56","Ensemble","Ensemble","Aides","1689"
"56","Ensemble","Ensemble","Apprentis","43"
"56","Ensemble","Ensemble","Ordinaires","20523"
"56","Ensemble","Ensemble","Stagiaires","39"
"57","Ensemble","Ensemble","Aides","3841"
"57","Ensemble","Ensemble","Apprentis","155"
"57","Ensemble","Ensemble","Ordinaires","25506"
"57","Ensemble","Ensemble","Stagiaires","70"
"58","Ensemble","Ensemble","Aides","449"
"58","Ensemble","Ensemble","Apprentis","s"
"58","Ensemble","Ensemble","Ordinaires","5434"
"58","Ensemble","Ensemble","Stagiaires","s"
"59","Ensemble","Ensemble","Aides","10394"
"59","Ensemble","Ensemble","Apprentis","309"
"59","Ensemble","Ensemble","Ordinaires","70821"
"59","Ensemble","Ensemble","Stagiaires","102"
"60","Ensemble","Ensemble","Aides","1344"
"60","Ensemble","Ensemble","Apprentis","111"
"60","Ensemble","Ensemble","Ordinaires","17091"
"60","Ensemble","Ensemble","Stagiaires","45"
"61","Ensemble","Ensemble","Aides","1701"
"61","Ensemble","Ensemble","Apprentis","36"
"61","Ensemble","Ensemble","Ordinaires","9380"
"61","Ensemble","Ensemble","Stagiaires","33"
"62","Ensemble","Ensemble","Aides","6061"
"62","Ensemble","Ensemble","Apprentis","165"
"62","Ensemble","Ensemble","Ordinaires","34263"
"62","Ensemble","Ensemble","Stagiaires","101"
"63","Ensemble","Ensemble","Aides","1031"
"63","Ensemble","Ensemble","Apprentis","185"
"63","Ensemble","Ensemble","Ordinaires","16469"
"63","Ensemble","Ensemble","Stagiaires","49"
"64","Ensemble","Ensemble","Aides","1988"
"64","Ensemble","Ensemble","Apprentis","57"
"64","Ensemble","Ensemble","Ordinaires","20860"
"64","Ensemble","Ensemble","Stagiaires","39"
"65","Ensemble","Ensemble","Aides","1002"
"65","Ensemble","Ensemble","Apprentis","11"
"65","Ensemble","Ensemble","Ordinaires","6942"
"65","Ensemble","Ensemble","Stagiaires","7"
"66","Ensemble","Ensemble","Aides","979"
"66","Ensemble","Ensemble","Apprentis","53"
"66","Ensemble","Ensemble","Ordinaires","10890"
"66","Ensemble","Ensemble","Stagiaires","12"
"67","Ensemble","Ensemble","Aides","3045"
"67","Ensemble","Ensemble","Apprentis","264"
"67","Ensemble","Ensemble","Ordinaires","24057"
"67","Ensemble","Ensemble","Stagiaires","89"
"68","Ensemble","Ensemble","Aides","2541"
"68","Ensemble","Ensemble","Apprentis","130"
"68","Ensemble","Ensemble","Ordinaires","17592"
"68","Ensemble","Ensemble","Stagiaires","52"
"69","Ensemble","Ensemble","Aides","3956"
"69","Ensemble","Ensemble","Apprentis","313"
"69","Ensemble","Ensemble","Ordinaires","60099"
"69","Ensemble","Ensemble","Stagiaires","303"
"70","Ensemble","Ensemble","Aides","369"
"70","Ensemble","Ensemble","Apprentis","23"
"70","Ensemble","Ensemble","Ordinaires","7613"
"70","Ensemble","Ensemble","Stagiaires","26"
"71","Ensemble","Ensemble","Aides","1414"
"71","Ensemble","Ensemble","Apprentis","85"
"71","Ensemble","Ensemble","Ordinaires","11950"
"71","Ensemble","Ensemble","Stagiaires","28"
"72","Ensemble","Ensemble","Aides","1308"
"72","Ensemble","Ensemble","Apprentis","48"
"72","Ensemble","Ensemble","Ordinaires","13880"
"72","Ensemble","Ensemble","Stagiaires","15"
"73","Ensemble","Ensemble","Aides","1137"
"73","Ensemble","Ensemble","Apprentis","39"
"73","Ensemble","Ensemble","Ordinaires","10081"
"73","Ensemble","Ensemble","Stagiaires","70"
"74","Ensemble","Ensemble","Aides","1120"
"74","Ensemble","Ensemble","Apprentis","158"
"74","Ensemble","Ensemble","Ordinaires","17116"
"74","Ensemble","Ensemble","Stagiaires","36"
"75","Ensemble","Ensemble","Aides","4132"
"75","Ensemble","Ensemble","Apprentis","649"
"75","Ensemble","Ensemble","Ordinaires","105059"
"75","Ensemble","Ensemble","Stagiaires","1368"
"76","Ensemble","Ensemble","Aides","3100"
"76","Ensemble","Ensemble","Apprentis","76"
"76","Ensemble","Ensemble","Ordinaires","28539"
"76","Ensemble","Ensemble","Stagiaires","26"
"77","Ensemble","Ensemble","Aides","1481"
"77","Ensemble","Ensemble","Apprentis","123"
"77","Ensemble","Ensemble","Ordinaires","20876"
"77","Ensemble","Ensemble","Stagiaires","87"
"78","Ensemble","Ensemble","Aides","2173"
"78","Ensemble","Ensemble","Apprentis","146"
"78","Ensemble","Ensemble","Ordinaires","23936"
"78","Ensemble","Ensemble","Stagiaires","177"
"79","Ensemble","Ensemble","Aides","595"
"79","Ensemble","Ensemble","Apprentis","77"
"79","Ensemble","Ensemble","Ordinaires","9901"
"79","Ensemble","Ensemble","Stagiaires","51"
"80","Ensemble","Ensemble","Aides","1723"
"80","Ensemble","Ensemble","Apprentis","78"
"80","Ensemble","Ensemble","Ordinaires","13282"
"80","Ensemble","Ensemble","Stagiaires","71"
"81","Ensemble","Ensemble","Aides","1098"
"81","Ensemble","Ensemble","Apprentis","35"
"81","Ensemble","Ensemble","Ordinaires","11324"
"81","Ensemble","Ensemble","Stagiaires","11"
"82","Ensemble","Ensemble","Aides","987"
"82","Ensemble","Ensemble","Apprentis","34"
"82","Ensemble","Ensemble","Ordinaires","5755"
"82","Ensemble","Ensemble","Stagiaires","5"
"83","Ensemble","Ensemble","Aides","2549"
"83","Ensemble","Ensemble","Apprentis","148"
"83","Ensemble","Ensemble","Ordinaires","19330"
"83","Ensemble","Ensemble","Stagiaires","41"
"84","Ensemble","Ensemble","Aides","1206"
"84","Ensemble","Ensemble","Apprentis","62"
"84","Ensemble","Ensemble","Ordinaires","13481"
"84","Ensemble","Ensemble","Stagiaires","23"
"85","Ensemble","Ensemble","Aides","1327"
"85","Ensemble","Ensemble","Apprentis","s"
"85","Ensemble","Ensemble","Ordinaires","19835"
"85","Ensemble","Ensemble","Stagiaires","s"
"86","Ensemble","Ensemble","Aides","1638"
"86","Ensemble","Ensemble","Apprentis","67"
"86","Ensemble","Ensemble","Ordinaires","11170"
"86","Ensemble","Ensemble","Stagiaires","92"
"87","Ensemble","Ensemble","Aides","944"
"87","Ensemble","Ensemble","Apprentis","40"
"87","Ensemble","Ensemble","Ordinaires","7505"
"87","Ensemble","Ensemble","Stagiaires","12"
"88","Ensemble","Ensemble","Aides","973"
"88","Ensemble","Ensemble","Apprentis","51"
"88","Ensemble","Ensemble","Ordinaires","8292"
"88","Ensemble","Ensemble","Stagiaires","8"
"89","Ensemble","Ensemble","Aides","695"
"89","Ensemble","Ensemble","Apprentis","44"
"89","Ensemble","Ensemble","Ordinaires","6697"
"89","Ensemble","Ensemble","Stagiaires","12"
"90","Ensemble","Ensemble","Aides","649"
"90","Ensemble","Ensemble","Apprentis","9"
"90","Ensemble","Ensemble","Ordinaires","2960"
"90","Ensemble","Ensemble","Stagiaires","8"
"91","Ensemble","Ensemble","Aides","1561"
"91","Ensemble","Ensemble","Apprentis","166"
"91","Ensemble","Ensemble","Ordinaires","23418"
"91","Ensemble","Ensemble","Stagiaires","169"
"92","Ensemble","Ensemble","Aides","1884"
"92","Ensemble","Ensemble","Apprentis","200"
"92","Ensemble","Ensemble","Ordinaires","36274"
"92","Ensemble","Ensemble","Stagiaires","523"
"93","Ensemble","Ensemble","Aides","3592"
"93","Ensemble","Ensemble","Apprentis","143"
"93","Ensemble","Ensemble","Ordinaires","25222"
"93","Ensemble","Ensemble","Stagiaires","118"
"94","Ensemble","Ensemble","Aides","1760"
"94","Ensemble","Ensemble","Apprentis","136"
"94","Ensemble","Ensemble","Ordinaires","27675"
"94","Ensemble","Ensemble","Stagiaires","251"
"95","Ensemble","Ensemble","Aides","1087"
"95","Ensemble","Ensemble","Apprentis","79"
"95","Ensemble","Ensemble","Ordinaires","19164"
"95","Ensemble","Ensemble","Stagiaires","104"
"971","Ensemble","Ensemble","Aides","1115"
"971","Ensemble","Ensemble","Apprentis","62"
"971","Ensemble","Ensemble","Ordinaires","8053"
"971","Ensemble","Ensemble","Stagiaires","50"
"972","Ensemble","Ensemble","Aides","1499"
"972","Ensemble","Ensemble","Apprentis","8"
"972","Ensemble","Ensemble","Ordinaires","8161"
"972","Ensemble","Ensemble","Stagiaires","5"
"973","Ensemble","Ensemble","Aides","716"
"973","Ensemble","Ensemble","Apprentis","27"
"973","Ensemble","Ensemble","Ordinaires","3299"
"973","Ensemble","Ensemble","Stagiaires","9"
"974","Ensemble","Ensemble","Aides","5100"
"974","Ensemble","Ensemble","Apprentis","39"
"974","Ensemble","Ensemble","Ordinaires","13621"
"974","Ensemble","Ensemble","Stagiaires","20"
"1","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","s"
"1","Ensemble","Accueil d enfants et d adolescents","Ensemble","s"
"1","Ensemble","Accueil d enfants handicapes","Ensemble","90"
"1","Ensemble","Accueil des jeunes enfants","Ensemble","469"
"1","Ensemble","Action sociale NCA","Ensemble","1889"
"1","Ensemble","Aide a domicile","Ensemble","1190"
"1","Ensemble","Aide par le travail","Ensemble","1517"
"1","Ensemble","Autres enseignements","Ensemble","150"
"1","Ensemble","Enseignement culturel","Ensemble","s"
"1","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","1896"
"1","Ensemble","Formation continue d adultes","Ensemble","s"
"1","Ensemble","Hebergement medico-social de personnes agees","Ensemble","1122"
"1","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","715"
"1","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","1990"
"1","Ensemble","Loisirs","Ensemble","267"
"1","Ensemble","Sports","Ensemble","537"
"2","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","182"
"2","Ensemble","Accueil d enfants et d adolescents","Ensemble","241"
"2","Ensemble","Accueil d enfants handicapes","Ensemble","103"
"2","Ensemble","Accueil des jeunes enfants","Ensemble","125"
"2","Ensemble","Action sociale NCA","Ensemble","856"
"2","Ensemble","Aide a domicile","Ensemble","788"
"2","Ensemble","Aide par le travail","Ensemble","1300"
"2","Ensemble","Autres enseignements","Ensemble","75"
"2","Ensemble","Enseignement culturel","Ensemble","14"
"2","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","1328"
"2","Ensemble","Formation continue d adultes","Ensemble","337"
"2","Ensemble","Hebergement medico-social de personnes agees","Ensemble","558"
"2","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","400"
"2","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","1177"
"2","Ensemble","Loisirs","Ensemble","36"
"2","Ensemble","Sports","Ensemble","247"
"3","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","s"
"3","Ensemble","Accueil d enfants et d adolescents","Ensemble","s"
"3","Ensemble","Accueil des jeunes enfants","Ensemble","58"
"3","Ensemble","Action sociale NCA","Ensemble","690"
"3","Ensemble","Aide a domicile","Ensemble","1208"
"3","Ensemble","Aide par le travail","Ensemble","1213"
"3","Ensemble","Autres enseignements","Ensemble","140"
"3","Ensemble","Enseignement culturel","Ensemble","7"
"3","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","712"
"3","Ensemble","Formation continue d adultes","Ensemble","103"
"3","Ensemble","Hebergement medico-social de personnes agees","Ensemble","669"
"3","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","214"
"3","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","1245"
"3","Ensemble","Loisirs","Ensemble","69"
"3","Ensemble","Sports","Ensemble","220"
"4","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","s"
"4","Ensemble","Accueil d enfants et d adolescents","Ensemble","s"
"4","Ensemble","Accueil des jeunes enfants","Ensemble","226"
"4","Ensemble","Action sociale NCA","Ensemble","457"
"4","Ensemble","Aide a domicile","Ensemble","505"
"4","Ensemble","Aide par le travail","Ensemble","434"
"4","Ensemble","Autres enseignements","Ensemble","29"
"4","Ensemble","Enseignement culturel","Ensemble","16"
"4","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","159"
"4","Ensemble","Formation continue d adultes","Ensemble","21"
"4","Ensemble","Hebergement medico-social de personnes agees","Ensemble","282"
"4","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","276"
"4","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","533"
"4","Ensemble","Loisirs","Ensemble","29"
"4","Ensemble","Sports","Ensemble","112"
"5","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","s"
"5","Ensemble","Accueil d enfants et d adolescents","Ensemble","s"
"5","Ensemble","Accueil d enfants handicapes","Ensemble","s"
"5","Ensemble","Accueil des jeunes enfants","Ensemble","167"
"5","Ensemble","Action sociale NCA","Ensemble","352"
"5","Ensemble","Aide a domicile","Ensemble","331"
"5","Ensemble","Aide par le travail","Ensemble","105"
"5","Ensemble","Autres enseignements","Ensemble","67"
"5","Ensemble","Enseignement culturel","Ensemble","33"
"5","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","201"
"5","Ensemble","Formation continue d adultes","Ensemble","41"
"5","Ensemble","Hebergement medico-social de personnes agees","Ensemble","391"
"5","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","308"
"5","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","913"
"5","Ensemble","Loisirs","Ensemble","9"
"5","Ensemble","Sports","Ensemble","224"
"6","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","650"
