"DEP","typo_Mut","typo_Mut_det","type_emploi","nb_poste"
"14","Ensemble","Assurances","Ensemble","509"
"14","Ensemble","Hebergement medico-social et social","Ensemble","464"
"15","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"15","Ensemble","Assurances","Ensemble","s"
"16","Ensemble","Action sociale sans hebergement","Ensemble","s"
"16","Ensemble","Assurances","Ensemble","390"
"16","Ensemble","Hebergement medico-social et social","Ensemble","s"
"17","Ensemble","Action sociale sans hebergement","Ensemble","s"
"17","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"17","Ensemble","Assurances","Ensemble","s"
"18","Ensemble","Action sociale sans hebergement","Ensemble","s"
"18","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"18","Ensemble","Assurances","Ensemble","s"
"18","Ensemble","Hebergement medico-social et social","Ensemble","s"
"19","Ensemble","Action sociale sans hebergement","Ensemble","s"
"19","Ensemble","Assurances","Ensemble","205"
"19","Ensemble","Hebergement medico-social et social","Ensemble","s"
"21","Ensemble","Action sociale sans hebergement","Ensemble","1676"
"21","Ensemble","Assurances","Ensemble","889"
"21","Ensemble","Hebergement medico-social et social","Ensemble","1061"
"22","Ensemble","Assurances","Ensemble","727"
"22","Ensemble","Hebergement medico-social et social","Ensemble","s"
"23","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"23","Ensemble","Assurances","Ensemble","s"
"24","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"24","Ensemble","Assurances","Ensemble","s"
"25","Ensemble","Action sociale sans hebergement","Ensemble","s"
"25","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"25","Ensemble","Assurances","Ensemble","s"
"25","Ensemble","Hebergement medico-social et social","Ensemble","s"
"26","Ensemble","Action sociale sans hebergement","Ensemble","1011"
"26","Ensemble","Assurances","Ensemble","853"
"26","Ensemble","Hebergement medico-social et social","Ensemble","675"
"27","Ensemble","Assurances","Ensemble","174"
"28","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"28","Ensemble","Assurances","Ensemble","s"
"29","Ensemble","Action sociale sans hebergement","Ensemble","392"
"29","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"29","Ensemble","Assurances","Ensemble","s"
"29","Ensemble","Hebergement medico-social et social","Ensemble","422"
"2A","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"2A","Ensemble","Assurances","Ensemble","s"
"2A","Ensemble","Hebergement medico-social et social","Ensemble","s"
"2B","Ensemble","Action sociale sans hebergement","Ensemble","s"
"2B","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"2B","Ensemble","Assurances","Ensemble","s"
"2B","Ensemble","Hebergement medico-social et social","Ensemble","s"
"30","Ensemble","Action sociale sans hebergement","Ensemble","s"
"30","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"30","Ensemble","Assurances","Ensemble","s"
"30","Ensemble","Hebergement medico-social et social","Ensemble","s"
"31","Ensemble","Action sociale sans hebergement","Ensemble","s"
"31","Ensemble","Activites de services financiers et d assurances","Ensemble","196"
"31","Ensemble","Assurances","Ensemble","1837"
"31","Ensemble","Hebergement medico-social et social","Ensemble","s"
"32","Ensemble","Assurances","Ensemble","s"
"33","Ensemble","Action sociale sans hebergement","Ensemble","s"
"33","Ensemble","Activites de services financiers et d assurances","Ensemble","13"
"33","Ensemble","Assurances","Ensemble","1935"
"33","Ensemble","Hebergement medico-social et social","Ensemble","s"
"34","Ensemble","Action sociale sans hebergement","Ensemble","39"
"34","Ensemble","Activites de services financiers et d assurances","Ensemble","11"
"34","Ensemble","Assurances","Ensemble","1966"
"34","Ensemble","Hebergement medico-social et social","Ensemble","849"
"35","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"35","Ensemble","Assurances","Ensemble","s"
"35","Ensemble","Hebergement medico-social et social","Ensemble","s"
"36","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"36","Ensemble","Assurances","Ensemble","s"
"37","Ensemble","Action sociale sans hebergement","Ensemble","87"
"37","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"37","Ensemble","Assurances","Ensemble","s"
"37","Ensemble","Hebergement medico-social et social","Ensemble","423"
"38","Ensemble","Action sociale sans hebergement","Ensemble","52"
"38","Ensemble","Activites de services financiers et d assurances","Ensemble","16"
"38","Ensemble","Assurances","Ensemble","979"
"38","Ensemble","Hebergement medico-social et social","Ensemble","1206"
"39","Ensemble","Action sociale sans hebergement","Ensemble","s"
"39","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"39","Ensemble","Assurances","Ensemble","s"
"39","Ensemble","Hebergement medico-social et social","Ensemble","s"
"40","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"40","Ensemble","Assurances","Ensemble","s"
"41","Ensemble","Action sociale sans hebergement","Ensemble","s"
"41","Ensemble","Activites de services financiers et d assurances","Ensemble","9"
"41","Ensemble","Assurances","Ensemble","272"
"41","Ensemble","Hebergement medico-social et social","Ensemble","s"
"42","Ensemble","Action sociale sans hebergement","Ensemble","s"
"42","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"42","Ensemble","Assurances","Ensemble","s"
"42","Ensemble","Hebergement medico-social et social","Ensemble","s"
"43","Ensemble","Action sociale sans hebergement","Ensemble","s"
"43","Ensemble","Assurances","Ensemble","146"
"43","Ensemble","Hebergement medico-social et social","Ensemble","s"
"44","Ensemble","Action sociale sans hebergement","Ensemble","151"
"44","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"44","Ensemble","Assurances","Ensemble","s"
"44","Ensemble","Hebergement medico-social et social","Ensemble","1207"
"45","Ensemble","Action sociale sans hebergement","Ensemble","s"
"45","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"45","Ensemble","Assurances","Ensemble","s"
"45","Ensemble","Hebergement medico-social et social","Ensemble","s"
"46","Ensemble","Action sociale sans hebergement","Ensemble","s"
"46","Ensemble","Assurances","Ensemble","157"
"47","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"47","Ensemble","Assurances","Ensemble","s"
"47","Ensemble","Hebergement medico-social et social","Ensemble","s"
"48","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"48","Ensemble","Assurances","Ensemble","s"
"49","Ensemble","Action sociale sans hebergement","Ensemble","s"
"49","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"49","Ensemble","Assurances","Ensemble","s"
"49","Ensemble","Hebergement medico-social et social","Ensemble","s"
"50","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"50","Ensemble","Assurances","Ensemble","s"
"51","Ensemble","Action sociale sans hebergement","Ensemble","s"
"51","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"51","Ensemble","Assurances","Ensemble","s"
"52","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"52","Ensemble","Assurances","Ensemble","s"
"53","Ensemble","Assurances","Ensemble","409"
"54","Ensemble","Action sociale sans hebergement","Ensemble","s"
"54","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"54","Ensemble","Assurances","Ensemble","s"
"54","Ensemble","Hebergement medico-social et social","Ensemble","s"
"55","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"55","Ensemble","Assurances","Ensemble","s"
"56","Ensemble","Action sociale sans hebergement","Ensemble","119"
"56","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"56","Ensemble","Assurances","Ensemble","s"
"56","Ensemble","Hebergement medico-social et social","Ensemble","611"
"57","Ensemble","Activites de services financiers et d assurances","Ensemble","6"
"57","Ensemble","Assurances","Ensemble","496"
"58","Ensemble","Action sociale sans hebergement","Ensemble","s"
"58","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"58","Ensemble","Assurances","Ensemble","s"
"59","Ensemble","Action sociale sans hebergement","Ensemble","s"
"59","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"59","Ensemble","Assurances","Ensemble","s"
"60","Ensemble","Assurances","Ensemble","1000"
"60","Ensemble","Hebergement medico-social et social","Ensemble","s"
"61","Ensemble","Action sociale sans hebergement","Ensemble","s"
"61","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"61","Ensemble","Assurances","Ensemble","s"
"61","Ensemble","Hebergement medico-social et social","Ensemble","s"
"62","Ensemble","Assurances","Ensemble","1002"
"62","Ensemble","Hebergement medico-social et social","Ensemble","s"
"63","Ensemble","Action sociale sans hebergement","Ensemble","s"
"63","Ensemble","Activites de services financiers et d assurances","Ensemble","12"
"63","Ensemble","Assurances","Ensemble","884"
"63","Ensemble","Hebergement medico-social et social","Ensemble","s"
"64","Ensemble","Action sociale sans hebergement","Ensemble","s"
"64","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"64","Ensemble","Assurances","Ensemble","s"
"65","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"65","Ensemble","Assurances","Ensemble","s"
"65","Ensemble","Hebergement medico-social et social","Ensemble","s"
"66","Ensemble","Action sociale sans hebergement","Ensemble","s"
"66","Ensemble","Assurances","Ensemble","434"
"67","Ensemble","Activites de services financiers et d assurances","Ensemble","21"
"67","Ensemble","Assurances","Ensemble","1140"
"68","Ensemble","Assurances","Ensemble","665"
"68","Ensemble","Hebergement medico-social et social","Ensemble","s"
"69","Ensemble","Action sociale sans hebergement","Ensemble","43"
"69","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"69","Ensemble","Assurances","Ensemble","s"
"70","Ensemble","Action sociale sans hebergement","Ensemble","s"
"70","Ensemble","Assurances","Ensemble","174"
"71","Ensemble","Action sociale sans hebergement","Ensemble","s"
"71","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"71","Ensemble","Assurances","Ensemble","s"
"71","Ensemble","Hebergement medico-social et social","Ensemble","s"
"72","Ensemble","Action sociale sans hebergement","Ensemble","s"
"72","Ensemble","Assurances","Ensemble","509"
"73","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"73","Ensemble","Assurances","Ensemble","s"
"74","Ensemble","Action sociale sans hebergement","Ensemble","s"
"74","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"74","Ensemble","Assurances","Ensemble","s"
"75","Ensemble","Action sociale sans hebergement","Ensemble","s"
"75","Ensemble","Activites de services financiers et d assurances","Ensemble","148"
"75","Ensemble","Assurances","Ensemble","10651"
"75","Ensemble","Hebergement medico-social et social","Ensemble","s"
"76","Ensemble","Action sociale sans hebergement","Ensemble","s"
"76","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"76","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","s"
"76","Ensemble","Assurances","Ensemble","3223"
"76","Ensemble","Hebergement medico-social et social","Ensemble","s"
"77","Ensemble","Action sociale sans hebergement","Ensemble","s"
"77","Ensemble","Activites de services financiers et d assurances","Ensemble","9"
"77","Ensemble","Assurances","Ensemble","566"
"77","Ensemble","Hebergement medico-social et social","Ensemble","s"
"78","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"78","Ensemble","Assurances","Ensemble","s"
"78","Ensemble","Hebergement medico-social et social","Ensemble","s"
"79","Ensemble","Action sociale sans hebergement","Ensemble","s"
"79","Ensemble","Assurances","Ensemble","8362"
"80","Ensemble","Action sociale sans hebergement","Ensemble","s"
"80","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"80","Ensemble","Assurances","Ensemble","s"
"81","Ensemble","Action sociale sans hebergement","Ensemble","s"
"81","Ensemble","Activites de services financiers et d assurances","Ensemble","13"
"81","Ensemble","Assurances","Ensemble","491"
"81","Ensemble","Hebergement medico-social et social","Ensemble","s"
"82","Ensemble","Action sociale sans hebergement","Ensemble","s"
"82","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"82","Ensemble","Assurances","Ensemble","s"
"82","Ensemble","Hebergement medico-social et social","Ensemble","s"
"83","Ensemble","Action sociale sans hebergement","Ensemble","133"
"83","Ensemble","Activites de services financiers et d assurances","Ensemble","44"
"83","Ensemble","Assurances","Ensemble","615"
"83","Ensemble","Hebergement medico-social et social","Ensemble","226"
"84","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"84","Ensemble","Assurances","Ensemble","s"
"85","Ensemble","Action sociale sans hebergement","Ensemble","s"
"85","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"85","Ensemble","Assurances","Ensemble","s"
"86","Ensemble","Action sociale sans hebergement","Ensemble","s"
"86","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"86","Ensemble","Assurances","Ensemble","s"
"86","Ensemble","Hebergement medico-social et social","Ensemble","s"
"87","Ensemble","Action sociale sans hebergement","Ensemble","123"
"87","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"87","Ensemble","Assurances","Ensemble","s"
"87","Ensemble","Hebergement medico-social et social","Ensemble","282"
"88","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"88","Ensemble","Assurances","Ensemble","s"
"89","Ensemble","Action sociale sans hebergement","Ensemble","s"
"89","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"89","Ensemble","Assurances","Ensemble","s"
"89","Ensemble","Hebergement medico-social et social","Ensemble","s"
"90","Ensemble","Action sociale sans hebergement","Ensemble","s"
"90","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"90","Ensemble","Assurances","Ensemble","s"
"90","Ensemble","Hebergement medico-social et social","Ensemble","s"
"91","Ensemble","Action sociale sans hebergement","Ensemble","s"
"91","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"91","Ensemble","Assurances","Ensemble","s"
"91","Ensemble","Hebergement medico-social et social","Ensemble","s"
"92","Ensemble","Action sociale sans hebergement","Ensemble","s"
"92","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"92","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","s"
"92","Ensemble","Assurances","Ensemble","2488"
"92","Ensemble","Hebergement medico-social et social","Ensemble","s"
"93","Ensemble","Action sociale sans hebergement","Ensemble","s"
"93","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"93","Ensemble","Assurances","Ensemble","s"
"94","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"94","Ensemble","Assurances","Ensemble","s"
"95","Ensemble","Action sociale sans hebergement","Ensemble","s"
"95","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"95","Ensemble","Assurances","Ensemble","s"
"95","Ensemble","Hebergement medico-social et social","Ensemble","s"
"971","Ensemble","Action sociale sans hebergement","Ensemble","s"
"971","Ensemble","Assurances","Ensemble","287"
"972","Ensemble","Assurances","Ensemble","s"
"973","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"973","Ensemble","Assurances","Ensemble","s"
"974","Ensemble","Assurances","Ensemble","668"
"1","Ensemble","Action sociale sans hebergement","Aides","s"
"1","Ensemble","Action sociale sans hebergement","Ordinaires","s"
"1","Ensemble","Activites de services financiers et d assurances","Ordinaires","10"
"1","Ensemble","Assurances","Aides","s"
"1","Ensemble","Assurances","Apprentis","s"
"1","Ensemble","Assurances","Ordinaires","391"
"1","Ensemble","Hebergement medico-social et social","Aides","s"
"1","Ensemble","Hebergement medico-social et social","Ordinaires","s"
"2","Ensemble","Activites de services financiers et d assurances","Ordinaires","9"
"2","Ensemble","Assurances","Apprentis","s"
"2","Ensemble","Assurances","Ordinaires","s"
"2","Ensemble","Hebergement medico-social et social","Aides","s"
"2","Ensemble","Hebergement medico-social et social","Ordinaires","s"
"3","Ensemble","Action sociale sans hebergement","Ordinaires","66"
"3","Ensemble","Activites de services financiers et d assurances","Ordinaires","s"
"3","Ensemble","Assurances","Aides","s"
"3","Ensemble","Assurances","Apprentis","s"
"3","Ensemble","Assurances","Ordinaires","s"
"4","Ensemble","Activites de services financiers et d assurances","Ordinaires","s"
