"","EPCI","jurid1","nb_etab","eff_31","eff_EQTP","rem_brut","non_annexe","dep_epci","nom_complet"
"274",200023778,"1B-FONDATIONS",1,"s","s","s","s","85","CA du Pays de Saint-Gilles-Croix-de-Vie"
"275",200023778,"2-COOPERATIVES",21,"179","155.94","5873888","174","85","CA du Pays de Saint-Gilles-Croix-de-Vie"
"276",200023778,"3-MUTUELLES",5,"146","114.79","3780846","141","85","CA du Pays de Saint-Gilles-Croix-de-Vie"
"277",200023778,"4-ESS",151,"1345","1076.68","30949565","1232","85","CA du Pays de Saint-Gilles-Croix-de-Vie"
"278",200023778,"5-HORS ESS",1659,"10549","10146.62","290544322","10120","85","CA du Pays de Saint-Gilles-Croix-de-Vie"
"279",200023778,"5A-PUBLIC",58,"1684","1514.43","41730808","1593","85","CA du Pays de Saint-Gilles-Croix-de-Vie"
"280",200023778,"5B-PRIVE",1601,"8865","8632.19","248813514","8527","85","CA du Pays de Saint-Gilles-Croix-de-Vie"
"281",200023778,"6-TOTAL",1810,"11894","11223.3","321493887","11352","85","CA du Pays de Saint-Gilles-Croix-de-Vie"
"282",200023794,"1-ASSO+FOND",51,"296","230.3","6687403","260","33","CC de Blaye"
"283",200023794,"1A-ASSOCIATIONS",51,"296","230.3","6687403","260","33","CC de Blaye"
"284",200023794,"2-COOPERATIVES",7,"41","39.15","1329559","40","33","CC de Blaye"
"285",200023794,"3-MUTUELLES",4,"8","6.1","307216","8","33","CC de Blaye"
"286",200023794,"4-ESS",62,"345","275.55","8324178","308","33","CC de Blaye"
"287",200023794,"5-HORS ESS",626,"4040","3475.36","100862441","3765","33","CC de Blaye"
"288",200023794,"5A-PUBLIC",66,"1577","1378.05","43257785","1457","33","CC de Blaye"
"289",200023794,"5B-PRIVE",560,"2463","2097.31","57604656","2308","33","CC de Blaye"
"290",200023794,"6-TOTAL",688,"4385","3750.91","109186619","4073","33","CC de Blaye"
"291",200023919,"1-ASSO+FOND",43,"198","147.33","4092048","162","77","CC Gâtinais Val de Loing"
"292",200023919,"1A-ASSOCIATIONS",43,"198","147.33","4092048","162","77","CC Gâtinais Val de Loing"
"293",200023919,"2-COOPERATIVES",8,"94","85.81","3291015","93","77","CC Gâtinais Val de Loing"
"294",200023919,"4-ESS",51,"292","233.14","7383063","255","77","CC Gâtinais Val de Loing"
"295",200023919,"5-HORS ESS",449,"2834","2419.93","72999594","2620","77","CC Gâtinais Val de Loing"
"296",200023919,"5A-PUBLIC",68,"905","716.81","20465752","786","77","CC Gâtinais Val de Loing"
"297",200023919,"5B-PRIVE",381,"1929","1703.12","52533842","1834","77","CC Gâtinais Val de Loing"
"298",200023919,"6-TOTAL",500,"3126","2653.07","80382657","2875","77","CC Gâtinais Val de Loing"
"299",200026573,"1-ASSO+FOND",59,"494","406.33","10106197","467","39","CC Haut-Jura Saint-Claude"
"300",200026573,"1A-ASSOCIATIONS",59,"494","406.33","10106197","467","39","CC Haut-Jura Saint-Claude"
"301",200026573,"2-COOPERATIVES",6,"37","33.23","1346115","37","39","CC Haut-Jura Saint-Claude"
"302",200026573,"3-MUTUELLES",10,"59","50.54","1739197","59","39","CC Haut-Jura Saint-Claude"
"303",200026573,"4-ESS",75,"590","490.1","13191509","563","39","CC Haut-Jura Saint-Claude"
"304",200026573,"5-HORS ESS",661,"6296","5640.95","189266029","5969","39","CC Haut-Jura Saint-Claude"
"305",200026573,"5A-PUBLIC",93,"1834","1617.59","51578649","1695","39","CC Haut-Jura Saint-Claude"
"306",200026573,"5B-PRIVE",568,"4462","4023.36","137687380","4274","39","CC Haut-Jura Saint-Claude"
"307",200026573,"6-TOTAL",736,"6886","6131.05","202457538","6532","39","CC Haut-Jura Saint-Claude"
"308",200027027,"1-ASSO+FOND",87,"534","424.46","12757147","483","56","CC Arc Sud Bretagne"
"309",200027027,"1A-ASSOCIATIONS",87,"534","424.46","12757147","483","56","CC Arc Sud Bretagne"
"310",200027027,"2-COOPERATIVES",14,"31","28.05","896135","30","56","CC Arc Sud Bretagne"
"311",200027027,"4-ESS",101,"565","452.51","13653282","513","56","CC Arc Sud Bretagne"
"312",200027027,"5-HORS ESS",854,"5492","4814.72","134798279","5169","56","CC Arc Sud Bretagne"
"313",200027027,"5A-PUBLIC",36,"1023","777.54","20699337","892","56","CC Arc Sud Bretagne"
"314",200027027,"5B-PRIVE",818,"4469","4037.18","114098942","4277","56","CC Arc Sud Bretagne"
"315",200027027,"6-TOTAL",955,"6057","5267.23","148451561","5682","56","CC Arc Sud Bretagne"
"316",200027076,"1-ASSO+FOND",18,"s","s","s","s","18","CC Arnon Boischaut Cher"
"317",200027076,"1A-ASSOCIATIONS",18,"s","s","s","s","18","CC Arnon Boischaut Cher"
"318",200027076,"2-COOPERATIVES",2,"s","s","s","s","18","CC Arnon Boischaut Cher"
"319",200027076,"4-ESS",20,"163","130.32","3396089","150","18","CC Arnon Boischaut Cher"
"320",200027076,"5-HORS ESS",185,"1120","971.89","27970503","1040","18","CC Arnon Boischaut Cher"
"321",200027076,"5A-PUBLIC",37,"322","253.41","6540450","288","18","CC Arnon Boischaut Cher"
"322",200027076,"5B-PRIVE",148,"798","718.48","21430053","752","18","CC Arnon Boischaut Cher"
"323",200027076,"6-TOTAL",205,"1283","1102.21","31366592","1190","18","CC Arnon Boischaut Cher"
"324",200027100,"1-ASSO+FOND",103,"727","597.1","15799130","661","83","CC Méditerranée Porte des Maures"
"325",200027100,"1A-ASSOCIATIONS",101,"s","s","s","s","83","CC Méditerranée Porte des Maures"
"326",200027100,"1B-FONDATIONS",2,"s","s","s","s","83","CC Méditerranée Porte des Maures"
"327",200027100,"2-COOPERATIVES",15,"62","65.52","2422052","62","83","CC Méditerranée Porte des Maures"
"328",200027100,"4-ESS",118,"789","662.62","18221182","723","83","CC Méditerranée Porte des Maures"
"329",200027100,"5-HORS ESS",1921,"9256","9315.5","275649939","8814","83","CC Méditerranée Porte des Maures"
"330",200027100,"5A-PUBLIC",56,"2911","2717.52","84385487","2780","83","CC Méditerranée Porte des Maures"
"331",200027100,"5B-PRIVE",1865,"6345","6597.98","191264452","6034","83","CC Méditerranée Porte des Maures"
"332",200027100,"6-TOTAL",2039,"10045","9978.12","293871121","9537","83","CC Méditerranée Porte des Maures"
"333",200027217,"1-ASSO+FOND",74,"440","325.8","9023314","372","24","CC Sarlat-Périgord Noir"
"334",200027217,"1A-ASSOCIATIONS",74,"440","325.8","9023314","372","24","CC Sarlat-Périgord Noir"
"335",200027217,"2-COOPERATIVES",10,"s","s","s","s","24","CC Sarlat-Périgord Noir"
"336",200027217,"3-MUTUELLES",1,"s","s","s","s","24","CC Sarlat-Périgord Noir"
"337",200027217,"4-ESS",85,"524","413.86","12703933","451","24","CC Sarlat-Périgord Noir"
"338",200027217,"5-HORS ESS",949,"5497","5245.5","153794348","5197","24","CC Sarlat-Périgord Noir"
"339",200027217,"5A-PUBLIC",57,"1761","1635.11","52646593","1682","24","CC Sarlat-Périgord Noir"
"340",200027217,"5B-PRIVE",892,"3736","3610.39","101147755","3515","24","CC Sarlat-Périgord Noir"
"341",200027217,"6-TOTAL",1034,"6021","5659.36","166498281","5648","24","CC Sarlat-Périgord Noir"
"342",200027308,"1-ASSO+FOND",25,"s","s","s","s","52","CC d'Auberive Vingeanne et Montsaugeonnais"
"343",200027308,"1A-ASSOCIATIONS",25,"s","s","s","s","52","CC d'Auberive Vingeanne et Montsaugeonnais"
"344",200027308,"2-COOPERATIVES",2,"s","s","s","s","52","CC d'Auberive Vingeanne et Montsaugeonnais"
"345",200027308,"4-ESS",27,"269","203.6","4945406","252","52","CC d'Auberive Vingeanne et Montsaugeonnais"
"346",200027308,"5-HORS ESS",287,"1401","1114.4","31269198","1205","52","CC d'Auberive Vingeanne et Montsaugeonnais"
"347",200027308,"5A-PUBLIC",73,"363","195.69","5491681","229","52","CC d'Auberive Vingeanne et Montsaugeonnais"
"348",200027308,"5B-PRIVE",214,"1038","918.71","25777517","976","52","CC d'Auberive Vingeanne et Montsaugeonnais"
"349",200027308,"6-TOTAL",314,"1670","1318","36214604","1457","52","CC d'Auberive Vingeanne et Montsaugeonnais"
"350",200027548,"1-ASSO+FOND",47,"s","s","s","s","973","CC des Savanes"
"351",200027548,"1A-ASSOCIATIONS",47,"s","s","s","s","973","CC des Savanes"
"352",200027548,"2-COOPERATIVES",2,"s","s","s","s","973","CC des Savanes"
"353",200027548,"4-ESS",49,"870","782.92","30860885","835","973","CC des Savanes"
"354",200027548,"5-HORS ESS",587,"6682","6198.59","270893267","6467","973","CC des Savanes"
"355",200027548,"5A-PUBLIC",52,"2658","2435.87","104040528","2533","973","CC des Savanes"
"356",200027548,"5B-PRIVE",535,"4024","3762.72","166852739","3934","973","CC des Savanes"
"357",200027548,"6-TOTAL",636,"7552","6981.51","301754152","7302","973","CC des Savanes"
"358",200029734,"1-ASSO+FOND",39,"483","348.15","8451082","427","16","CC des 4B Sud Charente"
"359",200029734,"1A-ASSOCIATIONS",39,"483","348.15","8451082","427","16","CC des 4B Sud Charente"
"360",200029734,"2-COOPERATIVES",9,"28","25.01","960985","28","16","CC des 4B Sud Charente"
"361",200029734,"3-MUTUELLES",3,"9","7.05","332455","9","16","CC des 4B Sud Charente"
"362",200029734,"4-ESS",51,"520","380.21","9744522","464","16","CC des 4B Sud Charente"
"363",200029734,"5-HORS ESS",780,"4973","4273.28","124522328","4651","16","CC des 4B Sud Charente"
"364",200029734,"5A-PUBLIC",93,"1532","1264.09","38352725","1406","16","CC des 4B Sud Charente"
"365",200029734,"5B-PRIVE",687,"3441","3009.19","86169603","3245","16","CC des 4B Sud Charente"
"366",200029734,"6-TOTAL",831,"5493","4653.49","134266850","5115","16","CC des 4B Sud Charente"
"367",200029999,"1-ASSO+FOND",23,"s","s","s","s","01","CC Rives de l'Ain - Pays du Cerdon"
"368",200029999,"1A-ASSOCIATIONS",23,"s","s","s","s","01","CC Rives de l'Ain - Pays du Cerdon"
"369",200029999,"2-COOPERATIVES",2,"s","s","s","s","01","CC Rives de l'Ain - Pays du Cerdon"
"370",200029999,"4-ESS",25,"161","109.74","3257570","141","01","CC Rives de l'Ain - Pays du Cerdon"
"371",200029999,"5-HORS ESS",332,"2955","2187.94","68086367","2372","01","CC Rives de l'Ain - Pays du Cerdon"
"372",200029999,"5A-PUBLIC",35,"510","437.27","12618887","480","01","CC Rives de l'Ain - Pays du Cerdon"
"373",200029999,"5B-PRIVE",297,"2445","1750.67","55467480","1892","01","CC Rives de l'Ain - Pays du Cerdon"
"374",200029999,"6-TOTAL",357,"3116","2297.68","71343937","2513","01","CC Rives de l'Ain - Pays du Cerdon"
"375",200030435,"1-ASSO+FOND",60,"596","283.25","9849995","310","40","CC d'Aire-sur-l'Adour"
"376",200030435,"1A-ASSOCIATIONS",59,"s","s","s","s","40","CC d'Aire-sur-l'Adour"
"377",200030435,"1B-FONDATIONS",1,"s","s","s","s","40","CC d'Aire-sur-l'Adour"
"378",200030435,"2-COOPERATIVES",12,"s","s","s","s","40","CC d'Aire-sur-l'Adour"
"379",200030435,"3-MUTUELLES",2,"s","s","s","s","40","CC d'Aire-sur-l'Adour"
"380",200030435,"4-ESS",74,"699","372.99","12801052","410","40","CC d'Aire-sur-l'Adour"
"381",200030435,"5-HORS ESS",534,"3532","3027.1","88297542","3237","40","CC d'Aire-sur-l'Adour"
"382",200030435,"5A-PUBLIC",48,"697","611.6","18390514","667","40","CC d'Aire-sur-l'Adour"
"383",200030435,"5B-PRIVE",486,"2835","2415.5","69907028","2570","40","CC d'Aire-sur-l'Adour"
"384",200030435,"6-TOTAL",608,"4231","3400.09","101098594","3647","40","CC d'Aire-sur-l'Adour"
"385",200030526,"1-ASSO+FOND",25,"266","202.96","5331718","237","67","CC du Ried de Marckolsheim"
"386",200030526,"1A-ASSOCIATIONS",22,"101","52.28","1273747","74","67","CC du Ried de Marckolsheim"
"387",200030526,"1B-FONDATIONS",3,"165","150.68","4057971","163","67","CC du Ried de Marckolsheim"
"388",200030526,"2-COOPERATIVES",10,"38","36.15","1590272","36","67","CC du Ried de Marckolsheim"
"389",200030526,"4-ESS",35,"304","239.11","6921990","273","67","CC du Ried de Marckolsheim"
"390",200030526,"5-HORS ESS",447,"3362","2921.98","103294790","3148","67","CC du Ried de Marckolsheim"
"391",200030526,"5A-PUBLIC",50,"591","496.62","15016144","547","67","CC du Ried de Marckolsheim"
"392",200030526,"5B-PRIVE",397,"2771","2425.36","88278646","2601","67","CC du Ried de Marckolsheim"
"393",200030526,"6-TOTAL",482,"3666","3161.09","110216780","3421","67","CC du Ried de Marckolsheim"
"394",200030658,"1-ASSO+FOND",68,"289","202.96","5268209","244","38","CC du Trièves"
"395",200030658,"1A-ASSOCIATIONS",68,"289","202.96","5268209","244","38","CC du Trièves"
"396",200030658,"2-COOPERATIVES",5,"47","37.76","1380692","43","38","CC du Trièves"
"397",200030658,"4-ESS",73,"336","240.72","6648901","287","38","CC du Trièves"
"398",200030658,"5-HORS ESS",313,"1410","1129.4","31550415","1266","38","CC du Trièves"
"399",200030658,"5A-PUBLIC",57,"652","466.3","12916467","556","38","CC du Trièves"
"400",200030658,"5B-PRIVE",256,"758","663.1","18633948","710","38","CC du Trièves"
"401",200030658,"6-TOTAL",386,"1746","1370.12","38199316","1553","38","CC du Trièves"
"402",200032514,"1-ASSO+FOND",5,"s","s","s","s","18","CC Berry-Loire-Vauvise"
"403",200032514,"1A-ASSOCIATIONS",5,"s","s","s","s","18","CC Berry-Loire-Vauvise"
"404",200032514,"2-COOPERATIVES",1,"s","s","s","s","18","CC Berry-Loire-Vauvise"
"405",200032514,"4-ESS",6,"22","17.78","547847","18","18","CC Berry-Loire-Vauvise"
"406",200032514,"5-HORS ESS",135,"604","540.37","17370573","568","18","CC Berry-Loire-Vauvise"
"407",200032514,"5A-PUBLIC",30,"187","143.49","3886744","167","18","CC Berry-Loire-Vauvise"
"408",200032514,"5B-PRIVE",105,"417","396.88","13483829","401","18","CC Berry-Loire-Vauvise"
"409",200032514,"6-TOTAL",141,"626","558.15","17918420","586","18","CC Berry-Loire-Vauvise"
"410",200033090,"1-ASSO+FOND",45,"149","63.25","1526887","76","77","CC Plaines et Monts de France"
"411",200033090,"1A-ASSOCIATIONS",45,"149","63.25","1526887","76","77","CC Plaines et Monts de France"
"412",200033090,"4-ESS",45,"149","63.25","1526887","76","77","CC Plaines et Monts de France"
"413",200033090,"5-HORS ESS",487,"3316","2851.44","94409612","3071","77","CC Plaines et Monts de France"
"414",200033090,"5A-PUBLIC",48,"660","531.37","14850974","571","77","CC Plaines et Monts de France"
"415",200033090,"5B-PRIVE",439,"2656","2320.07","79558638","2500","77","CC Plaines et Monts de France"
"416",200033090,"6-TOTAL",532,"3465","2914.69","95936499","3147","77","CC Plaines et Monts de France"
"417",200033116,"1-ASSO+FOND",95,"1426","1080.45","29631042","1205","74","CC Cluses-Arve et Montagnes"
"418",200033116,"1A-ASSOCIATIONS",95,"1426","1080.45","29631042","1205","74","CC Cluses-Arve et Montagnes"
"419",200033116,"2-COOPERATIVES",9,"88","81.26","3555698","84","74","CC Cluses-Arve et Montagnes"
"420",200033116,"3-MUTUELLES",11,"35","32.37","1424073","34","74","CC Cluses-Arve et Montagnes"
"421",200033116,"4-ESS",115,"1549","1194.08","34610813","1323","74","CC Cluses-Arve et Montagnes"
"422",200033116,"5-HORS ESS",1810,"18370","16016.65","611107604","16940","74","CC Cluses-Arve et Montagnes"
"423",200033116,"5A-PUBLIC",66,"2375","2021.12","61968746","2184","74","CC Cluses-Arve et Montagnes"
"424",200033116,"5B-PRIVE",1744,"15995","13995.53","549138858","14756","74","CC Cluses-Arve et Montagnes"
"425",200033116,"6-TOTAL",1925,"19919","17210.73","645718417","18263","74","CC Cluses-Arve et Montagnes"
"426",200033173,"1-ASSO+FOND",66,"937","666.11","20003607","778","78","CC de la Haute Vallée de Chevreuse"
"427",200033173,"1A-ASSOCIATIONS",61,"734","488.57","13711730","583","78","CC de la Haute Vallée de Chevreuse"
"428",200033173,"1B-FONDATIONS",5,"203","177.54","6291877","195","78","CC de la Haute Vallée de Chevreuse"
"429",200033173,"2-COOPERATIVES",5,"27","26.88","1208455","26","78","CC de la Haute Vallée de Chevreuse"
"430",200033173,"4-ESS",71,"964","692.99","21212062","804","78","CC de la Haute Vallée de Chevreuse"
"431",200033173,"5-HORS ESS",476,"4173","3533.05","128164543","3814","78","CC de la Haute Vallée de Chevreuse"
"432",200033173,"5A-PUBLIC",43,"1010","814.47","26766753","863","78","CC de la Haute Vallée de Chevreuse"
"433",200033173,"5B-PRIVE",433,"3163","2718.58","101397790","2951","78","CC de la Haute Vallée de Chevreuse"
"434",200033173,"6-TOTAL",547,"5137","4226.04","149376605","4618","78","CC de la Haute Vallée de Chevreuse"
"435",200033298,"1-ASSO+FOND",64,"506","392.85","10954223","451","53","CC des Coëvrons"
"436",200033298,"1A-ASSOCIATIONS",64,"506","392.85","10954223","451","53","CC des Coëvrons"
"437",200033298,"2-COOPERATIVES",9,"41","44.65","1752032","40","53","CC des Coëvrons"
"438",200033298,"4-ESS",73,"547","437.5","12706255","491","53","CC des Coëvrons"
"439",200033298,"5-HORS ESS",675,"6629","5859.5","177671185","6293","53","CC des Coëvrons"
"440",200033298,"5A-PUBLIC",92,"1711","1429.28","40547956","1561","53","CC des Coëvrons"
"441",200033298,"5B-PRIVE",583,"4918","4430.22","137123229","4732","53","CC des Coëvrons"
"442",200033298,"6-TOTAL",748,"7176","6297","190377440","6784","53","CC des Coëvrons"
"443",200033827,"1-ASSO+FOND",34,"359","267.58","5987198","328","2B","CC de Fium'Orbu Castellu"
"444",200033827,"1A-ASSOCIATIONS",34,"359","267.58","5987198","328","2B","CC de Fium'Orbu Castellu"
"445",200033827,"2-COOPERATIVES",2,"s","s","s","s","2B","CC de Fium'Orbu Castellu"
"446",200033827,"3-MUTUELLES",1,"s","s","s","s","2B","CC de Fium'Orbu Castellu"
"447",200033827,"4-ESS",37,"375","281.96","6531912","344","2B","CC de Fium'Orbu Castellu"
"448",200033827,"5-HORS ESS",536,"2584","2348.78","67027000","2475","2B","CC de Fium'Orbu Castellu"
"449",200033827,"5A-PUBLIC",36,"445","399.73","12701595","429","2B","CC de Fium'Orbu Castellu"
"450",200033827,"5B-PRIVE",500,"2139","1949.05","54325405","2046","2B","CC de Fium'Orbu Castellu"
"451",200033827,"6-TOTAL",573,"2959","2630.74","73558912","2819","2B","CC de Fium'Orbu Castellu"
"452",200033868,"1-ASSO+FOND",30,"206","149.42","3835084","168","88","CC des Ballons des Hautes-Vosges"
"453",200033868,"1A-ASSOCIATIONS",30,"206","149.42","3835084","168","88","CC des Ballons des Hautes-Vosges"
"454",200033868,"2-COOPERATIVES",5,"35","32.41","1102805","35","88","CC des Ballons des Hautes-Vosges"
"455",200033868,"4-ESS",35,"241","181.83","4937889","203","88","CC des Ballons des Hautes-Vosges"
"456",200033868,"5-HORS ESS",376,"3346","2975.33","86102682","3167","88","CC des Ballons des Hautes-Vosges"
"457",200033868,"5A-PUBLIC",34,"777","653.18","18028645","741","88","CC des Ballons des Hautes-Vosges"
"458",200033868,"5B-PRIVE",342,"2569","2322.15","68074037","2426","88","CC des Ballons des Hautes-Vosges"
"459",200033868,"6-TOTAL",411,"3587","3157.16","91040571","3370","88","CC des Ballons des Hautes-Vosges"
"460",200034023,"1-ASSO+FOND",80,"1017","808.25","22448167","951","81","CC Tarn-Agout"
"461",200034023,"1A-ASSOCIATIONS",79,"s","s","s","s","81","CC Tarn-Agout"
"462",200034023,"1B-FONDATIONS",1,"s","s","s","s","81","CC Tarn-Agout"
"463",200034023,"2-COOPERATIVES",15,"142","115.92","3938122","141","81","CC Tarn-Agout"
"464",200034023,"3-MUTUELLES",4,"11","11.03","411443","11","81","CC Tarn-Agout"
"465",200034023,"4-ESS",99,"1170","935.2","26797732","1103","81","CC Tarn-Agout"
"466",200034023,"5-HORS ESS",867,"7240","6351.75","232244391","6873","81","CC Tarn-Agout"
"467",200034023,"5A-PUBLIC",71,"2473","2146.32","68348091","2332","81","CC Tarn-Agout"
"468",200034023,"5B-PRIVE",796,"4767","4205.43","163896300","4541","81","CC Tarn-Agout"
"469",200034023,"6-TOTAL",966,"8410","7286.95","259042123","7976","81","CC Tarn-Agout"
"470",200034031,"1-ASSO+FOND",23,"207","136.81","3475145","184","81","CC des Monts d'Alban et du Villefranchois"
"471",200034031,"1A-ASSOCIATIONS",23,"207","136.81","3475145","184","81","CC des Monts d'Alban et du Villefranchois"
