"DEP","ESS","famille","sexe","type_emploi","nb_poste"
"18","ESS + Hors ESS","Ensemble","Ensemble","Aides","1873"
"18","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1876"
"18","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","82463"
"18","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","57"
"19","ESS + Hors ESS","Ensemble","Ensemble","Aides","1471"
"19","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1332"
"19","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","70078"
"19","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","33"
"21","ESS + Hors ESS","Ensemble","Ensemble","Aides","3606"
"21","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3466"
"21","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","186225"
"21","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","179"
"22","ESS + Hors ESS","Ensemble","Ensemble","Aides","3406"
"22","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3458"
"22","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","165031"
"22","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","95"
"23","ESS + Hors ESS","Ensemble","Ensemble","Aides","633"
"23","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","s"
"23","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","28613"
"23","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","s"
"24","ESS + Hors ESS","Ensemble","Ensemble","Aides","2156"
"24","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","2574"
"24","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","105320"
"24","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","47"
"25","ESS + Hors ESS","Ensemble","Ensemble","Aides","3108"
"25","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4314"
"25","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","167480"
"25","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","142"
"26","ESS + Hors ESS","Ensemble","Ensemble","Aides","3612"
"26","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3282"
"26","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","168346"
"26","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","138"
"27","ESS + Hors ESS","Ensemble","Ensemble","Aides","2908"
"27","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4005"
"27","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","148864"
"27","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","107"
"28","ESS + Hors ESS","Ensemble","Ensemble","Aides","2408"
"28","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","2922"
"28","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","116442"
"28","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","122"
"29","ESS + Hors ESS","Ensemble","Ensemble","Aides","6502"
"29","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4752"
"29","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","264530"
"29","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","297"
"2A","ESS + Hors ESS","Ensemble","Ensemble","Aides","s"
"2A","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","840"
"2A","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","52805"
"2A","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","s"
"2B","ESS + Hors ESS","Ensemble","Ensemble","Aides","503"
"2B","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","806"
"2B","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","48547"
"2B","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","19"
"30","ESS + Hors ESS","Ensemble","Ensemble","Aides","4578"
"30","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4179"
"30","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","183836"
"30","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","123"
"31","ESS + Hors ESS","Ensemble","Ensemble","Aides","12319"
"31","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","7870"
"31","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","538302"
"31","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","890"
"32","ESS + Hors ESS","Ensemble","Ensemble","Aides","1237"
"32","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","981"
"32","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","48202"
"32","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","30"
"33","ESS + Hors ESS","Ensemble","Ensemble","Aides","12795"
"33","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","9233"
"33","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","549930"
"33","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","867"
"34","ESS + Hors ESS","Ensemble","Ensemble","Aides","8339"
"34","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","5941"
"34","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","347628"
"34","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","422"
"35","ESS + Hors ESS","Ensemble","Ensemble","Aides","7799"
"35","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","6730"
"35","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","383732"
"35","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","691"
"36","ESS + Hors ESS","Ensemble","Ensemble","Aides","1319"
"36","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1539"
"36","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","61180"
"36","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","20"
"37","ESS + Hors ESS","Ensemble","Ensemble","Aides","3620"
"37","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4730"
"37","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","191910"
"37","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","262"
"38","ESS + Hors ESS","Ensemble","Ensemble","Aides","7898"
"38","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","8316"
"38","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","405475"
"38","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","622"
"39","ESS + Hors ESS","Ensemble","Ensemble","Aides","1361"
"39","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","2093"
"39","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","73416"
"39","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","31"
"40","ESS + Hors ESS","Ensemble","Ensemble","Aides","2319"
"40","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1998"
"40","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","108772"
"40","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","73"
"41","ESS + Hors ESS","Ensemble","Ensemble","Aides","1604"
"41","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","2732"
"41","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","93884"
"41","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","56"
"42","ESS + Hors ESS","Ensemble","Ensemble","Aides","6066"
"42","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4900"
"42","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","225543"
"42","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","214"
"43","ESS + Hors ESS","Ensemble","Ensemble","Aides","2185"
"43","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1655"
"43","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","59068"
"43","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","26"
"44","ESS + Hors ESS","Ensemble","Ensemble","Aides","9872"
"44","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","10699"
"44","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","511872"
"44","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","606"
"45","ESS + Hors ESS","Ensemble","Ensemble","Aides","2711"
"45","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","5136"
"45","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","220404"
"45","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","203"
"46","ESS + Hors ESS","Ensemble","Ensemble","Aides","1270"
"46","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1067"
"46","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","46091"
"46","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","39"
"47","ESS + Hors ESS","Ensemble","Ensemble","Aides","1987"
"47","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1891"
"47","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","91974"
"47","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","54"
"48","ESS + Hors ESS","Ensemble","Ensemble","Aides","s"
"48","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","s"
"48","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","22879"
"48","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","s"
"49","ESS + Hors ESS","Ensemble","Ensemble","Aides","5846"
"49","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","6502"
"49","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","256393"
"49","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","232"
"50","ESS + Hors ESS","Ensemble","Ensemble","Aides","3379"
"50","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4209"
"50","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","143375"
"50","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","97"
"51","ESS + Hors ESS","Ensemble","Ensemble","Aides","3805"
"51","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3578"
"51","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","189369"
"51","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","210"
"52","ESS + Hors ESS","Ensemble","Ensemble","Aides","1254"
"52","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1020"
"52","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","48728"
"52","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","35"
"53","ESS + Hors ESS","Ensemble","Ensemble","Aides","1885"
"53","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","2599"
"53","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","96342"
"53","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","46"
"54","ESS + Hors ESS","Ensemble","Ensemble","Aides","4446"
"54","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4489"
"54","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","211130"
"54","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","228"
"55","ESS + Hors ESS","Ensemble","Ensemble","Aides","1013"
"55","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1080"
"55","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","44911"
"55","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","20"
"56","ESS + Hors ESS","Ensemble","Ensemble","Aides","4219"
"56","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4193"
"56","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","212700"
"56","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","172"
"57","ESS + Hors ESS","Ensemble","Ensemble","Aides","7143"
"57","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","5639"
"57","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","277513"
"57","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","278"
"58","ESS + Hors ESS","Ensemble","Ensemble","Aides","1220"
"58","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1345"
"58","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","55059"
"58","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","20"
"59","ESS + Hors ESS","Ensemble","Ensemble","Aides","26328"
"59","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","15263"
"59","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","850813"
"59","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","1369"
"60","ESS + Hors ESS","Ensemble","Ensemble","Aides","4058"
"60","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4819"
"60","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","216614"
"60","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","253"
"61","ESS + Hors ESS","Ensemble","Ensemble","Aides","2461"
"61","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","2108"
"61","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","78808"
"61","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","54"
"62","ESS + Hors ESS","Ensemble","Ensemble","Aides","12670"
"62","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","8069"
"62","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","387080"
"62","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","247"
"63","ESS + Hors ESS","Ensemble","Ensemble","Aides","4317"
"63","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3687"
"63","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","215366"
"63","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","273"
"64","ESS + Hors ESS","Ensemble","Ensemble","Aides","4079"
"64","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3639"
"64","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","210059"
"64","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","200"
"65","ESS + Hors ESS","Ensemble","Ensemble","Aides","1721"
"65","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1120"
"65","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","62548"
"65","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","53"
"66","ESS + Hors ESS","Ensemble","Ensemble","Aides","2862"
"66","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","2455"
"66","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","119446"
"66","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","48"
"67","ESS + Hors ESS","Ensemble","Ensemble","Aides","6780"
"67","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","9404"
"67","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","398962"
"67","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","601"
"68","ESS + Hors ESS","Ensemble","Ensemble","Aides","4310"
"68","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","5923"
"68","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","226814"
"68","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","218"
"69","ESS + Hors ESS","Ensemble","Ensemble","Aides","16910"
"69","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","12080"
"69","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","791286"
"69","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","2052"
"70","ESS + Hors ESS","Ensemble","Ensemble","Aides","1029"
"70","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1560"
"70","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","56329"
"70","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","57"
"71","ESS + Hors ESS","Ensemble","Ensemble","Aides","3278"
"71","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3425"
"71","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","159078"
"71","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","81"
"72","ESS + Hors ESS","Ensemble","Ensemble","Aides","3660"
"72","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4458"
"72","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","168254"
"72","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","193"
"73","ESS + Hors ESS","Ensemble","Ensemble","Aides","2998"
"73","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","2665"
"73","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","154534"
"73","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","162"
"74","ESS + Hors ESS","Ensemble","Ensemble","Aides","4292"
"74","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","5140"
"74","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","239253"
"74","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","309"
"75","ESS + Hors ESS","Ensemble","Ensemble","Aides","26929"
"75","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","20342"
"75","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","1631211"
"75","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","14787"
"76","ESS + Hors ESS","Ensemble","Ensemble","Aides","8029"
"76","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","8752"
"76","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","411111"
"76","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","338"
"77","ESS + Hors ESS","Ensemble","Ensemble","Aides","6428"
"77","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","8366"
"77","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","421915"
"77","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","401"
"78","ESS + Hors ESS","Ensemble","Ensemble","Aides","7386"
"78","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","10858"
"78","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","470318"
"78","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","977"
"79","ESS + Hors ESS","Ensemble","Ensemble","Aides","2443"
"79","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","2875"
"79","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","119671"
"79","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","101"
"80","ESS + Hors ESS","Ensemble","Ensemble","Aides","3972"
"80","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3595"
"80","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","168244"
"80","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","187"
"81","ESS + Hors ESS","Ensemble","Ensemble","Aides","2138"
"81","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","2024"
"81","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","99572"
"81","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","50"
"82","ESS + Hors ESS","Ensemble","Ensemble","Aides","1976"
"82","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1306"
"82","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","62435"
"82","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","23"
"83","ESS + Hors ESS","Ensemble","Ensemble","Aides","5445"
"83","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","5029"
"83","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","260203"
"83","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","163"
"84","ESS + Hors ESS","Ensemble","Ensemble","Aides","3472"
"84","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3402"
"84","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","169652"
"84","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","110"
"85","ESS + Hors ESS","Ensemble","Ensemble","Aides","3464"
"85","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","6048"
