"DEP","typo_Asso","typo_Asso_det","nb_etab","eff_31","eff_EQTP","rem_brut"
"19","Ensemble","Accueil d adultes handicapes ou pers. agees","14","114","99","2823493"
"19","Ensemble","Accueil d enfants et d adolescents","4","99","85","2375331"
"19","Ensemble","Accueil d enfants handicapes","2","s","s","s"
"19","Ensemble","Accueil des jeunes enfants","4","s","s","s"
"19","Ensemble","Action sociale NCA","45","353","266","7130515"
"19","Ensemble","Aide a domicile","23","537","496","10198974"
"19","Ensemble","Aide par le travail","20","818","729","12552254"
"19","Ensemble","Autres enseignements","14","s","s","s"
"19","Ensemble","Enseignement culturel","3","s","s","s"
"19","Ensemble","Enseignement primaire/secondaire/supérieur","22","738","666","22144217"
"19","Ensemble","Formation continue d adultes","13","69","67","2486631"
"19","Ensemble","Hebergement medico-social de personnes agees","8","384","332","9589492"
"19","Ensemble","Hebergement medico-social de personnes en difficulte","11","245","224","6827860"
"19","Ensemble","Hebergement medico-social de personnes handicapees","19","688","602","17535413"
"19","Ensemble","Loisirs","15","31","27","677413"
"19","Ensemble","Sports","101","170","177","4371613"
"21","Ensemble","Accueil d adultes handicapes ou pers. agees","5","s","s","s"
"21","Ensemble","Accueil d enfants et d adolescents","3","s","s","s"
"21","Ensemble","Accueil d enfants handicapes","8","335","270","9327096"
"21","Ensemble","Accueil des jeunes enfants","33","258","210","4891180"
"21","Ensemble","Action sociale NCA","73","874","746","21847133"
"21","Ensemble","Aide a domicile","24","921","699","16415740"
"21","Ensemble","Aide par le travail","14","1065","922","14640136"
"21","Ensemble","Autres enseignements","22","s","54","1858720"
"21","Ensemble","Enseignement culturel","20","77","s","s"
"21","Ensemble","Enseignement primaire/secondaire/supérieur","59","1956","1708","61971901"
"21","Ensemble","Formation continue d adultes","32","220","201","6179361"
"21","Ensemble","Hebergement medico-social de personnes agees","20","606","519","14374726"
"21","Ensemble","Hebergement medico-social de personnes en difficulte","35","1021","853","25808933"
"21","Ensemble","Hebergement medico-social de personnes handicapees","27","1226","1087","30971316"
"21","Ensemble","Loisirs","21","66","57","1501984"
"21","Ensemble","Sports","241","511","394","10405341"
"22","Ensemble","Accueil d adultes handicapes ou pers. agees","18","162","153","4952889"
"22","Ensemble","Accueil d enfants et d adolescents","4","s","s","s"
"22","Ensemble","Accueil d enfants handicapes","5","53","46","1517481"
"22","Ensemble","Accueil des jeunes enfants","4","s","s","s"
"22","Ensemble","Action sociale NCA","51","765","619","17100471"
"22","Ensemble","Aide a domicile","36","1394","1068","27444392"
"22","Ensemble","Aide par le travail","24","1794","1535","26917641"
"22","Ensemble","Autres enseignements","42","207","181","5808305"
"22","Ensemble","Enseignement culturel","29","72","42","1198468"
"22","Ensemble","Enseignement primaire/secondaire/supérieur","219","3734","3369","110857355"
"22","Ensemble","Formation continue d adultes","26","203","167","5939875"
"22","Ensemble","Hebergement medico-social de personnes agees","20","949","862","22436201"
"22","Ensemble","Hebergement medico-social de personnes en difficulte","19","478","440","10955892"
"22","Ensemble","Hebergement medico-social de personnes handicapees","44","1645","1470","43054286"
"22","Ensemble","Loisirs","24","51","46","1155425"
"22","Ensemble","Sports","424","546","473","12533051"
"23","Ensemble","Accueil d adultes handicapes ou pers. agees","3","14","11","311813"
"23","Ensemble","Accueil d enfants et d adolescents","1","s","s","s"
"23","Ensemble","Accueil d enfants handicapes","9","83","56","2003480"
"23","Ensemble","Accueil des jeunes enfants","3","30","26","570124"
"23","Ensemble","Action sociale NCA","23","122","121","3139964"
"23","Ensemble","Aide a domicile","14","740","596","12899744"
"23","Ensemble","Aide par le travail","9","388","349","5331348"
"23","Ensemble","Autres enseignements","4","s","s","s"
"23","Ensemble","Enseignement culturel","7","s","10","258246"
"23","Ensemble","Enseignement primaire/secondaire/supérieur","4","20","16","430047"
"23","Ensemble","Formation continue d adultes","3","29","s","s"
"23","Ensemble","Hebergement medico-social de personnes agees","1","s","s","s"
"23","Ensemble","Hebergement medico-social de personnes en difficulte","8","48","39","1041950"
"23","Ensemble","Hebergement medico-social de personnes handicapees","21","759","666","18837462"
"23","Ensemble","Loisirs","5","21","18","s"
"23","Ensemble","Sports","43","48","47","1175223"
"24","Ensemble","Accueil d adultes handicapes ou pers. agees","6","s","s","s"
"24","Ensemble","Accueil d enfants et d adolescents","1","s","s","s"
"24","Ensemble","Accueil d enfants handicapes","11","155","126","4409240"
"24","Ensemble","Accueil des jeunes enfants","12","87","78","1924440"
"24","Ensemble","Action sociale NCA","92","1123","935","23529736"
"24","Ensemble","Aide a domicile","27","660","601","13504665"
"24","Ensemble","Aide par le travail","12","1019","918","14665673"
"24","Ensemble","Autres enseignements","27","100","80","2559537"
"24","Ensemble","Enseignement culturel","14","s","s","s"
"24","Ensemble","Enseignement primaire/secondaire/supérieur","37","788","678","21827063"
"24","Ensemble","Formation continue d adultes","19","141","121","3153172"
"24","Ensemble","Hebergement medico-social de personnes agees","6","199","174","4824892"
"24","Ensemble","Hebergement medico-social de personnes en difficulte","25","748","666","19665452"
"24","Ensemble","Hebergement medico-social de personnes handicapees","28","961","845","24385317"
"24","Ensemble","Loisirs","38","149","125","3011126"
"24","Ensemble","Sports","160","280","217","5176845"
"25","Ensemble","Accueil d adultes handicapes ou pers. agees","19","227","176","5413546"
"25","Ensemble","Accueil d enfants et d adolescents","5","164","140","4359428"
"25","Ensemble","Accueil d enfants handicapes","22","383","303","9926717"
"25","Ensemble","Accueil des jeunes enfants","30","165","129","3023291"
"25","Ensemble","Action sociale NCA","81","1042","835","23051501"
"25","Ensemble","Aide a domicile","106","1662","1293","29955630"
"25","Ensemble","Aide par le travail","11","1845","1598","29075607"
"25","Ensemble","Autres enseignements","31","150","127","4082379"
"25","Ensemble","Enseignement culturel","23","s","s","s"
"25","Ensemble","Enseignement primaire/secondaire/supérieur","65","1748","1513","49995362"
"25","Ensemble","Formation continue d adultes","24","221","175","5860867"
"25","Ensemble","Hebergement medico-social de personnes agees","12","402","328","9121555"
"25","Ensemble","Hebergement medico-social de personnes en difficulte","33","622","526","14573590"
"25","Ensemble","Hebergement medico-social de personnes handicapees","51","1867","1632","47270122"
"25","Ensemble","Loisirs","42","s","s","s"
"25","Ensemble","Sports","219","s","s","s"
"26","Ensemble","Accueil d adultes handicapes ou pers. agees","7","47","37","1165121"
"26","Ensemble","Accueil d enfants et d adolescents","10","196","176","5424607"
"26","Ensemble","Accueil d enfants handicapes","8","223","178","5699083"
"26","Ensemble","Accueil des jeunes enfants","25","210","171","4610273"
"26","Ensemble","Action sociale NCA","79","930","753","19253435"
"26","Ensemble","Aide a domicile","36","1314","975","21599291"
"26","Ensemble","Aide par le travail","20","1050","876","14733141"
"26","Ensemble","Autres enseignements","41","69","46","1235723"
"26","Ensemble","Enseignement culturel","28","79","53","1404118"
"26","Ensemble","Enseignement primaire/secondaire/supérieur","74","2207","1894","63511120"
"26","Ensemble","Formation continue d adultes","22","148","134","3782268"
"26","Ensemble","Hebergement medico-social de personnes agees","23","932","757","21572155"
"26","Ensemble","Hebergement medico-social de personnes en difficulte","35","551","480","14374384"
"26","Ensemble","Hebergement medico-social de personnes handicapees","57","1814","1545","42075683"
"26","Ensemble","Loisirs","30","37","40","970482"
"26","Ensemble","Sports","310","490","386","10005093"
"27","Ensemble","Accueil d adultes handicapes ou pers. agees","6","s","s","714722"
"27","Ensemble","Accueil d enfants et d adolescents","3","32","29","s"
"27","Ensemble","Accueil d enfants handicapes","20","282","232","7848761"
"27","Ensemble","Accueil des jeunes enfants","8","82","70","1700076"
"27","Ensemble","Action sociale NCA","30","394","329","8365906"
"27","Ensemble","Aide a domicile","30","806","615","14239240"
"27","Ensemble","Aide par le travail","17","1729","1563","25705957"
"27","Ensemble","Autres enseignements","28","s","34","1159634"
"27","Ensemble","Enseignement culturel","29","50","s","s"
"27","Ensemble","Enseignement primaire/secondaire/supérieur","44","1194","1089","36017684"
"27","Ensemble","Formation continue d adultes","21","163","147","6254927"
"27","Ensemble","Hebergement medico-social de personnes agees","4","s","s","s"
"27","Ensemble","Hebergement medico-social de personnes en difficulte","31","663","580","16644420"
"27","Ensemble","Hebergement medico-social de personnes handicapees","56","2141","1943","56745894"
"27","Ensemble","Loisirs","21","98","86","2133388"
"27","Ensemble","Sports","316","344","254","7089957"
"28","Ensemble","Accueil d adultes handicapes ou pers. agees","4","s","s","s"
"28","Ensemble","Accueil d enfants et d adolescents","6","135","123","4014961"
"28","Ensemble","Accueil d enfants handicapes","9","165","134","4332990"
"28","Ensemble","Accueil des jeunes enfants","3","s","s","s"
"28","Ensemble","Action sociale NCA","42","845","736","17098198"
"28","Ensemble","Aide a domicile","38","921","749","17079949"
"28","Ensemble","Aide par le travail","13","999","875","13885285"
"28","Ensemble","Autres enseignements","22","23","19","523804"
"28","Ensemble","Enseignement culturel","10","s","s","s"
"28","Ensemble","Enseignement primaire/secondaire/supérieur","43","1124","990","31848728"
"28","Ensemble","Formation continue d adultes","13","119","106","3754876"
"28","Ensemble","Hebergement medico-social de personnes agees","5","224","185","5360564"
"28","Ensemble","Hebergement medico-social de personnes en difficulte","23","263","232","6817118"
"28","Ensemble","Hebergement medico-social de personnes handicapees","30","1031","903","25692256"
"28","Ensemble","Loisirs","33","50","42","806551"
"28","Ensemble","Sports","293","424","324","9325723"
"29","Ensemble","Accueil d adultes handicapes ou pers. agees","6","103","69","2256501"
"29","Ensemble","Accueil d enfants et d adolescents","10","184","169","5324888"
"29","Ensemble","Accueil d enfants handicapes","10","171","135","4654430"
"29","Ensemble","Accueil des jeunes enfants","45","380","370","8993692"
"29","Ensemble","Action sociale NCA","85","1019","867","25315413"
"29","Ensemble","Aide a domicile","75","3298","2594","60279863"
"29","Ensemble","Aide par le travail","31","2612","2330","41699370"
"29","Ensemble","Autres enseignements","52","156","127","3466669"
"29","Ensemble","Enseignement culturel","55","96","66","1579392"
"29","Ensemble","Enseignement primaire/secondaire/supérieur","303","6745","5987","201032283"
"29","Ensemble","Formation continue d adultes","50","415","364","12670476"
"29","Ensemble","Hebergement medico-social de personnes agees","28","1567","1298","36280283"
"29","Ensemble","Hebergement medico-social de personnes en difficulte","27","422","381","10136427"
"29","Ensemble","Hebergement medico-social de personnes handicapees","69","3005","2580","71048514"
"29","Ensemble","Loisirs","51","379","340","8459321"
"29","Ensemble","Sports","532","690","660","16904424"
"2A","Ensemble","Accueil d adultes handicapes ou pers. agees","5","44","32","1004085"
"2A","Ensemble","Accueil d enfants handicapes","8","93","73","2502323"
"2A","Ensemble","Accueil des jeunes enfants","10","70","68","1725935"
"2A","Ensemble","Action sociale NCA","25","215","177","4660073"
"2A","Ensemble","Aide a domicile","31","751","538","12506657"
"2A","Ensemble","Aide par le travail","3","237","223","3235795"
"2A","Ensemble","Autres enseignements","14","24","24","574332"
"2A","Ensemble","Enseignement culturel","3","5","s","s"
"2A","Ensemble","Enseignement primaire/secondaire/supérieur","8","128","117","3869881"
"2A","Ensemble","Formation continue d adultes","6","10","s","s"
"2A","Ensemble","Hebergement medico-social de personnes agees","4","131","114","3403249"
"2A","Ensemble","Hebergement medico-social de personnes en difficulte","9","208","194","6168316"
"2A","Ensemble","Hebergement medico-social de personnes handicapees","8","244","223","6940589"
"2A","Ensemble","Loisirs","2","s","s","s"
"2A","Ensemble","Sports","58","s","s","s"
"2B","Ensemble","Accueil d adultes handicapes ou pers. agees","4","155","133","1869926"
"2B","Ensemble","Accueil d enfants et d adolescents","1","s","s","s"
"2B","Ensemble","Accueil d enfants handicapes","4","95","72","2684820"
"2B","Ensemble","Accueil des jeunes enfants","9","63","56","1326303"
"2B","Ensemble","Action sociale NCA","28","143","115","3680121"
"2B","Ensemble","Aide a domicile","41","1048","778","17905746"
"2B","Ensemble","Aide par le travail","2","s","s","s"
"2B","Ensemble","Autres enseignements","8","10","s","s"
"2B","Ensemble","Enseignement culturel","3","12","s","s"
"2B","Ensemble","Enseignement primaire/secondaire/supérieur","6","181","155","5888112"
"2B","Ensemble","Formation continue d adultes","15","41","35","1041184"
"2B","Ensemble","Hebergement medico-social de personnes agees","6","241","221","6609478"
"2B","Ensemble","Hebergement medico-social de personnes en difficulte","7","74","119","3862867"
"2B","Ensemble","Hebergement medico-social de personnes handicapees","4","162","135","4278540"
"2B","Ensemble","Loisirs","18","70","61","1368348"
"2B","Ensemble","Sports","87","145","136","3472605"
"30","Ensemble","Accueil d adultes handicapes ou pers. agees","22","449","376","8514464"
