"REG","ESS","famille","typo_B","typo_B_det","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"France entière","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Aide par le travail","6","2","s","s","s"
"France entière","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Autres actions sociales","37","25","378","360","8805605"
"France entière","ESS + Hors ESS","1. Coopérative","ACTION SOCIALE (QB)","Hebergement medico-social et social","15","15","s","s","s"
"France entière","ESS + Hors ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Autres enseignements","31","26","229","191","5686986"
"France entière","ESS + Hors ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","6","6","101","79","2771599"
"France entière","ESS + Hors ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Formation d adulte","225","102","2220","1948","59526014"
"France entière","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Accueil des jeunes enfants","197","18","1753","1553","36808946"
"France entière","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide a domicile","47","1","s","s","s"
"France entière","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Aide par le travail","24","2","s","s","s"
"France entière","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Autres actions sociales","72","12","801","703","22606198"
"France entière","ESS + Hors ESS","2. Mutuelle","ACTION SOCIALE (QB)","Hebergement medico-social et social","376","15","s","s","s"
"France entière","ESS + Hors ESS","2. Mutuelle","ENSEIGNEMENT (PZ)","Autres enseignements","1","0","s","s","s"
"France entière","ESS + Hors ESS","2. Mutuelle","ENSEIGNEMENT (PZ)","Formation d adulte","4","0","s","s","s"
"France entière","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Accueil des jeunes enfants","3785","2581","39532","33709","827699664"
"France entière","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide a domicile","4286","3548","152635","115825","2626842415"
"France entière","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Aide par le travail","1964","424","144738","128733","2179242120"
"France entière","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Autres actions sociales","11410","6087","182669","153440","4397344693"
"France entière","ESS + Hors ESS","3. Association","ACTION SOCIALE (QB)","Hebergement medico-social et social","10216","3094","357994","314907","8998197580"
"France entière","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Autres enseignements","7626","7082","32773","25629","848870092"
"France entière","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","9049","6429","245099","214809","7523997544"
"France entière","ESS + Hors ESS","3. Association","ENSEIGNEMENT (PZ)","Formation d adulte","3296","2231","29770","26030","891664580"
"France entière","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Accueil des jeunes enfants","34","1","s","s","s"
"France entière","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Aide a domicile","12","2","s","s","s"
"France entière","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Aide par le travail","56","5","4571","4103","73664791"
"France entière","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Autres actions sociales","271","45","4998","4276","151155020"
"France entière","ESS + Hors ESS","4. Fondation","ACTION SOCIALE (QB)","Hebergement medico-social et social","661","69","33111","29435","865077684"
"France entière","ESS + Hors ESS","4. Fondation","ENSEIGNEMENT (PZ)","Autres enseignements","25","9","s","s","s"
"France entière","ESS + Hors ESS","4. Fondation","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","83","19","5624","5114","211977738"
"France entière","ESS + Hors ESS","4. Fondation","ENSEIGNEMENT (PZ)","Formation d adulte","42","2","s","s","s"
"France entière","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Accueil des jeunes enfants","4695","2546","35449","30978","694807447"
"France entière","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide a domicile","3928","3026","75082","55721","1176080889"
"France entière","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Aide par le travail","83","48","2664","2471","56492471"
"France entière","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Autres actions sociales","497","349","6164","5519","173209245"
"France entière","ESS + Hors ESS","Privé Hors ESS","ACTION SOCIALE (QB)","Hebergement medico-social et social","2397","1681","104850","93849","2639720742"
"France entière","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Autres enseignements","6224","5652","20403","17447","618936343"
"France entière","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","1160","869","19863","15606","637934825"
"France entière","ESS + Hors ESS","Privé Hors ESS","ENSEIGNEMENT (PZ)","Formation d adulte","17277","14044","61439","55442","1831774828"
"France entière","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Accueil des jeunes enfants","733","65","16326","15090","423549600"
"France entière","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide a domicile","382","97","14188","11660","266267097"
"France entière","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Aide par le travail","106","32","8470","5302","141262446"
"France entière","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Autres actions sociales","4117","3110","122720","110075","3141630154"
"France entière","ESS + Hors ESS","Public","ACTION SOCIALE (QB)","Hebergement medico-social et social","3643","1864","217852","199255","5614771578"
"France entière","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Autres enseignements","432","153","68015","47783","1297643190"
"France entière","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","54820","9375","1179488","1100782","40644615507"
"France entière","ESS + Hors ESS","Public","ENSEIGNEMENT (PZ)","Formation d adulte","754","54","35652","30058","1040025308"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Ensemble","23880","7982","303916","297381","12826013031"
"France entière","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Ensemble","7329","636","132915","122342","5064427368"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Ensemble","179565","145526","1787426","1553201","45866553829"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Ensemble","1944","535","96296","86341","2940561874"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Ensemble","1948980","1612740","14938337","14129372","536290114266"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Ensemble","140731","64432","5650748","5258733","180096773943"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Accueil des jeunes enfants","53","22","s","s","s"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide a domicile","37","30","1482","1007","21892264"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Aide par le travail","6","2","s","s","s"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Autres actions sociales","37","25","378","360","8805605"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Autres enseignements","31","26","229","191","5686986"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","6","6","101","79","2771599"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Formation d adulte","225","102","2220","1948","59526014"
"France entière","ESS","1. Coopérative","Ensemble des secteurs d'activité","Hebergement medico-social et social","15","15","s","s","s"
"France entière","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Accueil des jeunes enfants","197","18","1753","1553","36808946"
"France entière","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide a domicile","47","1","s","s","s"
"France entière","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Aide par le travail","24","2","s","s","s"
"France entière","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Autres actions sociales","72","12","801","703","22606198"
"France entière","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Autres enseignements","1","0","s","s","s"
"France entière","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Formation d adulte","4","0","s","s","s"
"France entière","ESS","2. Mutuelle","Ensemble des secteurs d'activité","Hebergement medico-social et social","376","15","s","s","s"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3785","2581","39532","33709","827699664"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Aide a domicile","4286","3548","152635","115825","2626842415"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Aide par le travail","1964","424","144738","128733","2179242120"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Autres actions sociales","11410","6087","182669","153440","4397344693"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Autres enseignements","7626","7082","32773","25629","848870092"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","9049","6429","245099","214809","7523997544"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Formation d adulte","3296","2231","29770","26030","891664580"
"France entière","ESS","3. Association","Ensemble des secteurs d'activité","Hebergement medico-social et social","10216","3094","357994","314907","8998197580"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Accueil des jeunes enfants","34","1","s","s","s"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Aide a domicile","12","2","s","s","s"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Aide par le travail","56","5","4571","4103","73664791"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres actions sociales","271","45","4998","4276","151155020"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Autres enseignements","25","9","s","s","s"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","83","19","5624","5114","211977738"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Formation d adulte","42","2","s","s","s"
"France entière","ESS","4. Fondation","Ensemble des secteurs d'activité","Hebergement medico-social et social","661","69","33111","29435","865077684"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","4695","2546","35449","30978","694807447"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","3928","3026","75082","55721","1176080889"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","83","48","2664","2471","56492471"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","497","349","6164","5519","173209245"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","6224","5652","20403","17447","618936343"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1160","869","19863","15606","637934825"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","17277","14044","61439","55442","1831774828"
"France entière","Hors ESS","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2397","1681","104850","93849","2639720742"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","733","65","16326","15090","423549600"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Aide a domicile","382","97","14188","11660","266267097"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Aide par le travail","106","32","8470","5302","141262446"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Autres actions sociales","4117","3110","122720","110075","3141630154"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Autres enseignements","432","153","68015","47783","1297643190"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","54820","9375","1179488","1100782","40644615507"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Formation d adulte","754","54","35652","30058","1040025308"
"France entière","Hors ESS","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","3643","1864","217852","199255","5614771578"
"France entière","ESS","1. Coopérative","ACTION SOCIALE (QB)","Ensemble","148","94","2695","2020","48063216"
"France entière","ESS","1. Coopérative","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","13865","1579","167569","166270","8152842362"
"France entière","ESS","1. Coopérative","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","820","722","6666","6470","230976589"
"France entière","ESS","1. Coopérative","ARTS SPECTACLES (RZ1)","Ensemble","99","88","1005","1214","41442433"
"France entière","ESS","1. Coopérative","COMMERCE (GZ)","Ensemble","3365","1100","48489","47953","1728309895"
"France entière","ESS","1. Coopérative","ENSEIGNEMENT (PZ)","Ensemble","262","134","2550","2218","67984599"
"France entière","ESS","1. Coopérative","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","145","121","s","s","s"
"France entière","ESS","1. Coopérative","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2320","1934","48049","46687","1685185903"
"France entière","ESS","1. Coopérative","NON-CLASSES (94.99Z)","Ensemble","24","21","s","s","s"
"France entière","ESS","1. Coopérative","SANTE HUMAINE (QA)","Ensemble","39","36","414","377","11218435"
"France entière","ESS","1. Coopérative","SERVICES DIVERS","Ensemble","814","507","9366","8533","306203267"
"France entière","ESS","1. Coopérative","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","1954","1629","15949","14514","526426758"
"France entière","ESS","1. Coopérative","SPORTS ET LOISIRS (RZ2)","Ensemble","25","17","s","s","s"
