"DEP","typo_Asso","typo_Asso_det","type_emploi","nb_poste"
"32","Ensemble","Ensemble","Apprentis","20"
"32","Ensemble","Ensemble","Ordinaires","4620"
"32","Ensemble","Ensemble","Stagiaires","5"
"33","Ensemble","Ensemble","Aides","3732"
"33","Ensemble","Ensemble","Apprentis","198"
"33","Ensemble","Ensemble","Ordinaires","38241"
"33","Ensemble","Ensemble","Stagiaires","76"
"34","Ensemble","Ensemble","Aides","2483"
"34","Ensemble","Ensemble","Apprentis","209"
"34","Ensemble","Ensemble","Ordinaires","25697"
"34","Ensemble","Ensemble","Stagiaires","24"
"35","Ensemble","Ensemble","Aides","1238"
"35","Ensemble","Ensemble","Apprentis","98"
"35","Ensemble","Ensemble","Ordinaires","35181"
"35","Ensemble","Ensemble","Stagiaires","161"
"36","Ensemble","Ensemble","Aides","673"
"36","Ensemble","Ensemble","Apprentis","s"
"36","Ensemble","Ensemble","Ordinaires","5409"
"36","Ensemble","Ensemble","Stagiaires","s"
"37","Ensemble","Ensemble","Aides","1143"
"37","Ensemble","Ensemble","Apprentis","117"
"37","Ensemble","Ensemble","Ordinaires","15215"
"37","Ensemble","Ensemble","Stagiaires","37"
"38","Ensemble","Ensemble","Aides","2667"
"38","Ensemble","Ensemble","Apprentis","117"
"38","Ensemble","Ensemble","Ordinaires","25437"
"38","Ensemble","Ensemble","Stagiaires","145"
"39","Ensemble","Ensemble","Aides","669"
"39","Ensemble","Ensemble","Apprentis","65"
"39","Ensemble","Ensemble","Ordinaires","6167"
"39","Ensemble","Ensemble","Stagiaires","10"
"40","Ensemble","Ensemble","Aides","814"
"40","Ensemble","Ensemble","Apprentis","43"
"40","Ensemble","Ensemble","Ordinaires","7441"
"40","Ensemble","Ensemble","Stagiaires","10"
"41","Ensemble","Ensemble","Aides","676"
"41","Ensemble","Ensemble","Apprentis","57"
"41","Ensemble","Ensemble","Ordinaires","6822"
"41","Ensemble","Ensemble","Stagiaires","5"
"42","Ensemble","Ensemble","Aides","2328"
"42","Ensemble","Ensemble","Apprentis","137"
"42","Ensemble","Ensemble","Ordinaires","20579"
"42","Ensemble","Ensemble","Stagiaires","40"
"43","Ensemble","Ensemble","Aides","954"
"43","Ensemble","Ensemble","Apprentis","75"
"43","Ensemble","Ensemble","Ordinaires","9088"
"43","Ensemble","Ensemble","Stagiaires","13"
"44","Ensemble","Ensemble","Aides","2167"
"44","Ensemble","Ensemble","Apprentis","140"
"44","Ensemble","Ensemble","Ordinaires","45683"
"44","Ensemble","Ensemble","Stagiaires","65"
"45","Ensemble","Ensemble","Aides","779"
"45","Ensemble","Ensemble","Apprentis","178"
"45","Ensemble","Ensemble","Ordinaires","13360"
"45","Ensemble","Ensemble","Stagiaires","52"
"46","Ensemble","Ensemble","Aides","587"
"46","Ensemble","Ensemble","Apprentis","s"
"46","Ensemble","Ensemble","Ordinaires","5091"
"46","Ensemble","Ensemble","Stagiaires","s"
"47","Ensemble","Ensemble","Aides","666"
"47","Ensemble","Ensemble","Apprentis","68"
"47","Ensemble","Ensemble","Ordinaires","9353"
"47","Ensemble","Ensemble","Stagiaires","27"
"48","Ensemble","Ensemble","Aides","268"
"48","Ensemble","Ensemble","Apprentis","39"
"48","Ensemble","Ensemble","Ordinaires","5638"
"48","Ensemble","Ensemble","Stagiaires","12"
"49","Ensemble","Ensemble","Aides","2322"
"49","Ensemble","Ensemble","Apprentis","103"
"49","Ensemble","Ensemble","Ordinaires","27944"
"49","Ensemble","Ensemble","Stagiaires","48"
"50","Ensemble","Ensemble","Aides","1170"
"50","Ensemble","Ensemble","Apprentis","58"
"50","Ensemble","Ensemble","Ordinaires","11940"
"50","Ensemble","Ensemble","Stagiaires","40"
"51","Ensemble","Ensemble","Aides","1229"
"51","Ensemble","Ensemble","Apprentis","63"
"51","Ensemble","Ensemble","Ordinaires","14619"
"51","Ensemble","Ensemble","Stagiaires","43"
"52","Ensemble","Ensemble","Aides","648"
"52","Ensemble","Ensemble","Apprentis","13"
"52","Ensemble","Ensemble","Ordinaires","3672"
"52","Ensemble","Ensemble","Stagiaires","13"
"53","Ensemble","Ensemble","Aides","638"
"53","Ensemble","Ensemble","Apprentis","56"
"53","Ensemble","Ensemble","Ordinaires","9015"
"53","Ensemble","Ensemble","Stagiaires","6"
"54","Ensemble","Ensemble","Aides","1577"
"54","Ensemble","Ensemble","Apprentis","114"
"54","Ensemble","Ensemble","Ordinaires","20804"
"54","Ensemble","Ensemble","Stagiaires","68"
"55","Ensemble","Ensemble","Aides","430"
"55","Ensemble","Ensemble","Apprentis","s"
"55","Ensemble","Ensemble","Ordinaires","4193"
"55","Ensemble","Ensemble","Stagiaires","s"
"56","Ensemble","Ensemble","Aides","1604"
"56","Ensemble","Ensemble","Apprentis","51"
"56","Ensemble","Ensemble","Ordinaires","20546"
"56","Ensemble","Ensemble","Stagiaires","47"
"57","Ensemble","Ensemble","Aides","3427"
"57","Ensemble","Ensemble","Apprentis","181"
"57","Ensemble","Ensemble","Ordinaires","25396"
"57","Ensemble","Ensemble","Stagiaires","61"
"58","Ensemble","Ensemble","Aides","328"
"58","Ensemble","Ensemble","Apprentis","s"
"58","Ensemble","Ensemble","Ordinaires","5375"
"58","Ensemble","Ensemble","Stagiaires","s"
"59","Ensemble","Ensemble","Aides","9241"
"59","Ensemble","Ensemble","Apprentis","438"
"59","Ensemble","Ensemble","Ordinaires","74113"
"59","Ensemble","Ensemble","Stagiaires","208"
"60","Ensemble","Ensemble","Aides","1134"
"60","Ensemble","Ensemble","Apprentis","102"
"60","Ensemble","Ensemble","Ordinaires","17232"
"60","Ensemble","Ensemble","Stagiaires","60"
"61","Ensemble","Ensemble","Aides","1487"
"61","Ensemble","Ensemble","Apprentis","48"
"61","Ensemble","Ensemble","Ordinaires","9511"
"61","Ensemble","Ensemble","Stagiaires","31"
"62","Ensemble","Ensemble","Aides","5421"
"62","Ensemble","Ensemble","Apprentis","388"
"62","Ensemble","Ensemble","Ordinaires","34757"
"62","Ensemble","Ensemble","Stagiaires","92"
"63","Ensemble","Ensemble","Aides","758"
"63","Ensemble","Ensemble","Apprentis","198"
"63","Ensemble","Ensemble","Ordinaires","16677"
"63","Ensemble","Ensemble","Stagiaires","47"
"64","Ensemble","Ensemble","Aides","1534"
"64","Ensemble","Ensemble","Apprentis","72"
"64","Ensemble","Ensemble","Ordinaires","21199"
"64","Ensemble","Ensemble","Stagiaires","40"
"65","Ensemble","Ensemble","Aides","863"
"65","Ensemble","Ensemble","Apprentis","21"
"65","Ensemble","Ensemble","Ordinaires","7004"
"65","Ensemble","Ensemble","Stagiaires","12"
"66","Ensemble","Ensemble","Aides","754"
"66","Ensemble","Ensemble","Apprentis","66"
"66","Ensemble","Ensemble","Ordinaires","10877"
"66","Ensemble","Ensemble","Stagiaires","15"
"67","Ensemble","Ensemble","Aides","2067"
"67","Ensemble","Ensemble","Apprentis","320"
"67","Ensemble","Ensemble","Ordinaires","24176"
"67","Ensemble","Ensemble","Stagiaires","92"
"68","Ensemble","Ensemble","Aides","1661"
"68","Ensemble","Ensemble","Apprentis","162"
"68","Ensemble","Ensemble","Ordinaires","17793"
"68","Ensemble","Ensemble","Stagiaires","65"
"69","Ensemble","Ensemble","Aides","3086"
"69","Ensemble","Ensemble","Apprentis","349"
"69","Ensemble","Ensemble","Ordinaires","58015"
"69","Ensemble","Ensemble","Stagiaires","264"
"70","Ensemble","Ensemble","Aides","256"
"70","Ensemble","Ensemble","Apprentis","45"
"70","Ensemble","Ensemble","Ordinaires","7569"
"70","Ensemble","Ensemble","Stagiaires","34"
"71","Ensemble","Ensemble","Aides","1002"
"71","Ensemble","Ensemble","Apprentis","135"
"71","Ensemble","Ensemble","Ordinaires","12490"
"71","Ensemble","Ensemble","Stagiaires","20"
"72","Ensemble","Ensemble","Aides","1186"
"72","Ensemble","Ensemble","Apprentis","54"
"72","Ensemble","Ensemble","Ordinaires","13778"
"72","Ensemble","Ensemble","Stagiaires","16"
"73","Ensemble","Ensemble","Aides","902"
"73","Ensemble","Ensemble","Apprentis","46"
"73","Ensemble","Ensemble","Ordinaires","10260"
"73","Ensemble","Ensemble","Stagiaires","63"
"74","Ensemble","Ensemble","Aides","944"
"74","Ensemble","Ensemble","Apprentis","166"
"74","Ensemble","Ensemble","Ordinaires","17288"
"74","Ensemble","Ensemble","Stagiaires","19"
"75","Ensemble","Ensemble","Aides","3258"
"75","Ensemble","Ensemble","Apprentis","672"
"75","Ensemble","Ensemble","Ordinaires","103815"
"75","Ensemble","Ensemble","Stagiaires","1253"
"76","Ensemble","Ensemble","Aides","2423"
"76","Ensemble","Ensemble","Apprentis","89"
"76","Ensemble","Ensemble","Ordinaires","26884"
"76","Ensemble","Ensemble","Stagiaires","32"
"77","Ensemble","Ensemble","Aides","1345"
"77","Ensemble","Ensemble","Apprentis","122"
"77","Ensemble","Ensemble","Ordinaires","20807"
"77","Ensemble","Ensemble","Stagiaires","81"
"78","Ensemble","Ensemble","Aides","1872"
"78","Ensemble","Ensemble","Apprentis","155"
"78","Ensemble","Ensemble","Ordinaires","23916"
"78","Ensemble","Ensemble","Stagiaires","90"
"79","Ensemble","Ensemble","Aides","489"
"79","Ensemble","Ensemble","Apprentis","92"
"79","Ensemble","Ensemble","Ordinaires","10226"
"79","Ensemble","Ensemble","Stagiaires","61"
"80","Ensemble","Ensemble","Aides","1474"
"80","Ensemble","Ensemble","Apprentis","86"
"80","Ensemble","Ensemble","Ordinaires","13326"
"80","Ensemble","Ensemble","Stagiaires","64"
"81","Ensemble","Ensemble","Aides","797"
"81","Ensemble","Ensemble","Apprentis","34"
"81","Ensemble","Ensemble","Ordinaires","11506"
"81","Ensemble","Ensemble","Stagiaires","6"
"82","Ensemble","Ensemble","Aides","856"
"82","Ensemble","Ensemble","Apprentis","28"
"82","Ensemble","Ensemble","Ordinaires","5862"
"82","Ensemble","Ensemble","Stagiaires","5"
"83","Ensemble","Ensemble","Aides","2110"
"83","Ensemble","Ensemble","Apprentis","152"
"83","Ensemble","Ensemble","Ordinaires","19025"
"83","Ensemble","Ensemble","Stagiaires","25"
"84","Ensemble","Ensemble","Aides","994"
"84","Ensemble","Ensemble","Apprentis","66"
"84","Ensemble","Ensemble","Ordinaires","13488"
"84","Ensemble","Ensemble","Stagiaires","22"
"85","Ensemble","Ensemble","Aides","956"
"85","Ensemble","Ensemble","Apprentis","67"
"85","Ensemble","Ensemble","Ordinaires","20065"
"85","Ensemble","Ensemble","Stagiaires","8"
"86","Ensemble","Ensemble","Aides","1275"
"86","Ensemble","Ensemble","Apprentis","74"
"86","Ensemble","Ensemble","Ordinaires","11310"
"86","Ensemble","Ensemble","Stagiaires","88"
"87","Ensemble","Ensemble","Aides","910"
"87","Ensemble","Ensemble","Apprentis","45"
"87","Ensemble","Ensemble","Ordinaires","7370"
"87","Ensemble","Ensemble","Stagiaires","12"
"88","Ensemble","Ensemble","Aides","757"
"88","Ensemble","Ensemble","Apprentis","57"
"88","Ensemble","Ensemble","Ordinaires","8308"
"88","Ensemble","Ensemble","Stagiaires","5"
"89","Ensemble","Ensemble","Aides","488"
"89","Ensemble","Ensemble","Apprentis","58"
"89","Ensemble","Ensemble","Ordinaires","6829"
"89","Ensemble","Ensemble","Stagiaires","8"
"90","Ensemble","Ensemble","Aides","626"
"90","Ensemble","Ensemble","Apprentis","13"
"90","Ensemble","Ensemble","Ordinaires","2980"
"90","Ensemble","Ensemble","Stagiaires","10"
"91","Ensemble","Ensemble","Aides","1408"
"91","Ensemble","Ensemble","Apprentis","178"
"91","Ensemble","Ensemble","Ordinaires","23335"
"91","Ensemble","Ensemble","Stagiaires","161"
"92","Ensemble","Ensemble","Aides","1690"
"92","Ensemble","Ensemble","Apprentis","225"
"92","Ensemble","Ensemble","Ordinaires","36320"
"92","Ensemble","Ensemble","Stagiaires","820"
"93","Ensemble","Ensemble","Aides","3147"
"93","Ensemble","Ensemble","Apprentis","157"
"93","Ensemble","Ensemble","Ordinaires","25113"
"93","Ensemble","Ensemble","Stagiaires","115"
"94","Ensemble","Ensemble","Aides","1373"
"94","Ensemble","Ensemble","Apprentis","128"
"94","Ensemble","Ensemble","Ordinaires","27694"
"94","Ensemble","Ensemble","Stagiaires","266"
"95","Ensemble","Ensemble","Aides","701"
"95","Ensemble","Ensemble","Apprentis","78"
"95","Ensemble","Ensemble","Ordinaires","19159"
"95","Ensemble","Ensemble","Stagiaires","105"
"971","Ensemble","Ensemble","Aides","692"
"971","Ensemble","Ensemble","Apprentis","54"
"971","Ensemble","Ensemble","Ordinaires","7917"
"971","Ensemble","Ensemble","Stagiaires","50"
"972","Ensemble","Ensemble","Aides","1206"
"972","Ensemble","Ensemble","Apprentis","13"
"972","Ensemble","Ensemble","Ordinaires","7846"
"972","Ensemble","Ensemble","Stagiaires","13"
"973","Ensemble","Ensemble","Aides","607"
"973","Ensemble","Ensemble","Apprentis","s"
"973","Ensemble","Ensemble","Ordinaires","3227"
"973","Ensemble","Ensemble","Stagiaires","s"
"974","Ensemble","Ensemble","Aides","3443"
"974","Ensemble","Ensemble","Apprentis","46"
"974","Ensemble","Ensemble","Ordinaires","13205"
"974","Ensemble","Ensemble","Stagiaires","25"
"1","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","s"
"1","Ensemble","Accueil d enfants et d adolescents","Ensemble","s"
"1","Ensemble","Accueil d enfants handicapes","Ensemble","83"
"1","Ensemble","Accueil des jeunes enfants","Ensemble","463"
"1","Ensemble","Action sociale NCA","Ensemble","1800"
"1","Ensemble","Aide a domicile","Ensemble","1139"
"1","Ensemble","Aide par le travail","Ensemble","1359"
"1","Ensemble","Autres enseignements","Ensemble","150"
"1","Ensemble","Enseignement culturel","Ensemble","108"
"1","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","1898"
"1","Ensemble","Formation continue d adultes","Ensemble","118"
"1","Ensemble","Hebergement medico-social de personnes agees","Ensemble","1125"
"1","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","695"
"1","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","2100"
"1","Ensemble","Loisirs","Ensemble","269"
"1","Ensemble","Sports","Ensemble","488"
"2","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","223"
"2","Ensemble","Accueil d enfants et d adolescents","Ensemble","253"
"2","Ensemble","Accueil d enfants handicapes","Ensemble","103"
"2","Ensemble","Accueil des jeunes enfants","Ensemble","114"
"2","Ensemble","Action sociale NCA","Ensemble","800"
"2","Ensemble","Aide a domicile","Ensemble","772"
"2","Ensemble","Aide par le travail","Ensemble","1260"
"2","Ensemble","Autres enseignements","Ensemble","84"
"2","Ensemble","Enseignement culturel","Ensemble","12"
"2","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","1342"
"2","Ensemble","Formation continue d adultes","Ensemble","338"
"2","Ensemble","Hebergement medico-social de personnes agees","Ensemble","534"
"2","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","439"
"2","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","1156"
"2","Ensemble","Loisirs","Ensemble","37"
"2","Ensemble","Sports","Ensemble","212"
"3","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","s"
"3","Ensemble","Accueil d enfants et d adolescents","Ensemble","s"
"3","Ensemble","Accueil des jeunes enfants","Ensemble","63"
"3","Ensemble","Action sociale NCA","Ensemble","667"
"3","Ensemble","Aide a domicile","Ensemble","1143"
"3","Ensemble","Aide par le travail","Ensemble","1039"
"3","Ensemble","Autres enseignements","Ensemble","130"
"3","Ensemble","Enseignement culturel","Ensemble","5"
"3","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","748"
"3","Ensemble","Formation continue d adultes","Ensemble","95"
"3","Ensemble","Hebergement medico-social de personnes agees","Ensemble","626"
"3","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","289"
"3","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","1241"
"3","Ensemble","Loisirs","Ensemble","74"
"3","Ensemble","Sports","Ensemble","193"
"4","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","s"
"4","Ensemble","Accueil d enfants et d adolescents","Ensemble","s"
"4","Ensemble","Accueil des jeunes enfants","Ensemble","232"
"4","Ensemble","Action sociale NCA","Ensemble","467"
"4","Ensemble","Aide a domicile","Ensemble","469"
"4","Ensemble","Aide par le travail","Ensemble","392"
"4","Ensemble","Autres enseignements","Ensemble","33"
"4","Ensemble","Enseignement culturel","Ensemble","14"
"4","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","175"
"4","Ensemble","Formation continue d adultes","Ensemble","28"
"4","Ensemble","Hebergement medico-social de personnes agees","Ensemble","271"
"4","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","242"
"4","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","505"
"4","Ensemble","Loisirs","Ensemble","27"
"4","Ensemble","Sports","Ensemble","120"
"5","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","35"
"5","Ensemble","Accueil d enfants et d adolescents","Ensemble","s"
"5","Ensemble","Accueil d enfants handicapes","Ensemble","s"
"5","Ensemble","Accueil des jeunes enfants","Ensemble","179"
"5","Ensemble","Action sociale NCA","Ensemble","341"
"5","Ensemble","Aide a domicile","Ensemble","348"
"5","Ensemble","Aide par le travail","Ensemble","s"
"5","Ensemble","Autres enseignements","Ensemble","65"
"5","Ensemble","Enseignement culturel","Ensemble","s"
"5","Ensemble","Enseignement primaire/secondaire/supérieur","Ensemble","221"
"5","Ensemble","Formation continue d adultes","Ensemble","s"
"5","Ensemble","Hebergement medico-social de personnes agees","Ensemble","405"
"5","Ensemble","Hebergement medico-social de personnes en difficulte","Ensemble","285"
"5","Ensemble","Hebergement medico-social de personnes handicapees","Ensemble","876"
"5","Ensemble","Loisirs","Ensemble","8"
"5","Ensemble","Sports","Ensemble","199"
"6","Ensemble","Accueil d adultes handicapes ou pers. agees","Ensemble","536"
"6","Ensemble","Accueil d enfants et d adolescents","Ensemble","s"
