"DEP","ESS_simp","typo_A","typo_A_det","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"France entière","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Tous établissements","81449","59958","575304","549333","34512672008"
"France entière","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Tous établissements","98881","97181","220954","226340","5794625862"
"France entière","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","Tous établissements","6494","5751","48498","s","s"
"France entière","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","Tous établissements","24661","20565","101705","88495","3088645996"
"France entière","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Tous établissements","200806","177723","945762","910427","23594273571"
"France entière","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Tous établissements","390578","342662","4388384","4243889","164900769086"
"France entière","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","Tous établissements","1068","299","s","s","s"
"France entière","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","Tous établissements","76264","68963","369170","333489","10494343093"
"France entière","Privé Hors ESS","SERVICES DIVERS","Ensemble","Tous établissements","1043215","819604","7982412","7458596","283761509556"
"France entière","Privé Hors ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","Tous établissements","13964","12384","s","69174","2927639273"
"France entière","Public","ACTION SOCIALE (QB)","Ensemble","Tous établissements","8981","5168","379556","341383","9587480875"
"France entière","Public","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Tous établissements","246","27","19837","19101","1203225481"
"France entière","Public","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Tous établissements","292","31","9625","s","s"
"France entière","Public","ARTS SPECTACLES (RZ1)","Ensemble","Tous établissements","953","314","35776","s","1262130501"
"France entière","Public","ENSEIGNEMENT (PZ)","Ensemble","Tous établissements","56006","9582","1283155","1178623","42982284005"
"France entière","Public","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Tous établissements","1354","139","14714","14238","349049205"
"France entière","Public","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Tous établissements","4771","3733","45303","43473","1407104168"
"France entière","Public","NON-CLASSES (94.99Z)","Ensemble","Tous établissements","8","4","s","s","s"
"France entière","Public","SANTE HUMAINE (QA)","Ensemble","Tous établissements","2871","847","1052394","972392","33376577956"
"France entière","Public","SERVICES DIVERS","Ensemble","Tous établissements","64620","44420","2804381","2639163","89426967229"
"France entière","Public","SPORTS ET LOISIRS (RZ2)","Ensemble","Tous établissements","629","167","s","s","s"
"France entière","ESS","ACTION SOCIALE (QB)","Ensemble","1 - Micro entreprise","13263","7173","49338","48694","1370440657"
"France entière","ESS","ACTION SOCIALE (QB)","Ensemble","2 - Petites entreprises","14385","6516","342130","283521","7776966521"
"France entière","ESS","ACTION SOCIALE (QB)","Ensemble","3 - Moyennes entreprises","5740","2208","483065","415697","10192715909"
"France entière","ESS","ACTION SOCIALE (QB)","Ensemble","4 - Grandes entreprises","171","101","71039","58441","1349498180"
"France entière","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1 - Micro entreprise","14988","1647","57261","58649","2580900904"
"France entière","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2 - Petites entreprises","3255","353","54774","52458","2445707819"
"France entière","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3 - Moyennes entreprises","466","86","s","s","s"
"France entière","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","4 - Grandes entreprises","160","61","s","s","s"
"France entière","ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","1 - Micro entreprise","1173","1078","s","s","s"
"France entière","ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","2 - Petites entreprises","210","151","4621","s","s"
"France entière","ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","3 - Moyennes entreprises","48","26","3797","3475","101161524"
"France entière","ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","4 - Grandes entreprises","1","1","s","s","s"
"France entière","ESS","ARTS SPECTACLES (RZ1)","Ensemble","1 - Micro entreprise","21189","19910","15119","19405","666146157"
"France entière","ESS","ARTS SPECTACLES (RZ1)","Ensemble","2 - Petites entreprises","635","593","11851","11706","401791452"
"France entière","ESS","ARTS SPECTACLES (RZ1)","Ensemble","3 - Moyennes entreprises","43","41","s","s","s"
"France entière","ESS","ARTS SPECTACLES (RZ1)","Ensemble","4 - Grandes entreprises","2","2","s","s","s"
"France entière","ESS","ENSEIGNEMENT (PZ)","Ensemble","1 - Micro entreprise","12665","10662","32584","28000","868418348"
"France entière","ESS","ENSEIGNEMENT (PZ)","Ensemble","2 - Petites entreprises","6158","4081","135947","116408","3848167445"
"France entière","ESS","ENSEIGNEMENT (PZ)","Ensemble","3 - Moyennes entreprises","1528","1131","134222","117865","4267093604"
"France entière","ESS","ENSEIGNEMENT (PZ)","Ensemble","4 - Grandes entreprises","37","32","14806","13158","619069393"
"France entière","ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1 - Micro entreprise","2701","1713","s","s","s"
"France entière","ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","2 - Petites entreprises","672","389","11927","11525","325934712"
"France entière","ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","3 - Moyennes entreprises","41","24","s","s","s"
"France entière","ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1 - Micro entreprise","1587","1358","s","s","s"
"France entière","ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2 - Petites entreprises","835","654","18373","17612","578344083"
"France entière","ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","3 - Moyennes entreprises","196","134","19031","18155","660887257"
"France entière","ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","4 - Grandes entreprises","21","11","s","s","s"
"France entière","ESS","NON-CLASSES (94.99Z)","Ensemble","1 - Micro entreprise","39605","36018","65715","58550","1806375285"
"France entière","ESS","NON-CLASSES (94.99Z)","Ensemble","2 - Petites entreprises","3416","2809","62402","s","s"
"France entière","ESS","NON-CLASSES (94.99Z)","Ensemble","3 - Moyennes entreprises","317","246","s","s","s"
"France entière","ESS","NON-CLASSES (94.99Z)","Ensemble","4 - Grandes entreprises","13","9","s","5541","160185351"
"France entière","ESS","SANTE HUMAINE (QA)","Ensemble","1 - Micro entreprise","2149","779","8691","7878","346980000"
"France entière","ESS","SANTE HUMAINE (QA)","Ensemble","2 - Petites entreprises","2036","856","41764","33671","1386514541"
"France entière","ESS","SANTE HUMAINE (QA)","Ensemble","3 - Moyennes entreprises","522","235","55874","48794","1819279049"
"France entière","ESS","SANTE HUMAINE (QA)","Ensemble","4 - Grandes entreprises","130","74","76304","68808","2659438589"
"France entière","ESS","SERVICES DIVERS","Ensemble","1 - Micro entreprise","22551","17087","52795","53538","1708453976"
"France entière","ESS","SERVICES DIVERS","Ensemble","2 - Petites entreprises","4553","3066","94099","85849","2785630383"
"France entière","ESS","SERVICES DIVERS","Ensemble","3 - Moyennes entreprises","930","694","85892","77796","2536734063"
"France entière","ESS","SERVICES DIVERS","Ensemble","4 - Grandes entreprises","77","55","32008","30070","1143033214"
"France entière","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","1 - Micro entreprise","32821","31385","40537","32714","867252210"
"France entière","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","2 - Petites entreprises","1328","1152","24432","19578","579715286"
"France entière","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","3 - Moyennes entreprises","92","73","s","s","233084065"
"France entière","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","4 - Grandes entreprises","8","5","s","s","s"
"France entière","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","1 - Micro entreprise","6084","3984","22060","21340","478126454"
"France entière","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","2 - Petites entreprises","4008","2702","97354","77813","1862311112"
"France entière","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","3 - Moyennes entreprises","1499","959","100901","86131","2311748313"
"France entière","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","4 - Grandes entreprises","9","5","3894","3254","88124915"
"France entière","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","1 - Micro entreprise","74121","56410","172048","164632","8492980686"
"France entière","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","2 - Petites entreprises","6076","3063","112877","105908","6441349756"
"France entière","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","3 - Moyennes entreprises","964","390","100225","96462","6446388130"
"France entière","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","4 - Grandes entreprises","288","95","190154","182330","13131953436"
"France entière","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","1 - Micro entreprise","95620","94121","147668","150494","3541749681"
"France entière","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","2 - Petites entreprises","3069","2896","53818","55118","1560694055"
"France entière","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","3 - Moyennes entreprises","183","157","16412","17709","582595705"
"France entière","Privé Hors ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","4 - Grandes entreprises","9","7","3056","3020","109586421"
"France entière","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","1 - Micro entreprise","5487","4924","s","s","s"
"France entière","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","2 - Petites entreprises","819","655","17334","s","710923659"
"France entière","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","3 - Moyennes entreprises","173","160","15633","15760","619578706"
"France entière","Privé Hors ESS","ARTS SPECTACLES (RZ1)","Ensemble","4 - Grandes entreprises","15","12","s","s","s"
"France entière","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","1 - Micro entreprise","22512","19022","46229","43781","1266566191"
"France entière","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","2 - Petites entreprises","1948","1384","36006","28858","1077708781"
"France entière","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","3 - Moyennes entreprises","192","155","16196","12840","586570550"
"France entière","Privé Hors ESS","ENSEIGNEMENT (PZ)","Ensemble","4 - Grandes entreprises","9","4","3274","3016","157800474"
"France entière","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","1 - Micro entreprise","177906","160116","413602","429189","10325491334"
"France entière","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","2 - Petites entreprises","21347","16530","387856","350899","9301819253"
"France entière","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","3 - Moyennes entreprises","1485","1035","s","s","s"
"France entière","Privé Hors ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","4 - Grandes entreprises","68","42","s","s","s"
"France entière","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","1 - Micro entreprise","315462","285449","817447","812740","23067139176"
"France entière","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","2 - Petites entreprises","60987","48563","1222675","1156974","39649768958"
"France entière","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","3 - Moyennes entreprises","12204","7573","1232811","1191059","47579738382"
"France entière","Privé Hors ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","4 - Grandes entreprises","1925","1077","1115451","1083116","54604122570"
"France entière","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","1 - Micro entreprise","972","263","s","s","s"
"France entière","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","2 - Petites entreprises","68","29","1248","s","s"
"France entière","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","3 - Moyennes entreprises","21","7","s","s","s"
"France entière","Privé Hors ESS","NON-CLASSES (94.99Z)","Ensemble","4 - Grandes entreprises","7","0","s","2567","115549164"
"France entière","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","1 - Micro entreprise","70653","65170","99295","87371","2504690747"
"France entière","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","2 - Petites entreprises","4460","2955","83375","75551","2293139399"
"France entière","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","3 - Moyennes entreprises","969","675","99916","90848","3007493144"
"France entière","Privé Hors ESS","SANTE HUMAINE (QA)","Ensemble","4 - Grandes entreprises","182","163","86584","79719","2689019803"
"France entière","Privé Hors ESS","SERVICES DIVERS","Ensemble","1 - Micro entreprise","903006","732422","2076845","2009253","63743617606"
