"DEP","typo_Mut","typo_Mut_det","type_emploi","nb_poste"
"15","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"15","Ensemble","Assurances","Ensemble","s"
"16","Ensemble","Action sociale sans hebergement","Ensemble","s"
"16","Ensemble","Assurances","Ensemble","383"
"16","Ensemble","Hebergement medico-social et social","Ensemble","s"
"17","Ensemble","Action sociale sans hebergement","Ensemble","s"
"17","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"17","Ensemble","Assurances","Ensemble","s"
"18","Ensemble","Action sociale sans hebergement","Ensemble","s"
"18","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"18","Ensemble","Assurances","Ensemble","s"
"18","Ensemble","Hebergement medico-social et social","Ensemble","s"
"19","Ensemble","Action sociale sans hebergement","Ensemble","29"
"19","Ensemble","Assurances","Ensemble","219"
"19","Ensemble","Hebergement medico-social et social","Ensemble","70"
"21","Ensemble","Action sociale sans hebergement","Ensemble","1230"
"21","Ensemble","Assurances","Ensemble","857"
"21","Ensemble","Hebergement medico-social et social","Ensemble","1047"
"22","Ensemble","Assurances","Ensemble","722"
"22","Ensemble","Hebergement medico-social et social","Ensemble","281"
"23","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"23","Ensemble","Assurances","Ensemble","s"
"24","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"24","Ensemble","Assurances","Ensemble","s"
"25","Ensemble","Action sociale sans hebergement","Ensemble","s"
"25","Ensemble","Activites de services financiers et d assurances","Ensemble","11"
"25","Ensemble","Assurances","Ensemble","364"
"25","Ensemble","Hebergement medico-social et social","Ensemble","s"
"26","Ensemble","Action sociale sans hebergement","Ensemble","909"
"26","Ensemble","Assurances","Ensemble","868"
"26","Ensemble","Hebergement medico-social et social","Ensemble","644"
"27","Ensemble","Assurances","Ensemble","172"
"28","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"28","Ensemble","Assurances","Ensemble","s"
"29","Ensemble","Action sociale sans hebergement","Ensemble","492"
"29","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"29","Ensemble","Assurances","Ensemble","s"
"29","Ensemble","Hebergement medico-social et social","Ensemble","400"
"2A","Ensemble","Assurances","Ensemble","82"
"2A","Ensemble","Hebergement medico-social et social","Ensemble","106"
"2B","Ensemble","Action sociale sans hebergement","Ensemble","38"
"2B","Ensemble","Assurances","Ensemble","150"
"2B","Ensemble","Hebergement medico-social et social","Ensemble","71"
"30","Ensemble","Action sociale sans hebergement","Ensemble","s"
"30","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"30","Ensemble","Assurances","Ensemble","s"
"30","Ensemble","Hebergement medico-social et social","Ensemble","s"
"31","Ensemble","Action sociale sans hebergement","Ensemble","s"
"31","Ensemble","Activites de services financiers et d assurances","Ensemble","130"
"31","Ensemble","Assurances","Ensemble","1899"
"31","Ensemble","Hebergement medico-social et social","Ensemble","s"
"32","Ensemble","Assurances","Ensemble","s"
"33","Ensemble","Action sociale sans hebergement","Ensemble","s"
"33","Ensemble","Activites de services financiers et d assurances","Ensemble","14"
"33","Ensemble","Assurances","Ensemble","2245"
"33","Ensemble","Hebergement medico-social et social","Ensemble","s"
"34","Ensemble","Action sociale sans hebergement","Ensemble","46"
"34","Ensemble","Activites de services financiers et d assurances","Ensemble","11"
"34","Ensemble","Assurances","Ensemble","1932"
"34","Ensemble","Hebergement medico-social et social","Ensemble","847"
"35","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"35","Ensemble","Assurances","Ensemble","s"
"35","Ensemble","Hebergement medico-social et social","Ensemble","s"
"36","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"36","Ensemble","Assurances","Ensemble","s"
"37","Ensemble","Action sociale sans hebergement","Ensemble","91"
"37","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"37","Ensemble","Assurances","Ensemble","s"
"37","Ensemble","Hebergement medico-social et social","Ensemble","423"
"38","Ensemble","Action sociale sans hebergement","Ensemble","s"
"38","Ensemble","Activites de services financiers et d assurances","Ensemble","17"
"38","Ensemble","Assurances","Ensemble","1026"
"38","Ensemble","Hebergement medico-social et social","Ensemble","s"
"39","Ensemble","Action sociale sans hebergement","Ensemble","18"
"39","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"39","Ensemble","Assurances","Ensemble","s"
"39","Ensemble","Hebergement medico-social et social","Ensemble","82"
"40","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"40","Ensemble","Assurances","Ensemble","s"
"41","Ensemble","Action sociale sans hebergement","Ensemble","s"
"41","Ensemble","Activites de services financiers et d assurances","Ensemble","5"
"41","Ensemble","Assurances","Ensemble","146"
"41","Ensemble","Hebergement medico-social et social","Ensemble","s"
"42","Ensemble","Action sociale sans hebergement","Ensemble","55"
"42","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"42","Ensemble","Assurances","Ensemble","s"
"42","Ensemble","Hebergement medico-social et social","Ensemble","618"
"43","Ensemble","Action sociale sans hebergement","Ensemble","s"
"43","Ensemble","Assurances","Ensemble","134"
"43","Ensemble","Hebergement medico-social et social","Ensemble","s"
"44","Ensemble","Action sociale sans hebergement","Ensemble","355"
"44","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"44","Ensemble","Assurances","Ensemble","s"
"44","Ensemble","Hebergement medico-social et social","Ensemble","1297"
"45","Ensemble","Action sociale sans hebergement","Ensemble","s"
"45","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"45","Ensemble","Assurances","Ensemble","s"
"45","Ensemble","Hebergement medico-social et social","Ensemble","s"
"46","Ensemble","Action sociale sans hebergement","Ensemble","s"
"46","Ensemble","Assurances","Ensemble","154"
"47","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"47","Ensemble","Assurances","Ensemble","s"
"47","Ensemble","Hebergement medico-social et social","Ensemble","s"
"48","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"48","Ensemble","Assurances","Ensemble","s"
"49","Ensemble","Action sociale sans hebergement","Ensemble","539"
"49","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"49","Ensemble","Assurances","Ensemble","s"
"49","Ensemble","Hebergement medico-social et social","Ensemble","687"
"50","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"50","Ensemble","Assurances","Ensemble","s"
"51","Ensemble","Action sociale sans hebergement","Ensemble","s"
"51","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"51","Ensemble","Assurances","Ensemble","s"
"52","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"52","Ensemble","Assurances","Ensemble","s"
"53","Ensemble","Assurances","Ensemble","382"
"54","Ensemble","Action sociale sans hebergement","Ensemble","s"
"54","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"54","Ensemble","Assurances","Ensemble","s"
"54","Ensemble","Hebergement medico-social et social","Ensemble","s"
"55","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"55","Ensemble","Assurances","Ensemble","s"
"56","Ensemble","Action sociale sans hebergement","Ensemble","220"
"56","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"56","Ensemble","Assurances","Ensemble","s"
"56","Ensemble","Hebergement medico-social et social","Ensemble","637"
"57","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"57","Ensemble","Assurances","Ensemble","s"
"58","Ensemble","Action sociale sans hebergement","Ensemble","s"
"58","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"58","Ensemble","Assurances","Ensemble","s"
"59","Ensemble","Action sociale sans hebergement","Ensemble","s"
"59","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"59","Ensemble","Assurances","Ensemble","s"
"60","Ensemble","Assurances","Ensemble","861"
"60","Ensemble","Hebergement medico-social et social","Ensemble","s"
"61","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"61","Ensemble","Assurances","Ensemble","s"
"61","Ensemble","Hebergement medico-social et social","Ensemble","s"
"62","Ensemble","Assurances","Ensemble","1045"
"62","Ensemble","Hebergement medico-social et social","Ensemble","s"
"63","Ensemble","Action sociale sans hebergement","Ensemble","s"
"63","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"63","Ensemble","Assurances","Ensemble","s"
"63","Ensemble","Hebergement medico-social et social","Ensemble","s"
"64","Ensemble","Action sociale sans hebergement","Ensemble","s"
"64","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"64","Ensemble","Assurances","Ensemble","s"
"65","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"65","Ensemble","Assurances","Ensemble","s"
"65","Ensemble","Hebergement medico-social et social","Ensemble","s"
"66","Ensemble","Action sociale sans hebergement","Ensemble","s"
"66","Ensemble","Assurances","Ensemble","410"
"67","Ensemble","Activites de services financiers et d assurances","Ensemble","19"
"67","Ensemble","Assurances","Ensemble","1088"
"68","Ensemble","Assurances","Ensemble","682"
"68","Ensemble","Hebergement medico-social et social","Ensemble","s"
"69","Ensemble","Action sociale sans hebergement","Ensemble","38"
"69","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"69","Ensemble","Assurances","Ensemble","s"
"70","Ensemble","Assurances","Ensemble","159"
"71","Ensemble","Action sociale sans hebergement","Ensemble","s"
"71","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"71","Ensemble","Assurances","Ensemble","s"
"71","Ensemble","Hebergement medico-social et social","Ensemble","s"
"72","Ensemble","Action sociale sans hebergement","Ensemble","s"
"72","Ensemble","Assurances","Ensemble","476"
"73","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"73","Ensemble","Assurances","Ensemble","s"
"74","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"74","Ensemble","Assurances","Ensemble","s"
"75","Ensemble","Action sociale sans hebergement","Ensemble","s"
"75","Ensemble","Activites de services financiers et d assurances","Ensemble","143"
"75","Ensemble","Assurances","Ensemble","10305"
"75","Ensemble","Hebergement medico-social et social","Ensemble","s"
"76","Ensemble","Action sociale sans hebergement","Ensemble","s"
"76","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"76","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","s"
"76","Ensemble","Assurances","Ensemble","3256"
"76","Ensemble","Hebergement medico-social et social","Ensemble","s"
"77","Ensemble","Action sociale sans hebergement","Ensemble","s"
"77","Ensemble","Activites de services financiers et d assurances","Ensemble","12"
"77","Ensemble","Assurances","Ensemble","575"
"77","Ensemble","Hebergement medico-social et social","Ensemble","s"
"78","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"78","Ensemble","Assurances","Ensemble","s"
"78","Ensemble","Hebergement medico-social et social","Ensemble","s"
"79","Ensemble","Action sociale sans hebergement","Ensemble","s"
"79","Ensemble","Assurances","Ensemble","7404"
"80","Ensemble","Action sociale sans hebergement","Ensemble","s"
"80","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"80","Ensemble","Assurances","Ensemble","s"
"81","Ensemble","Action sociale sans hebergement","Ensemble","s"
"81","Ensemble","Activites de services financiers et d assurances","Ensemble","14"
"81","Ensemble","Assurances","Ensemble","470"
"81","Ensemble","Hebergement medico-social et social","Ensemble","s"
"82","Ensemble","Action sociale sans hebergement","Ensemble","s"
"82","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"82","Ensemble","Assurances","Ensemble","s"
"82","Ensemble","Hebergement medico-social et social","Ensemble","s"
"83","Ensemble","Action sociale sans hebergement","Ensemble","s"
"83","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"83","Ensemble","Assurances","Ensemble","s"
"83","Ensemble","Hebergement medico-social et social","Ensemble","218"
"84","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"84","Ensemble","Assurances","Ensemble","s"
"85","Ensemble","Action sociale sans hebergement","Ensemble","s"
"85","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"85","Ensemble","Assurances","Ensemble","s"
"86","Ensemble","Action sociale sans hebergement","Ensemble","s"
"86","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"86","Ensemble","Assurances","Ensemble","s"
"86","Ensemble","Hebergement medico-social et social","Ensemble","s"
"87","Ensemble","Action sociale sans hebergement","Ensemble","133"
"87","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"87","Ensemble","Assurances","Ensemble","s"
"87","Ensemble","Hebergement medico-social et social","Ensemble","285"
"88","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"88","Ensemble","Assurances","Ensemble","s"
"89","Ensemble","Action sociale sans hebergement","Ensemble","s"
"89","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"89","Ensemble","Assurances","Ensemble","s"
"89","Ensemble","Hebergement medico-social et social","Ensemble","s"
"90","Ensemble","Action sociale sans hebergement","Ensemble","s"
"90","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"90","Ensemble","Assurances","Ensemble","s"
"90","Ensemble","Hebergement medico-social et social","Ensemble","s"
"91","Ensemble","Action sociale sans hebergement","Ensemble","s"
"91","Ensemble","Activites de services financiers et d assurances","Ensemble","158"
"91","Ensemble","Assurances","Ensemble","418"
"91","Ensemble","Hebergement medico-social et social","Ensemble","s"
"92","Ensemble","Action sociale sans hebergement","Ensemble","s"
"92","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"92","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","s"
"92","Ensemble","Assurances","Ensemble","2194"
"92","Ensemble","Hebergement medico-social et social","Ensemble","s"
"93","Ensemble","Action sociale sans hebergement","Ensemble","s"
"93","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"93","Ensemble","Assurances","Ensemble","s"
"94","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"94","Ensemble","Assurances","Ensemble","s"
"95","Ensemble","Action sociale sans hebergement","Ensemble","s"
"95","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"95","Ensemble","Assurances","Ensemble","s"
"95","Ensemble","Hebergement medico-social et social","Ensemble","s"
"971","Ensemble","Action sociale sans hebergement","Ensemble","s"
"971","Ensemble","Assurances","Ensemble","280"
"972","Ensemble","Assurances","Ensemble","505"
"973","Ensemble","Activites de services financiers et d assurances","Ensemble","s"
"973","Ensemble","Assurances","Ensemble","s"
"974","Ensemble","Assurances","Ensemble","657"
"1","Ensemble","Action sociale sans hebergement","Aides","s"
"1","Ensemble","Action sociale sans hebergement","Ordinaires","s"
"1","Ensemble","Activites de services financiers et d assurances","Aides","s"
"1","Ensemble","Activites de services financiers et d assurances","Ordinaires","s"
"1","Ensemble","Assurances","Aides","s"
"1","Ensemble","Assurances","Apprentis","s"
"1","Ensemble","Assurances","Ordinaires","s"
"1","Ensemble","Hebergement medico-social et social","Aides","s"
"1","Ensemble","Hebergement medico-social et social","Ordinaires","s"
"2","Ensemble","Activites de services financiers et d assurances","Ordinaires","s"
"2","Ensemble","Assurances","Aides","s"
"2","Ensemble","Assurances","Ordinaires","s"
"2","Ensemble","Hebergement medico-social et social","Aides","s"
"2","Ensemble","Hebergement medico-social et social","Ordinaires","s"
"3","Ensemble","Action sociale sans hebergement","Ordinaires","65"
"3","Ensemble","Activites de services financiers et d assurances","Ordinaires","s"
"3","Ensemble","Assurances","Aides","s"
"3","Ensemble","Assurances","Apprentis","s"
"3","Ensemble","Assurances","Ordinaires","s"
"4","Ensemble","Activites de services financiers et d assurances","Ordinaires","s"
"4","Ensemble","Assurances","Aides","s"
"4","Ensemble","Assurances","Ordinaires","s"
"5","Ensemble","Assurances","Aides","s"
"5","Ensemble","Assurances","Ordinaires","s"
"6","Ensemble","Action sociale sans hebergement","Aides","s"
