"REG","ESS","famille","sexe","type_emploi","nb_poste"
"Bretagne","ESS + Hors ESS","Ensemble","Hommes","Apprentis","13517"
"Bretagne","ESS + Hors ESS","Ensemble","Hommes","Ordinaires","507094"
"Bretagne","ESS + Hors ESS","Ensemble","Hommes","Stagiaires","582"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble","Femmes","Aides","7036"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble","Femmes","Apprentis","6138"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble","Femmes","Ordinaires","387266"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble","Femmes","Stagiaires","364"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble","Hommes","Aides","6499"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble","Hommes","Apprentis","12797"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble","Hommes","Ordinaires","379017"
"Centre-Val de Loire","ESS + Hors ESS","Ensemble","Hommes","Stagiaires","356"
"Corse","ESS + Hors ESS","Ensemble","Femmes","Aides","502"
"Corse","ESS + Hors ESS","Ensemble","Femmes","Apprentis","609"
"Corse","ESS + Hors ESS","Ensemble","Femmes","Ordinaires","48113"
"Corse","ESS + Hors ESS","Ensemble","Femmes","Stagiaires","24"
"Corse","ESS + Hors ESS","Ensemble","Hommes","Aides","587"
"Corse","ESS + Hors ESS","Ensemble","Hommes","Apprentis","1037"
"Corse","ESS + Hors ESS","Ensemble","Hommes","Ordinaires","53239"
"Corse","ESS + Hors ESS","Ensemble","Hommes","Stagiaires","16"
"Grand-Est","ESS + Hors ESS","Ensemble","Femmes","Aides","18660"
"Grand-Est","ESS + Hors ESS","Ensemble","Femmes","Apprentis","11895"
"Grand-Est","ESS + Hors ESS","Ensemble","Femmes","Ordinaires","824479"
"Grand-Est","ESS + Hors ESS","Ensemble","Femmes","Stagiaires","913"
"Grand-Est","ESS + Hors ESS","Ensemble","Hommes","Aides","16317"
"Grand-Est","ESS + Hors ESS","Ensemble","Hommes","Apprentis","25085"
"Grand-Est","ESS + Hors ESS","Ensemble","Hommes","Ordinaires","829936"
"Grand-Est","ESS + Hors ESS","Ensemble","Hommes","Stagiaires","809"
"Guadeloupe","ESS + Hors ESS","Ensemble","Femmes","Aides","1332"
"Guadeloupe","ESS + Hors ESS","Ensemble","Femmes","Apprentis","404"
"Guadeloupe","ESS + Hors ESS","Ensemble","Femmes","Ordinaires","56052"
"Guadeloupe","ESS + Hors ESS","Ensemble","Femmes","Stagiaires","44"
"Guadeloupe","ESS + Hors ESS","Ensemble","Hommes","Aides","901"
"Guadeloupe","ESS + Hors ESS","Ensemble","Hommes","Apprentis","475"
"Guadeloupe","ESS + Hors ESS","Ensemble","Hommes","Ordinaires","48081"
"Guadeloupe","ESS + Hors ESS","Ensemble","Hommes","Stagiaires","40"
"Guyane","ESS + Hors ESS","Ensemble","Femmes","Aides","1394"
"Guyane","ESS + Hors ESS","Ensemble","Femmes","Apprentis","189"
"Guyane","ESS + Hors ESS","Ensemble","Femmes","Ordinaires","25463"
"Guyane","ESS + Hors ESS","Ensemble","Femmes","Stagiaires","14"
"Guyane","ESS + Hors ESS","Ensemble","Hommes","Aides","922"
"Guyane","ESS + Hors ESS","Ensemble","Hommes","Apprentis","246"
"Guyane","ESS + Hors ESS","Ensemble","Hommes","Ordinaires","26809"
"Guyane","ESS + Hors ESS","Ensemble","Hommes","Stagiaires","19"
"Hauts-de-France","ESS + Hors ESS","Ensemble","Femmes","Aides","25704"
"Hauts-de-France","ESS + Hors ESS","Ensemble","Femmes","Apprentis","11497"
"Hauts-de-France","ESS + Hors ESS","Ensemble","Femmes","Ordinaires","842321"
"Hauts-de-France","ESS + Hors ESS","Ensemble","Femmes","Stagiaires","1113"
"Hauts-de-France","ESS + Hors ESS","Ensemble","Hommes","Aides","25287"
"Hauts-de-France","ESS + Hors ESS","Ensemble","Hommes","Apprentis","23090"
"Hauts-de-France","ESS + Hors ESS","Ensemble","Hommes","Ordinaires","910744"
"Hauts-de-France","ESS + Hors ESS","Ensemble","Hommes","Stagiaires","1048"
"Ile-de-France","ESS + Hors ESS","Ensemble","Femmes","Aides","51121"
"Ile-de-France","ESS + Hors ESS","Ensemble","Femmes","Apprentis","34840"
"Ile-de-France","ESS + Hors ESS","Ensemble","Femmes","Ordinaires","2524331"
"Ile-de-France","ESS + Hors ESS","Ensemble","Femmes","Stagiaires","14981"
"Ile-de-France","ESS + Hors ESS","Ensemble","Hommes","Aides","37417"
"Ile-de-France","ESS + Hors ESS","Ensemble","Hommes","Apprentis","49063"
"Ile-de-France","ESS + Hors ESS","Ensemble","Hommes","Ordinaires","2811458"
"Ile-de-France","ESS + Hors ESS","Ensemble","Hommes","Stagiaires","12847"
"La Réunion","ESS + Hors ESS","Ensemble","Femmes","Aides","8344"
"La Réunion","ESS + Hors ESS","Ensemble","Femmes","Apprentis","1131"
"La Réunion","ESS + Hors ESS","Ensemble","Femmes","Ordinaires","96186"
"La Réunion","ESS + Hors ESS","Ensemble","Femmes","Stagiaires","67"
"La Réunion","ESS + Hors ESS","Ensemble","Hommes","Aides","6737"
"La Réunion","ESS + Hors ESS","Ensemble","Hommes","Apprentis","2316"
"La Réunion","ESS + Hors ESS","Ensemble","Hommes","Ordinaires","110987"
"La Réunion","ESS + Hors ESS","Ensemble","Hommes","Stagiaires","64"
"Martinique","ESS + Hors ESS","Ensemble","Femmes","Aides","2412"
"Martinique","ESS + Hors ESS","Ensemble","Femmes","Apprentis","344"
"Martinique","ESS + Hors ESS","Ensemble","Femmes","Ordinaires","57220"
"Martinique","ESS + Hors ESS","Ensemble","Femmes","Stagiaires","33"
"Martinique","ESS + Hors ESS","Ensemble","Hommes","Aides","1358"
"Martinique","ESS + Hors ESS","Ensemble","Hommes","Apprentis","593"
"Martinique","ESS + Hors ESS","Ensemble","Hommes","Ordinaires","49821"
"Martinique","ESS + Hors ESS","Ensemble","Hommes","Stagiaires","24"
"Normandie","ESS + Hors ESS","Ensemble","Femmes","Aides","11411"
"Normandie","ESS + Hors ESS","Ensemble","Femmes","Apprentis","7594"
"Normandie","ESS + Hors ESS","Ensemble","Femmes","Ordinaires","499811"
"Normandie","ESS + Hors ESS","Ensemble","Femmes","Stagiaires","376"
"Normandie","ESS + Hors ESS","Ensemble","Hommes","Aides","10228"
"Normandie","ESS + Hors ESS","Ensemble","Hommes","Apprentis","15996"
"Normandie","ESS + Hors ESS","Ensemble","Hommes","Ordinaires","505881"
"Normandie","ESS + Hors ESS","Ensemble","Hommes","Stagiaires","428"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","Femmes","Aides","21335"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","Femmes","Apprentis","11192"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","Femmes","Ordinaires","931941"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","Femmes","Stagiaires","971"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","Hommes","Aides","19051"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","Hommes","Apprentis","24776"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","Hommes","Ordinaires","899293"
"Nouvelle-Aquitaine","ESS + Hors ESS","Ensemble","Hommes","Stagiaires","800"
"Occitanie","ESS + Hors ESS","Ensemble","Femmes","Aides","23888"
"Occitanie","ESS + Hors ESS","Ensemble","Femmes","Apprentis","10005"
"Occitanie","ESS + Hors ESS","Ensemble","Femmes","Ordinaires","869537"
"Occitanie","ESS + Hors ESS","Ensemble","Femmes","Stagiaires","788"
"Occitanie","ESS + Hors ESS","Ensemble","Hommes","Aides","18862"
"Occitanie","ESS + Hors ESS","Ensemble","Hommes","Apprentis","22037"
"Occitanie","ESS + Hors ESS","Ensemble","Hommes","Ordinaires","866761"
"Occitanie","ESS + Hors ESS","Ensemble","Hommes","Stagiaires","977"
"Pays de la Loire","ESS + Hors ESS","Ensemble","Femmes","Aides","12530"
"Pays de la Loire","ESS + Hors ESS","Ensemble","Femmes","Apprentis","8601"
"Pays de la Loire","ESS + Hors ESS","Ensemble","Femmes","Ordinaires","612592"
"Pays de la Loire","ESS + Hors ESS","Ensemble","Femmes","Stagiaires","614"
"Pays de la Loire","ESS + Hors ESS","Ensemble","Hommes","Aides","12197"
"Pays de la Loire","ESS + Hors ESS","Ensemble","Hommes","Apprentis","21705"
"Pays de la Loire","ESS + Hors ESS","Ensemble","Hommes","Ordinaires","629611"
"Pays de la Loire","ESS + Hors ESS","Ensemble","Hommes","Stagiaires","562"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","Femmes","Aides","17599"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","Femmes","Apprentis","8396"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","Femmes","Ordinaires","793944"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","Femmes","Stagiaires","950"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","Hommes","Aides","14175"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","Hommes","Apprentis","17404"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","Hommes","Ordinaires","790559"
"Provence-Alpes-Côte d'Azur","ESS + Hors ESS","Ensemble","Hommes","Stagiaires","920"
"Auvergne-Rhône-Alpes","ESS","Ensemble","Ensemble","Ensemble","291941"
"Auvergne-Rhône-Alpes","Hors ESS","Ensemble","Ensemble","Ensemble","2456165"
"Bourgogne-Franche-Comté","ESS","Ensemble","Ensemble","Ensemble","99404"
"Bourgogne-Franche-Comté","Hors ESS","Ensemble","Ensemble","Ensemble","768945"
"Bretagne","ESS","Ensemble","Ensemble","Ensemble","148149"
"Bretagne","Hors ESS","Ensemble","Ensemble","Ensemble","920158"
"Centre-Val de Loire","ESS","Ensemble","Ensemble","Ensemble","83011"
"Centre-Val de Loire","Hors ESS","Ensemble","Ensemble","Ensemble","716462"
"Corse","ESS","Ensemble","Ensemble","Ensemble","8065"
"Corse","Hors ESS","Ensemble","Ensemble","Ensemble","96062"
"Grand-Est","ESS","Ensemble","Ensemble","Ensemble","192997"
"Grand-Est","Hors ESS","Ensemble","Ensemble","Ensemble","1535097"
"Guadeloupe","ESS","Ensemble","Ensemble","Ensemble","10210"
"Guadeloupe","Hors ESS","Ensemble","Ensemble","Ensemble","97119"
"Guyane","ESS","Ensemble","Ensemble","Ensemble","4156"
"Guyane","Hors ESS","Ensemble","Ensemble","Ensemble","50900"
"Hauts-de-France","ESS","Ensemble","Ensemble","Ensemble","201786"
"Hauts-de-France","Hors ESS","Ensemble","Ensemble","Ensemble","1639018"
"Ile-de-France","ESS","Ensemble","Ensemble","Ensemble","390038"
"Ile-de-France","Hors ESS","Ensemble","Ensemble","Ensemble","5146020"
"La Réunion","ESS","Ensemble","Ensemble","Ensemble","22109"
"La Réunion","Hors ESS","Ensemble","Ensemble","Ensemble","203723"
"Martinique","ESS","Ensemble","Ensemble","Ensemble","10852"
"Martinique","Hors ESS","Ensemble","Ensemble","Ensemble","100953"
"Normandie","ESS","Ensemble","Ensemble","Ensemble","112172"
"Normandie","Hors ESS","Ensemble","Ensemble","Ensemble","939553"
"Nouvelle-Aquitaine","ESS","Ensemble","Ensemble","Ensemble","219186"
"Nouvelle-Aquitaine","Hors ESS","Ensemble","Ensemble","Ensemble","1690173"
"Occitanie","ESS","Ensemble","Ensemble","Ensemble","207719"
"Occitanie","Hors ESS","Ensemble","Ensemble","Ensemble","1605136"
"Pays de la Loire","ESS","Ensemble","Ensemble","Ensemble","161929"
"Pays de la Loire","Hors ESS","Ensemble","Ensemble","Ensemble","1136483"
"Provence-Alpes-Côte d'Azur","ESS","Ensemble","Ensemble","Ensemble","156829"
"Provence-Alpes-Côte d'Azur","Hors ESS","Ensemble","Ensemble","Ensemble","1487118"
"Auvergne-Rhône-Alpes","ESS","Ensemble","Ensemble","Aides","17407"
"Auvergne-Rhône-Alpes","ESS","Ensemble","Ensemble","Apprentis","1964"
"Auvergne-Rhône-Alpes","ESS","Ensemble","Ensemble","Ordinaires","271726"
"Auvergne-Rhône-Alpes","ESS","Ensemble","Ensemble","Stagiaires","844"
"Auvergne-Rhône-Alpes","Hors ESS","Ensemble","Ensemble","Aides","38357"
"Auvergne-Rhône-Alpes","Hors ESS","Ensemble","Ensemble","Apprentis","48540"
"Auvergne-Rhône-Alpes","Hors ESS","Ensemble","Ensemble","Ordinaires","2366041"
"Auvergne-Rhône-Alpes","Hors ESS","Ensemble","Ensemble","Stagiaires","3227"
"Bourgogne-Franche-Comté","ESS","Ensemble","Ensemble","Aides","5692"
"Bourgogne-Franche-Comté","ESS","Ensemble","Ensemble","Apprentis","840"
"Bourgogne-Franche-Comté","ESS","Ensemble","Ensemble","Ordinaires","92711"
"Bourgogne-Franche-Comté","ESS","Ensemble","Ensemble","Stagiaires","161"
"Bourgogne-Franche-Comté","Hors ESS","Ensemble","Ensemble","Aides","10752"
"Bourgogne-Franche-Comté","Hors ESS","Ensemble","Ensemble","Apprentis","18404"
"Bourgogne-Franche-Comté","Hors ESS","Ensemble","Ensemble","Ordinaires","739353"
"Bourgogne-Franche-Comté","Hors ESS","Ensemble","Ensemble","Stagiaires","436"
"Bretagne","ESS","Ensemble","Ensemble","Aides","8120"
"Bretagne","ESS","Ensemble","Ensemble","Apprentis","752"
"Bretagne","ESS","Ensemble","Ensemble","Ordinaires","138849"
"Bretagne","ESS","Ensemble","Ensemble","Stagiaires","428"
"Bretagne","Hors ESS","Ensemble","Ensemble","Aides","13806"
"Bretagne","Hors ESS","Ensemble","Ensemble","Apprentis","18381"
"Bretagne","Hors ESS","Ensemble","Ensemble","Ordinaires","887144"
"Bretagne","Hors ESS","Ensemble","Ensemble","Stagiaires","827"
"Centre-Val de Loire","ESS","Ensemble","Ensemble","Aides","5629"
"Centre-Val de Loire","ESS","Ensemble","Ensemble","Apprentis","922"
"Centre-Val de Loire","ESS","Ensemble","Ensemble","Ordinaires","76260"
"Centre-Val de Loire","ESS","Ensemble","Ensemble","Stagiaires","200"
"Centre-Val de Loire","Hors ESS","Ensemble","Ensemble","Aides","7906"
"Centre-Val de Loire","Hors ESS","Ensemble","Ensemble","Apprentis","18013"
"Centre-Val de Loire","Hors ESS","Ensemble","Ensemble","Ordinaires","690023"
"Centre-Val de Loire","Hors ESS","Ensemble","Ensemble","Stagiaires","520"
"Corse","ESS","Ensemble","Ensemble","Aides","528"
"Corse","ESS","Ensemble","Ensemble","Apprentis","s"
"Corse","ESS","Ensemble","Ensemble","Ordinaires","7470"
"Corse","ESS","Ensemble","Ensemble","Stagiaires","s"
"Corse","Hors ESS","Ensemble","Ensemble","Aides","561"
"Corse","Hors ESS","Ensemble","Ensemble","Apprentis","s"
"Corse","Hors ESS","Ensemble","Ensemble","Ordinaires","93882"
"Corse","Hors ESS","Ensemble","Ensemble","Stagiaires","s"
"Grand-Est","ESS","Ensemble","Ensemble","Aides","14346"
"Grand-Est","ESS","Ensemble","Ensemble","Apprentis","1623"
"Grand-Est","ESS","Ensemble","Ensemble","Ordinaires","176581"
"Grand-Est","ESS","Ensemble","Ensemble","Stagiaires","447"
"Grand-Est","Hors ESS","Ensemble","Ensemble","Aides","20631"
"Grand-Est","Hors ESS","Ensemble","Ensemble","Apprentis","35357"
"Grand-Est","Hors ESS","Ensemble","Ensemble","Ordinaires","1477834"
"Grand-Est","Hors ESS","Ensemble","Ensemble","Stagiaires","1275"
"Guadeloupe","ESS","Ensemble","Ensemble","Aides","730"
"Guadeloupe","ESS","Ensemble","Ensemble","Apprentis","68"
"Guadeloupe","ESS","Ensemble","Ensemble","Ordinaires","9361"
"Guadeloupe","ESS","Ensemble","Ensemble","Stagiaires","51"
"Guadeloupe","Hors ESS","Ensemble","Ensemble","Aides","1503"
"Guadeloupe","Hors ESS","Ensemble","Ensemble","Apprentis","811"
"Guadeloupe","Hors ESS","Ensemble","Ensemble","Ordinaires","94772"
"Guadeloupe","Hors ESS","Ensemble","Ensemble","Stagiaires","33"
"Guyane","ESS","Ensemble","Ensemble","Aides","607"
"Guyane","ESS","Ensemble","Ensemble","Apprentis","25"
"Guyane","ESS","Ensemble","Ensemble","Ordinaires","3517"
"Guyane","ESS","Ensemble","Ensemble","Stagiaires","7"
"Guyane","Hors ESS","Ensemble","Ensemble","Aides","1709"
"Guyane","Hors ESS","Ensemble","Ensemble","Apprentis","410"
"Guyane","Hors ESS","Ensemble","Ensemble","Ordinaires","48755"
"Guyane","Hors ESS","Ensemble","Ensemble","Stagiaires","26"
"Hauts-de-France","ESS","Ensemble","Ensemble","Aides","19536"
"Hauts-de-France","ESS","Ensemble","Ensemble","Apprentis","1389"
"Hauts-de-France","ESS","Ensemble","Ensemble","Ordinaires","180302"
"Hauts-de-France","ESS","Ensemble","Ensemble","Stagiaires","559"
"Hauts-de-France","Hors ESS","Ensemble","Ensemble","Aides","31455"
"Hauts-de-France","Hors ESS","Ensemble","Ensemble","Apprentis","33198"
"Hauts-de-France","Hors ESS","Ensemble","Ensemble","Ordinaires","1572763"
"Hauts-de-France","Hors ESS","Ensemble","Ensemble","Stagiaires","1602"
"Ile-de-France","ESS","Ensemble","Ensemble","Aides","16370"
"Ile-de-France","ESS","Ensemble","Ensemble","Apprentis","2830"
"Ile-de-France","ESS","Ensemble","Ensemble","Ordinaires","367389"
"Ile-de-France","ESS","Ensemble","Ensemble","Stagiaires","3449"
"Ile-de-France","Hors ESS","Ensemble","Ensemble","Aides","72168"
"Ile-de-France","Hors ESS","Ensemble","Ensemble","Apprentis","81073"
"Ile-de-France","Hors ESS","Ensemble","Ensemble","Ordinaires","4968400"
"Ile-de-France","Hors ESS","Ensemble","Ensemble","Stagiaires","24379"
"La Réunion","ESS","Ensemble","Ensemble","Aides","3534"
"La Réunion","ESS","Ensemble","Ensemble","Apprentis","68"
"La Réunion","ESS","Ensemble","Ensemble","Ordinaires","18471"
"La Réunion","ESS","Ensemble","Ensemble","Stagiaires","36"
"La Réunion","Hors ESS","Ensemble","Ensemble","Aides","11547"
"La Réunion","Hors ESS","Ensemble","Ensemble","Apprentis","3379"
"La Réunion","Hors ESS","Ensemble","Ensemble","Ordinaires","188702"
"La Réunion","Hors ESS","Ensemble","Ensemble","Stagiaires","95"
"Martinique","ESS","Ensemble","Ensemble","Aides","1233"
"Martinique","ESS","Ensemble","Ensemble","Apprentis","s"
"Martinique","ESS","Ensemble","Ensemble","Ordinaires","9591"
"Martinique","ESS","Ensemble","Ensemble","Stagiaires","s"
"Martinique","Hors ESS","Ensemble","Ensemble","Aides","2537"
"Martinique","Hors ESS","Ensemble","Ensemble","Apprentis","s"
"Martinique","Hors ESS","Ensemble","Ensemble","Ordinaires","97450"
"Martinique","Hors ESS","Ensemble","Ensemble","Stagiaires","s"
"Normandie","ESS","Ensemble","Ensemble","Aides","8386"
"Normandie","ESS","Ensemble","Ensemble","Apprentis","611"
"Normandie","ESS","Ensemble","Ensemble","Ordinaires","102965"
"Normandie","ESS","Ensemble","Ensemble","Stagiaires","210"
"Normandie","Hors ESS","Ensemble","Ensemble","Aides","13253"
"Normandie","Hors ESS","Ensemble","Ensemble","Apprentis","22979"
"Normandie","Hors ESS","Ensemble","Ensemble","Ordinaires","902727"
"Normandie","Hors ESS","Ensemble","Ensemble","Stagiaires","594"
"Nouvelle-Aquitaine","ESS","Ensemble","Ensemble","Aides","14909"
