"","EPCI","jurid2","typo2","nb_etab","non_annexe","eff_EQTP","rem_brut","dep_epci","nom_complet"
"185",200017846,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",2,"s","s","s","91","CA Etampois Sud Essonne"
"186",200017846,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","91","CA Etampois Sud Essonne"
"187",200017846,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",13,"198","162.22","5013817","91","CA Etampois Sud Essonne"
"188",200017846,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",16,"s","s","s","91","CA Etampois Sud Essonne"
"189",200017846,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",26,"26","15.57","501127","91","CA Etampois Sud Essonne"
"190",200017846,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",25,"41","35.18","868009","91","CA Etampois Sud Essonne"
"191",200017846,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",17,"155","113.14","2957921","91","CA Etampois Sud Essonne"
"192",200017846,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",124,"1127","940.51","25280424","91","CA Etampois Sud Essonne"
"193",200017846,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",377,"2050","1991.74","69111007","91","CA Etampois Sud Essonne"
"194",200017846,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",44,"153","137.79","7815208","91","CA Etampois Sud Essonne"
"195",200017846,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",71,"917","863.18","30721759","91","CA Etampois Sud Essonne"
"196",200017846,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",52,"1789","1713.13","61746310","91","CA Etampois Sud Essonne"
"197",200017846,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",13,"433","408.06","10990505","91","CA Etampois Sud Essonne"
"198",200017846,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",7,"324","309.1","8736528","91","CA Etampois Sud Essonne"
"199",200017846,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",2,"s","s","s","91","CA Etampois Sud Essonne"
"200",200017846,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",2,"s","s","s","91","CA Etampois Sud Essonne"
"201",200017846,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",2,"s","s","s","91","CA Etampois Sud Essonne"
"202",200017846,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",2,"s","s","s","91","CA Etampois Sud Essonne"
"203",200017846,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",14,"s","s","s","91","CA Etampois Sud Essonne"
"204",200017846,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",855,"6810","6337.64","237153828","91","CA Etampois Sud Essonne"
"205",200017846,"3-TOTAL-HORS ESS","TOUS SECTEURS",1428,"12209","11509.07","419334054","91","CA Etampois Sud Essonne"
"206",200018653,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",9,"24","22.28","739708","971","CA CAP Excellence"
"207",200018653,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",48,"737","734.24","41059838","971","CA CAP Excellence"
"208",200018653,"1-TOTAL-ESS","3-ENSEIGNEMENT",54,"567","524.05","19934280","971","CA CAP Excellence"
"209",200018653,"1-TOTAL-ESS","4-SANTÉ HUMAINE",6,"171","166.22","9078110","971","CA CAP Excellence"
"210",200018653,"1-TOTAL-ESS","5-ACTION SOCIALE",116,"1552","1345.13","36775548","971","CA CAP Excellence"
"211",200018653,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",21,"274","240.45","7193526","971","CA CAP Excellence"
"212",200018653,"1-TOTAL-ESS","5B-AIDE A DOMICILE",11,"479","386.18","8159375","971","CA CAP Excellence"
"213",200018653,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",12,"132","118.37","3137169","971","CA CAP Excellence"
"214",200018653,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",27,"206","184.01","4152131","971","CA CAP Excellence"
"215",200018653,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",45,"461","416.12","14133347","971","CA CAP Excellence"
"216",200018653,"1-TOTAL-ESS","6-ARTS, SPECTACLES",10,"23","22.02","572608","971","CA CAP Excellence"
"217",200018653,"1-TOTAL-ESS","7-SPORT ET LOISIRS",44,"148","137.58","3364365","971","CA CAP Excellence"
"218",200018653,"1-TOTAL-ESS","8-NON-CLASSES",114,"630","578.59","16728269","971","CA CAP Excellence"
"219",200018653,"1-TOTAL-ESS","9-SERVICES DIVERS",80,"590","544.79","16185693","971","CA CAP Excellence"
"220",200018653,"1-TOTAL-ESS","TOUS SECTEURS",481,"4442","4074.9","144438419","971","CA CAP Excellence"
"221",200018653,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","971","CA CAP Excellence"
"222",200018653,"2-TOTAL-ASSOCIATIONS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",1,"s","s","s","971","CA CAP Excellence"
"223",200018653,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",53,"566","523.47","19918517","971","CA CAP Excellence"
"224",200018653,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",6,"171","166.22","9078110","971","CA CAP Excellence"
"225",200018653,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",113,"1547","1341.43","36663125","971","CA CAP Excellence"
"226",200018653,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",21,"274","240.45","7193526","971","CA CAP Excellence"
"227",200018653,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",11,"479","386.18","8159375","971","CA CAP Excellence"
"228",200018653,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",12,"132","118.37","3137169","971","CA CAP Excellence"
"229",200018653,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",27,"206","184.01","4152131","971","CA CAP Excellence"
"230",200018653,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",42,"456","412.42","14020924","971","CA CAP Excellence"
"231",200018653,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",10,"23","22.02","572608","971","CA CAP Excellence"
"232",200018653,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",44,"148","137.58","3364365","971","CA CAP Excellence"
"233",200018653,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",114,"630","578.59","16728269","971","CA CAP Excellence"
"234",200018653,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",69,"490","454.16","12884546","971","CA CAP Excellence"
"235",200018653,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",412,"3588","3235.41","99611899","971","CA CAP Excellence"
"236",200018653,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1070,"8142","7867.29","286505525","971","CA CAP Excellence"
"237",200018653,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",257,"1749","1696.74","90810780","971","CA CAP Excellence"
"238",200018653,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",156,"3347","3196.71","154146683","971","CA CAP Excellence"
"239",200018653,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",197,"5265","4805.84","206992140","971","CA CAP Excellence"
"240",200018653,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",35,"1360","1267.74","43762826","971","CA CAP Excellence"
"241",200018653,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",6,"717","699.16","26301153","971","CA CAP Excellence"
"242",200018653,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",12,"115","83.34","1909202","971","CA CAP Excellence"
"243",200018653,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",7,"60","53.78","1417278","971","CA CAP Excellence"
"244",200018653,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",10,"468","431.46","14135193","971","CA CAP Excellence"
"245",200018653,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",24,"76","79.89","3442436","971","CA CAP Excellence"
"246",200018653,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",12,"s","s","s","971","CA CAP Excellence"
"247",200018653,"3-TOTAL-HORS ESS","8-NON-CLASSES",1,"s","s","s","971","CA CAP Excellence"
"248",200018653,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",3494,"31686","29707.43","1146116391","971","CA CAP Excellence"
"249",200018653,"3-TOTAL-HORS ESS","TOUS SECTEURS",5246,"51687","48675.39","1933653777","971","CA CAP Excellence"
"250",200023307,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",7,"s","s","s","47","CA du Grand Villeneuvois"
"251",200023307,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",17,"132","134.59","6111692","47","CA du Grand Villeneuvois"
"252",200023307,"1-TOTAL-ESS","3-ENSEIGNEMENT",14,"292","232.72","8142423","47","CA du Grand Villeneuvois"
"253",200023307,"1-TOTAL-ESS","4-SANTÉ HUMAINE",6,"44","40.76","1991898","47","CA du Grand Villeneuvois"
"254",200023307,"1-TOTAL-ESS","5-ACTION SOCIALE",40,"837","706.18","17291360","47","CA du Grand Villeneuvois"
"255",200023307,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",12,"281","245.8","6982138","47","CA du Grand Villeneuvois"
"256",200023307,"1-TOTAL-ESS","5B-AIDE A DOMICILE",10,"s","s","s","47","CA du Grand Villeneuvois"
"257",200023307,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",2,"s","s","s","47","CA du Grand Villeneuvois"
"258",200023307,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",16,"145","118.84","3530753","47","CA du Grand Villeneuvois"
"259",200023307,"1-TOTAL-ESS","6-ARTS, SPECTACLES",9,"s","s","s","47","CA du Grand Villeneuvois"
"260",200023307,"1-TOTAL-ESS","7-SPORT ET LOISIRS",28,"66","54.1","1166742","47","CA du Grand Villeneuvois"
"261",200023307,"1-TOTAL-ESS","8-NON-CLASSES",26,"35","26.49","661310","47","CA du Grand Villeneuvois"
"262",200023307,"1-TOTAL-ESS","9-SERVICES DIVERS",33,"318","354.78","10457078","47","CA du Grand Villeneuvois"
"263",200023307,"1-TOTAL-ESS","TOUS SECTEURS",180,"1747","1585.47","47075890","47","CA du Grand Villeneuvois"
"264",200023307,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","47","CA du Grand Villeneuvois"
"265",200023307,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",14,"292","232.72","8142423","47","CA du Grand Villeneuvois"
"266",200023307,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",4,"31","27.72","1242105","47","CA du Grand Villeneuvois"
"267",200023307,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",40,"837","706.18","17291360","47","CA du Grand Villeneuvois"
"268",200023307,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",12,"281","245.8","6982138","47","CA du Grand Villeneuvois"
"269",200023307,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",10,"s","s","s","47","CA du Grand Villeneuvois"
"270",200023307,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",2,"s","s","s","47","CA du Grand Villeneuvois"
"271",200023307,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",16,"145","118.84","3530753","47","CA du Grand Villeneuvois"
"272",200023307,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",9,"s","s","s","47","CA du Grand Villeneuvois"
"273",200023307,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",28,"66","54.1","1166742","47","CA du Grand Villeneuvois"
"274",200023307,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",26,"35","26.49","661310","47","CA du Grand Villeneuvois"
"275",200023307,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",25,"150","206.92","5041815","47","CA du Grand Villeneuvois"
"276",200023307,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",147,"1414","1260.01","33736470","47","CA du Grand Villeneuvois"
"277",200023307,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",384,"2662","2658.61","78234398","47","CA du Grand Villeneuvois"
"278",200023307,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",60,"145","136.6","5433404","47","CA du Grand Villeneuvois"
"279",200023307,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",57,"816","770.48","26898643","47","CA du Grand Villeneuvois"
"280",200023307,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",67,"1334","1219.46","40534934","47","CA du Grand Villeneuvois"
"281",200023307,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",8,"274","246.78","6303785","47","CA du Grand Villeneuvois"
"282",200023307,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",5,"234","213.46","5546703","47","CA du Grand Villeneuvois"
"283",200023307,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",2,"s","s","s","47","CA du Grand Villeneuvois"
"284",200023307,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",1,"s","s","s","47","CA du Grand Villeneuvois"
"285",200023307,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",2,"s","s","s","47","CA du Grand Villeneuvois"
"286",200023307,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",10,"14","11.75","266877","47","CA du Grand Villeneuvois"
"287",200023307,"3-TOTAL-HORS ESS","8-NON-CLASSES",1,"s","s","s","47","CA du Grand Villeneuvois"
"288",200023307,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",840,"7214","6734.59","194527642","47","CA du Grand Villeneuvois"
"289",200023307,"3-TOTAL-HORS ESS","TOUS SECTEURS",1429,"12468","11783.41","352411136","47","CA du Grand Villeneuvois"
"290",200023414,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",8,"35","50.27","1743077","76","Métropole Rouen Normandie"
"291",200023414,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",176,"4447","4113.54","210615775","76","Métropole Rouen Normandie"
"292",200023414,"1-TOTAL-ESS","3-ENSEIGNEMENT",149,"2807","2546.2","90890792","76","Métropole Rouen Normandie"
"293",200023414,"1-TOTAL-ESS","4-SANTÉ HUMAINE",45,"833","742.12","29611894","76","Métropole Rouen Normandie"
"294",200023414,"1-TOTAL-ESS","5-ACTION SOCIALE",246,"7254","6304.74","157348460","76","Métropole Rouen Normandie"
"295",200023414,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",87,"3375","2971.06","80767411","76","Métropole Rouen Normandie"
"296",200023414,"1-TOTAL-ESS","5B-AIDE A DOMICILE",7,"355","304.48","6447745","76","Métropole Rouen Normandie"
"297",200023414,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",19,"1350","1228.39","20005540","76","Métropole Rouen Normandie"
"298",200023414,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",32,"338","286.6","6855693","76","Métropole Rouen Normandie"
"299",200023414,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",101,"1836","1514.21","43272071","76","Métropole Rouen Normandie"
"300",200023414,"1-TOTAL-ESS","6-ARTS, SPECTACLES",195,"327","373.77","14259253","76","Métropole Rouen Normandie"
"301",200023414,"1-TOTAL-ESS","7-SPORT ET LOISIRS",280,"634","506.17","13582320","76","Métropole Rouen Normandie"
"302",200023414,"1-TOTAL-ESS","8-NON-CLASSES",367,"1391","1244.12","36850324","76","Métropole Rouen Normandie"
"303",200023414,"1-TOTAL-ESS","9-SERVICES DIVERS",211,"2638","2400.18","82320276","76","Métropole Rouen Normandie"
"304",200023414,"1-TOTAL-ESS","TOUS SECTEURS",1677,"20366","18281.11","637222171","76","Métropole Rouen Normandie"
"305",200023414,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",3,"s","s","s","76","Métropole Rouen Normandie"
"306",200023414,"2-TOTAL-ASSOCIATIONS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",3,"s","s","s","76","Métropole Rouen Normandie"
"307",200023414,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",146,"2743","2483.41","88488102","76","Métropole Rouen Normandie"
"308",200023414,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",35,"759","671.05","26328622","76","Métropole Rouen Normandie"
"309",200023414,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",231,"6423","5592.88","138374342","76","Métropole Rouen Normandie"
"310",200023414,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",75,"2622","2342.31","63226003","76","Métropole Rouen Normandie"
"311",200023414,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",6,"282","226.07","5125221","76","Métropole Rouen Normandie"
"312",200023414,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",19,"1350","1228.39","20005540","76","Métropole Rouen Normandie"
"313",200023414,"2-TOTAL-ASSOCIATIONS","5D-ACCUEIL DE JEUNES ENFANTS",31,"335","282.4","6753829","76","Métropole Rouen Normandie"
"314",200023414,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",100,"1834","1513.71","43263749","76","Métropole Rouen Normandie"
"315",200023414,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",195,"327","373.77","14259253","76","Métropole Rouen Normandie"
"316",200023414,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",279,"633","505.17","13553577","76","Métropole Rouen Normandie"
"317",200023414,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",365,"1390","1243.09","36822742","76","Métropole Rouen Normandie"
"318",200023414,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",153,"1722","1514.55","48555015","76","Métropole Rouen Normandie"
"319",200023414,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",1410,"14009","12397.3","366811989","76","Métropole Rouen Normandie"
"320",200023414,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2214,"38300","37064.17","1473658678","76","Métropole Rouen Normandie"
"321",200023414,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",658,"4838","4425.86","208995937","76","Métropole Rouen Normandie"
"322",200023414,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",600,"13941","12790.56","465373471","76","Métropole Rouen Normandie"
"323",200023414,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",693,"19238","17619.03","577613129","76","Métropole Rouen Normandie"
"324",200023414,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",176,"5450","4825.96","132980747","76","Métropole Rouen Normandie"
"325",200023414,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",40,"3004","2786.03","83356356","76","Métropole Rouen Normandie"
"326",200023414,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",41,"1144","874.73","18212768","76","Métropole Rouen Normandie"
"327",200023414,"3-TOTAL-HORS ESS","5C-AIDE PAR LE TRAVAIL",2,"s","s","s","76","Métropole Rouen Normandie"
"328",200023414,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",53,"352","317.03","7436841","76","Métropole Rouen Normandie"
"329",200023414,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",40,"s","s","s","76","Métropole Rouen Normandie"
"330",200023414,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",41,"384","451.23","17756717","76","Métropole Rouen Normandie"
"331",200023414,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",91,"565","507.73","16168790","76","Métropole Rouen Normandie"
"332",200023414,"3-TOTAL-HORS ESS","8-NON-CLASSES",3,"12","10.41","519822","76","Métropole Rouen Normandie"
"333",200023414,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",8623,"100562","93626.55","3057843388","76","Métropole Rouen Normandie"
"334",200023414,"3-TOTAL-HORS ESS","TOUS SECTEURS",13099,"183290","171321.5","5950910679","76","Métropole Rouen Normandie"
"335",200023737,"1-TOTAL-ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","46","CA du Grand Cahors"
"336",200023737,"1-TOTAL-ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",30,"548","540.15","22918645","46","CA du Grand Cahors"
"337",200023737,"1-TOTAL-ESS","3-ENSEIGNEMENT",16,"167","163.73","5224626","46","CA du Grand Cahors"
"338",200023737,"1-TOTAL-ESS","4-SANTÉ HUMAINE",11,"s","s","s","46","CA du Grand Cahors"
"339",200023737,"1-TOTAL-ESS","5-ACTION SOCIALE",40,"781","616.87","16453028","46","CA du Grand Cahors"
"340",200023737,"1-TOTAL-ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",11,"208","176.15","5539366","46","CA du Grand Cahors"
"341",200023737,"1-TOTAL-ESS","5B-AIDE A DOMICILE",4,"s","s","s","46","CA du Grand Cahors"
"342",200023737,"1-TOTAL-ESS","5C-AIDE PAR LE TRAVAIL",1,"s","s","s","46","CA du Grand Cahors"
"343",200023737,"1-TOTAL-ESS","5D-ACCUEIL DE JEUNES ENFANTS",1,"s","s","s","46","CA du Grand Cahors"
"344",200023737,"1-TOTAL-ESS","5E-AUTRES ACTIONS SOCIALES",23,"318","260.19","7495998","46","CA du Grand Cahors"
"345",200023737,"1-TOTAL-ESS","6-ARTS, SPECTACLES",15,"5","11.52","404947","46","CA du Grand Cahors"
"346",200023737,"1-TOTAL-ESS","7-SPORT ET LOISIRS",18,"40","35.1","1091401","46","CA du Grand Cahors"
"347",200023737,"1-TOTAL-ESS","8-NON-CLASSES",50,"179","155.86","3947230","46","CA du Grand Cahors"
"348",200023737,"1-TOTAL-ESS","9-SERVICES DIVERS",54,"597","522.95","15277967","46","CA du Grand Cahors"
"349",200023737,"1-TOTAL-ESS","TOUS SECTEURS",236,"2535","2227.56","71966510","46","CA du Grand Cahors"
"350",200023737,"2-TOTAL-ASSOCIATIONS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","46","CA du Grand Cahors"
"351",200023737,"2-TOTAL-ASSOCIATIONS","3-ENSEIGNEMENT",16,"167","163.73","5224626","46","CA du Grand Cahors"
"352",200023737,"2-TOTAL-ASSOCIATIONS","4-SANTÉ HUMAINE",11,"s","s","s","46","CA du Grand Cahors"
"353",200023737,"2-TOTAL-ASSOCIATIONS","5-ACTION SOCIALE",38,"769","606.76","16193352","46","CA du Grand Cahors"
"354",200023737,"2-TOTAL-ASSOCIATIONS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",11,"208","176.15","5539366","46","CA du Grand Cahors"
"355",200023737,"2-TOTAL-ASSOCIATIONS","5B-AIDE A DOMICILE",4,"s","s","s","46","CA du Grand Cahors"
"356",200023737,"2-TOTAL-ASSOCIATIONS","5C-AIDE PAR LE TRAVAIL",1,"s","s","s","46","CA du Grand Cahors"
"357",200023737,"2-TOTAL-ASSOCIATIONS","5E-AUTRES ACTIONS SOCIALES",22,"317","259.45","7480335","46","CA du Grand Cahors"
"358",200023737,"2-TOTAL-ASSOCIATIONS","6-ARTS, SPECTACLES",15,"5","11.52","404947","46","CA du Grand Cahors"
"359",200023737,"2-TOTAL-ASSOCIATIONS","7-SPORT ET LOISIRS",17,"38","32.83","1049030","46","CA du Grand Cahors"
"360",200023737,"2-TOTAL-ASSOCIATIONS","8-NON-CLASSES",50,"179","155.86","3947230","46","CA du Grand Cahors"
"361",200023737,"2-TOTAL-ASSOCIATIONS","9-SERVICES DIVERS",47,"485","412.96","10883690","46","CA du Grand Cahors"
"362",200023737,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",195,"1851","1555.36","44131838","46","CA du Grand Cahors"
"363",200023737,"3-TOTAL-HORS ESS","1-AGRICULTURE, INDUSTRIE, CONSTRUCTION",371,"2567","2509.26","75716529","46","CA du Grand Cahors"
"364",200023737,"3-TOTAL-HORS ESS","2-ACTIVITÉS FINANCIÈRES ET D'ASSURANCE",53,"141","130.4","5029454","46","CA du Grand Cahors"
"365",200023737,"3-TOTAL-HORS ESS","3-ENSEIGNEMENT",64,"1176","1003.16","32816315","46","CA du Grand Cahors"
"366",200023737,"3-TOTAL-HORS ESS","4-SANTÉ HUMAINE",60,"1448","1367.31","47331448","46","CA du Grand Cahors"
"367",200023737,"3-TOTAL-HORS ESS","5-ACTION SOCIALE",18,"1273","1037.77","24665458","46","CA du Grand Cahors"
"368",200023737,"3-TOTAL-HORS ESS","5A-HEBERGEMENT MEDICO-SOCIAL ET SOCIAL",7,"354","324.94","8508517","46","CA du Grand Cahors"
"369",200023737,"3-TOTAL-HORS ESS","5B-AIDE A DOMICILE",4,"s","s","s","46","CA du Grand Cahors"
"370",200023737,"3-TOTAL-HORS ESS","5D-ACCUEIL DE JEUNES ENFANTS",2,"s","s","s","46","CA du Grand Cahors"
"371",200023737,"3-TOTAL-HORS ESS","5E-AUTRES ACTIONS SOCIALES",5,"78","67.53","1671128","46","CA du Grand Cahors"
"372",200023737,"3-TOTAL-HORS ESS","6-ARTS, SPECTACLES",5,"16","12.21","357738","46","CA du Grand Cahors"
"373",200023737,"3-TOTAL-HORS ESS","7-SPORT ET LOISIRS",11,"12","17.78","419360","46","CA du Grand Cahors"
"374",200023737,"3-TOTAL-HORS ESS","9-SERVICES DIVERS",1006,"8078","7762.7","237636556","46","CA du Grand Cahors"
