"DEP","ESS","famille","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"2A","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","150","102","13369","12407","447877352"
"2A","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","11","9","10357","10112","365950423"
"2B","ESS + Hors ESS","Ensemble","1 - Micro entreprise","7700","6775","16170","17379","487924610"
"2B","ESS + Hors ESS","Ensemble","2 - Petites entreprises","943","734","17145","15587","496587327"
"2B","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","138","97","12328","11221","391310508"
"2B","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","7","7","4232","4024","144997896"
"30","ESS + Hors ESS","Ensemble","1 - Micro entreprise","22163","18938","46933","46785","1304449226"
"30","ESS + Hors ESS","Ensemble","2 - Petites entreprises","2832","1806","51799","47577","1480019200"
"30","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","583","342","50407","46556","1537610066"
"30","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","67","43","43577","39851","1445547626"
"31","ESS + Hors ESS","Ensemble","1 - Micro entreprise","38310","30919","87172","84739","2630053890"
"31","ESS + Hors ESS","Ensemble","2 - Petites entreprises","6870","4193","126509","114695","3951721562"
"31","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","1603","897","141591","130798","4848351861"
"31","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","277","122","204109","190330","8242180231"
"32","ESS + Hors ESS","Ensemble","1 - Micro entreprise","6713","5665","13387","12401","342169787"
"32","ESS + Hors ESS","Ensemble","2 - Petites entreprises","844","602","15460","14250","421610274"
"32","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","186","140","16896","15545","486563493"
"32","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","9","9","4707","4407","142692468"
"33","ESS + Hors ESS","Ensemble","1 - Micro entreprise","49486","40282","112143","111479","3375471066"
"33","ESS + Hors ESS","Ensemble","2 - Petites entreprises","8238","5246","151016","139515","4676969622"
"33","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","1749","995","154440","143153","4997244637"
"33","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","221","108","155226","145888","5550496348"
"34","ESS + Hors ESS","Ensemble","1 - Micro entreprise","37512","31661","78375","78947","2285424859"
"34","ESS + Hors ESS","Ensemble","2 - Petites entreprises","5142","3285","94371","86916","2847312448"
"34","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","1119","627","96256","87405","2987939638"
"34","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","147","82","93328","86118","3043314370"
"35","ESS + Hors ESS","Ensemble","1 - Micro entreprise","27889","22665","65664","64209","1925447150"
"35","ESS + Hors ESS","Ensemble","2 - Petites entreprises","5516","3572","104399","95500","3183033708"
"35","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","1331","769","122581","113168","3926115800"
"35","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","185","98","106308","99552","3510977700"
"36","ESS + Hors ESS","Ensemble","1 - Micro entreprise","6241","5097","14004","13326","365506449"
"36","ESS + Hors ESS","Ensemble","2 - Petites entreprises","979","635","18578","16909","507322249"
"36","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","210","143","19239","18055","572729643"
"36","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","26","15","12237","11439","380450273"
"37","ESS + Hors ESS","Ensemble","1 - Micro entreprise","15940","12703","37319","37074","1080986359"
"37","ESS + Hors ESS","Ensemble","2 - Petites entreprises","2852","1729","54491","49671","1588938702"
"37","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","626","329","56278","52073","1761435865"
"37","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","91","43","52434","48771","1801313244"
"38","ESS + Hors ESS","Ensemble","1 - Micro entreprise","34106","28223","78517","75085","2331570759"
"38","ESS + Hors ESS","Ensemble","2 - Petites entreprises","5991","3896","110595","99793","3456734814"
"38","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","1330","781","119411","109224","4107529162"
"38","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","183","107","113788","105730","4408731150"
"39","ESS + Hors ESS","Ensemble","1 - Micro entreprise","7882","6459","18000","17083","500007051"
"39","ESS + Hors ESS","Ensemble","2 - Petites entreprises","1284","862","24111","22085","695148605"
"39","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","258","185","22881","21242","683326882"
"39","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","24","18","11909","11210","404063372"
"40","ESS + Hors ESS","Ensemble","1 - Micro entreprise","13078","10588","27410","28836","796766237"
"40","ESS + Hors ESS","Ensemble","2 - Petites entreprises","1847","1244","32554","31022","954393315"
"40","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","390","255","33209","31453","980399473"
"40","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","41","29","19989","18612","643651166"
"41","ESS + Hors ESS","Ensemble","1 - Micro entreprise","8959","7312","20303","19741","547662515"
"41","ESS + Hors ESS","Ensemble","2 - Petites entreprises","1431","927","27509","25661","799816116"
"41","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","332","212","29354","27555","882349772"
"41","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","41","20","21110","20103","742329058"
"42","ESS + Hors ESS","Ensemble","1 - Micro entreprise","20025","16632","46381","43361","1294060696"
"42","ESS + Hors ESS","Ensemble","2 - Petites entreprises","3626","2483","68068","61470","1971277524"
"42","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","817","515","71962","65835","2280483052"
"42","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","86","46","50312","46533","1690915800"
"43","ESS + Hors ESS","Ensemble","1 - Micro entreprise","6878","5766","15291","14275","392322338"
"43","ESS + Hors ESS","Ensemble","2 - Petites entreprises","1107","796","21692","19518","581417872"
"43","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","216","161","18051","16349","510461761"
"43","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","15","8","7900","7245","248387734"
"44","ESS + Hors ESS","Ensemble","1 - Micro entreprise","36173","28840","86696","85570","2603521800"
"44","ESS + Hors ESS","Ensemble","2 - Petites entreprises","7188","4327","136132","124264","4245872459"
"44","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","1784","1013","162057","149381","5309981906"
"44","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","261","127","148164","137111","5158502281"
"45","ESS + Hors ESS","Ensemble","1 - Micro entreprise","16232","13051","38768","38111","1146762548"
"45","ESS + Hors ESS","Ensemble","2 - Petites entreprises","3034","1898","57613","53023","1742337731"
"45","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","717","415","67096","62773","2174242243"
"45","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","121","62","64977","61476","2301816437"
"46","ESS + Hors ESS","Ensemble","1 - Micro entreprise","5853","4723","12517","12247","334348326"
"46","ESS + Hors ESS","Ensemble","2 - Petites entreprises","789","538","14486","13258","399228637"
"46","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","136","97","11645","10648","332926722"
"46","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","16","14","9819","9235","332706611"
"47","ESS + Hors ESS","Ensemble","1 - Micro entreprise","10301","8469","23189","23262","635888083"
"47","ESS + Hors ESS","Ensemble","2 - Petites entreprises","1609","1103","30413","28573","868179990"
"47","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","296","202","25932","24165","775846424"
"47","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","26","20","16372","14463","467396766"
"48","ESS + Hors ESS","Ensemble","1 - Micro entreprise","3086","2554","6549","6401","173936099"
"48","ESS + Hors ESS","Ensemble","2 - Petites entreprises","417","283","8109","7422","220136695"
"48","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","94","56","7487","6766","210944647"
"48","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","4","4","1653","1525","52229795"
"49","ESS + Hors ESS","Ensemble","1 - Micro entreprise","20207","16517","47792","46836","1322990932"
"49","ESS + Hors ESS","Ensemble","2 - Petites entreprises","4025","2723","76756","70543","2210408495"
"49","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","955","625","84650","77703","2522269967"
"49","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","104","72","59775","55981","1939392578"
"50","ESS + Hors ESS","Ensemble","1 - Micro entreprise","13846","11527","31018","30116","805118616"
"50","ESS + Hors ESS","Ensemble","2 - Petites entreprises","2253","1504","43037","39741","1207386552"
"50","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","422","290","37962","35061","1099635513"
"50","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","67","40","39043","36135","1317916310"
"51","ESS + Hors ESS","Ensemble","1 - Micro entreprise","17806","14778","39514","38059","1133607282"
"51","ESS + Hors ESS","Ensemble","2 - Petites entreprises","2756","1678","51318","47516","1575579970"
"51","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","674","379","63072","58848","2146391361"
"51","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","80","43","43058","39790","1423895391"
"52","ESS + Hors ESS","Ensemble","1 - Micro entreprise","4876","3922","10555","10150","288402102"
"52","ESS + Hors ESS","Ensemble","2 - Petites entreprises","822","504","15302","14151","438736884"
"52","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","165","115","15414","14412","448515542"
"52","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","22","18","9766","8942","298706289"
"53","ESS + Hors ESS","Ensemble","1 - Micro entreprise","8138","6751","18654","17768","502863029"
"53","ESS + Hors ESS","Ensemble","2 - Petites entreprises","1539","1066","28779","26459","842194691"
"53","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","336","246","30975","28725","912399951"
"53","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","48","33","22464","20863","709926371"
"54","ESS + Hors ESS","Ensemble","1 - Micro entreprise","15927","12473","38507","36197","1080780021"
"54","ESS + Hors ESS","Ensemble","2 - Petites entreprises","3010","1760","56973","52028","1705412428"
"54","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","714","370","63664","58370","2036716993"
"54","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","105","55","61149","60897","2030808345"
"55","ESS + Hors ESS","Ensemble","1 - Micro entreprise","4595","3805","10078","9397","264300716"
"55","ESS + Hors ESS","Ensemble","2 - Petites entreprises","739","443","13957","12732","390831868"
"55","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","173","111","16818","15295","501274471"
"55","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","13","9","6171","5822","196573035"
"56","ESS + Hors ESS","Ensemble","1 - Micro entreprise","21514","17969","47859","47643","1344922132"
"56","ESS + Hors ESS","Ensemble","2 - Petites entreprises","3405","2269","63830","59075","1836384065"
"56","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","706","465","62719","57713","1840999898"
"56","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","86","60","46876","43388","1478626326"
"57","ESS + Hors ESS","Ensemble","1 - Micro entreprise","22740","17852","54656","51477","1520614102"
"57","ESS + Hors ESS","Ensemble","2 - Petites entreprises","4195","2557","78516","71340","2336535813"
"57","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","914","512","83118","76396","2606560460"
"57","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","137","81","74283","69320","2519217191"
"58","ESS + Hors ESS","Ensemble","1 - Micro entreprise","5758","4580","12747","12378","338235400"
"58","ESS + Hors ESS","Ensemble","2 - Petites entreprises","923","556","17478","16083","482168656"
"58","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","208","139","18165","16848","528717750"
"58","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","17","13","9254","8669","298294565"
"59","ESS + Hors ESS","Ensemble","1 - Micro entreprise","53814","43158","128903","124712","3812091578"
"59","ESS + Hors ESS","Ensemble","2 - Petites entreprises","11144","6911","215415","196017","6520169240"
"59","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","2806","1563","256917","236620","8377330056"
"59","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","471","249","292538","270153","9859731914"
"60","ESS + Hors ESS","Ensemble","1 - Micro entreprise","18058","14746","43010","41517","1233886568"
"60","ESS + Hors ESS","Ensemble","2 - Petites entreprises","3032","1920","58108","53236","1740724195"
"60","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","760","475","69604","64663","2222514488"
"60","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","108","58","55022","52236","1958420025"
"61","ESS + Hors ESS","Ensemble","1 - Micro entreprise","8185","6868","17502","16648","455139830"
"61","ESS + Hors ESS","Ensemble","2 - Petites entreprises","1264","834","24607","22812","702249993"
"61","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","280","191","26056","24296","754175101"
"61","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","30","21","15266","14304","474760272"
"62","ESS + Hors ESS","Ensemble","1 - Micro entreprise","29704","23740","71056","67439","1934836966"
"62","ESS + Hors ESS","Ensemble","2 - Petites entreprises","5638","3519","106982","98039","3037213284"
"62","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","1429","887","128796","117879","3821903502"
"62","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","171","106","101232","93319","3118515635"
"63","ESS + Hors ESS","Ensemble","1 - Micro entreprise","17612","14249","40708","38765","1121933505"
"63","ESS + Hors ESS","Ensemble","2 - Petites entreprises","2966","1922","55156","50384","1608411265"
"63","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","703","398","62911","57887","1999157215"
"63","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","103","58","64868","60799","2376456518"
"64","ESS + Hors ESS","Ensemble","1 - Micro entreprise","23135","18642","51823","50700","1476536075"
"64","ESS + Hors ESS","Ensemble","2 - Petites entreprises","3465","2249","64003","59124","1931873473"
"64","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","686","410","58147","53547","1853273746"
"64","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","77","42","44004","41330","1632841703"
"65","ESS + Hors ESS","Ensemble","1 - Micro entreprise","7502","6102","15007","15785","431921272"
"65","ESS + Hors ESS","Ensemble","2 - Petites entreprises","1022","636","19269","17905","541985769"
"65","ESS + Hors ESS","Ensemble","3 - Moyennes entreprises","225","130","19458","17763","568405319"
"65","ESS + Hors ESS","Ensemble","4 - Grandes entreprises","18","13","11708","10868","367338530"
