"REG","typo_Coop","typo_Coop_det","sexe","type_emploi","nb_poste"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Femmes","Ordinaires","17404"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Femmes","Stagiaires","35"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Hommes","Aides","s"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Hommes","Apprentis","154"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Hommes","Ordinaires","6941"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Femmes","Aides","s"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Femmes","Apprentis","s"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Femmes","Ordinaires","6645"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Bretagne","Ensemble","Ensemble","Hommes","Aides","287"
"Bretagne","Ensemble","Ensemble","Hommes","Apprentis","261"
"Bretagne","Ensemble","Ensemble","Hommes","Ordinaires","14682"
"Bretagne","Ensemble","Ensemble","Hommes","Stagiaires","24"
"Bretagne","Ensemble","Ensemble","Femmes","Aides","295"
"Bretagne","Ensemble","Ensemble","Femmes","Apprentis","171"
"Bretagne","Ensemble","Ensemble","Femmes","Ordinaires","12078"
"Bretagne","Ensemble","Ensemble","Femmes","Stagiaires","15"
"Centre-Val de Loire","Ensemble","Ensemble","Hommes","Aides","132"
"Centre-Val de Loire","Ensemble","Ensemble","Hommes","Apprentis","165"
"Centre-Val de Loire","Ensemble","Ensemble","Hommes","Ordinaires","6206"
"Centre-Val de Loire","Ensemble","Ensemble","Hommes","Stagiaires","9"
"Centre-Val de Loire","Ensemble","Ensemble","Femmes","Aides","126"
"Centre-Val de Loire","Ensemble","Ensemble","Femmes","Apprentis","129"
"Centre-Val de Loire","Ensemble","Ensemble","Femmes","Ordinaires","6942"
"Centre-Val de Loire","Ensemble","Ensemble","Femmes","Stagiaires","11"
"Corse","Ensemble","Ensemble","Hommes","Aides","s"
"Corse","Ensemble","Ensemble","Hommes","Apprentis","s"
"Corse","Ensemble","Ensemble","Hommes","Ordinaires","514"
"Corse","Ensemble","Ensemble","Femmes","Aides","s"
"Corse","Ensemble","Ensemble","Femmes","Apprentis","s"
"Corse","Ensemble","Ensemble","Femmes","Ordinaires","s"
"Grand-Est","Ensemble","Ensemble","Hommes","Aides","351"
"Grand-Est","Ensemble","Ensemble","Hommes","Apprentis","292"
"Grand-Est","Ensemble","Ensemble","Hommes","Ordinaires","14847"
"Grand-Est","Ensemble","Ensemble","Hommes","Stagiaires","15"
"Grand-Est","Ensemble","Ensemble","Femmes","Aides","289"
"Grand-Est","Ensemble","Ensemble","Femmes","Apprentis","240"
"Grand-Est","Ensemble","Ensemble","Femmes","Ordinaires","13296"
"Grand-Est","Ensemble","Ensemble","Femmes","Stagiaires","16"
"Guadeloupe","Ensemble","Ensemble","Hommes","Aides","s"
"Guadeloupe","Ensemble","Ensemble","Hommes","Apprentis","s"
"Guadeloupe","Ensemble","Ensemble","Hommes","Ordinaires","385"
"Guadeloupe","Ensemble","Ensemble","Femmes","Aides","s"
"Guadeloupe","Ensemble","Ensemble","Femmes","Apprentis","s"
"Guadeloupe","Ensemble","Ensemble","Femmes","Ordinaires","623"
"Guyane","Ensemble","Ensemble","Hommes","Apprentis","s"
"Guyane","Ensemble","Ensemble","Hommes","Ordinaires","s"
"Guyane","Ensemble","Ensemble","Femmes","Apprentis","s"
"Guyane","Ensemble","Ensemble","Femmes","Ordinaires","s"
"Hauts-de-France","Ensemble","Ensemble","Hommes","Aides","225"
"Hauts-de-France","Ensemble","Ensemble","Hommes","Apprentis","155"
"Hauts-de-France","Ensemble","Ensemble","Hommes","Ordinaires","10176"
"Hauts-de-France","Ensemble","Ensemble","Hommes","Stagiaires","28"
"Hauts-de-France","Ensemble","Ensemble","Femmes","Aides","221"
"Hauts-de-France","Ensemble","Ensemble","Femmes","Apprentis","98"
"Hauts-de-France","Ensemble","Ensemble","Femmes","Ordinaires","8712"
"Hauts-de-France","Ensemble","Ensemble","Femmes","Stagiaires","23"
"Ile-de-France","Ensemble","Ensemble","Hommes","Aides","357"
"Ile-de-France","Ensemble","Ensemble","Hommes","Apprentis","394"
"Ile-de-France","Ensemble","Ensemble","Hommes","Ordinaires","15392"
"Ile-de-France","Ensemble","Ensemble","Hommes","Stagiaires","68"
"Ile-de-France","Ensemble","Ensemble","Femmes","Aides","417"
"Ile-de-France","Ensemble","Ensemble","Femmes","Apprentis","329"
"Ile-de-France","Ensemble","Ensemble","Femmes","Ordinaires","17209"
"Ile-de-France","Ensemble","Ensemble","Femmes","Stagiaires","82"
"La Réunion","Ensemble","Ensemble","Hommes","Aides","20"
"La Réunion","Ensemble","Ensemble","Hommes","Apprentis","s"
"La Réunion","Ensemble","Ensemble","Hommes","Ordinaires","1066"
"La Réunion","Ensemble","Ensemble","Hommes","Stagiaires","s"
"La Réunion","Ensemble","Ensemble","Femmes","Aides","47"
"La Réunion","Ensemble","Ensemble","Femmes","Apprentis","s"
"La Réunion","Ensemble","Ensemble","Femmes","Ordinaires","1896"
"La Réunion","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Martinique","Ensemble","Ensemble","Hommes","Aides","s"
"Martinique","Ensemble","Ensemble","Hommes","Apprentis","s"
"Martinique","Ensemble","Ensemble","Hommes","Ordinaires","s"
"Martinique","Ensemble","Ensemble","Femmes","Aides","s"
"Martinique","Ensemble","Ensemble","Femmes","Ordinaires","s"
"Normandie","Ensemble","Ensemble","Hommes","Aides","179"
"Normandie","Ensemble","Ensemble","Hommes","Apprentis","s"
"Normandie","Ensemble","Ensemble","Hommes","Ordinaires","8523"
"Normandie","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Normandie","Ensemble","Ensemble","Femmes","Aides","154"
"Normandie","Ensemble","Ensemble","Femmes","Apprentis","s"
"Normandie","Ensemble","Ensemble","Femmes","Ordinaires","6648"
"Normandie","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Hommes","Aides","475"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Hommes","Apprentis","350"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Hommes","Ordinaires","17784"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Hommes","Stagiaires","22"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Femmes","Aides","348"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Femmes","Apprentis","197"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Femmes","Ordinaires","16074"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Femmes","Stagiaires","18"
"Occitanie","Ensemble","Ensemble","Hommes","Aides","216"
"Occitanie","Ensemble","Ensemble","Hommes","Apprentis","244"
"Occitanie","Ensemble","Ensemble","Hommes","Ordinaires","13869"
"Occitanie","Ensemble","Ensemble","Hommes","Stagiaires","12"
"Occitanie","Ensemble","Ensemble","Femmes","Aides","240"
"Occitanie","Ensemble","Ensemble","Femmes","Apprentis","158"
"Occitanie","Ensemble","Ensemble","Femmes","Ordinaires","13655"
"Occitanie","Ensemble","Ensemble","Femmes","Stagiaires","16"
"Pays de la Loire","Ensemble","Ensemble","Hommes","Aides","269"
"Pays de la Loire","Ensemble","Ensemble","Hommes","Apprentis","s"
"Pays de la Loire","Ensemble","Ensemble","Hommes","Ordinaires","13779"
"Pays de la Loire","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Pays de la Loire","Ensemble","Ensemble","Femmes","Aides","288"
"Pays de la Loire","Ensemble","Ensemble","Femmes","Apprentis","s"
"Pays de la Loire","Ensemble","Ensemble","Femmes","Ordinaires","11367"
"Pays de la Loire","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Hommes","Aides","171"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Hommes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Hommes","Ordinaires","8044"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Femmes","Aides","209"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Femmes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Femmes","Ordinaires","8918"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","30"
"Auvergne-Rhône-Alpes","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","21355"
"Bourgogne-Franche-Comté","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","s"
"Bourgogne-Franche-Comté","Ensemble","Assurances","Ensemble","Ensemble","s"
"Bretagne","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","11"
"Bretagne","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","13119"
"Centre-Val de Loire","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Centre-Val de Loire","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","7747"
"Centre-Val de Loire","Ensemble","Assurances","Ensemble","Ensemble","s"
"Corse","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","648"
"Grand-Est","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Grand-Est","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","s"
"Guadeloupe","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","923"
"Guyane","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","106"
"Hauts-de-France","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Hauts-de-France","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","10943"
"Hauts-de-France","Ensemble","Assurances","Ensemble","Ensemble","s"
"Ile-de-France","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Ile-de-France","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","20734"
"Ile-de-France","Ensemble","Assurances","Ensemble","Ensemble","s"
"La Réunion","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","1494"
"Martinique","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","965"
"Normandie","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Normandie","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","s"
"Nouvelle-Aquitaine","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Nouvelle-Aquitaine","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","s"
"Occitanie","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Occitanie","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","s"
"Pays de la Loire","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Pays de la Loire","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","17"
"Provence-Alpes-Côte d'Azur","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","12144"
"Auvergne-Rhône-Alpes","Ensemble","Activites de services financiers et d assurances","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","Ensemble","Activites de services financiers et d assurances","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Aides","s"
"Auvergne-Rhône-Alpes","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","226"
"Auvergne-Rhône-Alpes","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Stagiaires","51"
"Bourgogne-Franche-Comté","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","s"
"Bourgogne-Franche-Comté","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","Ensemble","Assurances","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","Ensemble","Assurances","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","Ensemble","Assurances","Ensemble","Ordinaires","s"
"Bretagne","Ensemble","Activites de services financiers et d assurances","Ensemble","Ordinaires","11"
"Bretagne","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Aides","402"
"Bretagne","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","239"
"Bretagne","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","12444"
"Bretagne","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Stagiaires","34"
"Centre-Val de Loire","Ensemble","Activites de services financiers et d assurances","Ensemble","Aides","s"
"Centre-Val de Loire","Ensemble","Activites de services financiers et d assurances","Ensemble","Ordinaires","s"
"Centre-Val de Loire","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Aides","165"
"Centre-Val de Loire","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","s"
"Centre-Val de Loire","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","7389"
"Centre-Val de Loire","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Stagiaires","s"
"Centre-Val de Loire","Ensemble","Assurances","Ensemble","Aides","s"
"Centre-Val de Loire","Ensemble","Assurances","Ensemble","Apprentis","s"
"Centre-Val de Loire","Ensemble","Assurances","Ensemble","Ordinaires","s"
"Centre-Val de Loire","Ensemble","Assurances","Ensemble","Stagiaires","s"
"Corse","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Aides","s"
"Corse","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","s"
"Corse","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","s"
"Grand-Est","Ensemble","Activites de services financiers et d assurances","Ensemble","Apprentis","s"
"Grand-Est","Ensemble","Activites de services financiers et d assurances","Ensemble","Ordinaires","s"
"Grand-Est","Ensemble","Activites de services financiers et d assurances","Ensemble","Stagiaires","s"
"Grand-Est","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Aides","s"
"Grand-Est","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","s"
"Grand-Est","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","s"
"Grand-Est","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Stagiaires","s"
"Guadeloupe","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Aides","s"
"Guadeloupe","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","s"
"Guadeloupe","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","s"
"Guyane","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","s"
"Guyane","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","s"
"Hauts-de-France","Ensemble","Activites de services financiers et d assurances","Ensemble","Aides","s"
"Hauts-de-France","Ensemble","Activites de services financiers et d assurances","Ensemble","Ordinaires","s"
"Hauts-de-France","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Aides","270"
"Hauts-de-France","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Apprentis","s"
"Hauts-de-France","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ordinaires","10518"
"Hauts-de-France","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Stagiaires","s"
"Hauts-de-France","Ensemble","Assurances","Ensemble","Aides","s"
"Hauts-de-France","Ensemble","Assurances","Ensemble","Apprentis","s"
"Hauts-de-France","Ensemble","Assurances","Ensemble","Ordinaires","s"
"Hauts-de-France","Ensemble","Assurances","Ensemble","Stagiaires","s"
"Ile-de-France","Ensemble","Activites de services financiers et d assurances","Ensemble","Aides","s"
"Ile-de-France","Ensemble","Activites de services financiers et d assurances","Ensemble","Apprentis","s"
"Ile-de-France","Ensemble","Activites de services financiers et d assurances","Ensemble","Ordinaires","s"
"Ile-de-France","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Aides","419"
