"REG","typo_Mut","typo_Mut_det","sexe","type_emploi","nb_poste"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Femmes","Ordinaires","14174"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Hommes","Aides","124"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Hommes","Apprentis","s"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Hommes","Ordinaires","3978"
"Auvergne-Rhône-Alpes","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Femmes","Aides","127"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Femmes","Apprentis","s"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Femmes","Ordinaires","5991"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Hommes","Aides","31"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Hommes","Apprentis","s"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Hommes","Ordinaires","1914"
"Bourgogne-Franche-Comté","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Bretagne","Ensemble","Ensemble","Femmes","Aides","136"
"Bretagne","Ensemble","Ensemble","Femmes","Apprentis","s"
"Bretagne","Ensemble","Ensemble","Femmes","Ordinaires","6441"
"Bretagne","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Bretagne","Ensemble","Ensemble","Hommes","Aides","26"
"Bretagne","Ensemble","Ensemble","Hommes","Apprentis","s"
"Bretagne","Ensemble","Ensemble","Hommes","Ordinaires","1869"
"Bretagne","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Centre-Val de Loire","Ensemble","Ensemble","Femmes","Aides","s"
"Centre-Val de Loire","Ensemble","Ensemble","Femmes","Apprentis","s"
"Centre-Val de Loire","Ensemble","Ensemble","Femmes","Ordinaires","4702"
"Centre-Val de Loire","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Centre-Val de Loire","Ensemble","Ensemble","Hommes","Aides","s"
"Centre-Val de Loire","Ensemble","Ensemble","Hommes","Apprentis","s"
"Centre-Val de Loire","Ensemble","Ensemble","Hommes","Ordinaires","1652"
"Centre-Val de Loire","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Corse","Ensemble","Ensemble","Femmes","Aides","s"
"Corse","Ensemble","Ensemble","Femmes","Apprentis","s"
"Corse","Ensemble","Ensemble","Femmes","Ordinaires","s"
"Corse","Ensemble","Ensemble","Hommes","Aides","s"
"Corse","Ensemble","Ensemble","Hommes","Apprentis","s"
"Corse","Ensemble","Ensemble","Hommes","Ordinaires","s"
"Grand-Est","Ensemble","Ensemble","Femmes","Aides","62"
"Grand-Est","Ensemble","Ensemble","Femmes","Apprentis","s"
"Grand-Est","Ensemble","Ensemble","Femmes","Ordinaires","4967"
"Grand-Est","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Grand-Est","Ensemble","Ensemble","Hommes","Aides","37"
"Grand-Est","Ensemble","Ensemble","Hommes","Apprentis","s"
"Grand-Est","Ensemble","Ensemble","Hommes","Ordinaires","1744"
"Grand-Est","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Guadeloupe","Ensemble","Ensemble","Femmes","Aides","s"
"Guadeloupe","Ensemble","Ensemble","Femmes","Apprentis","s"
"Guadeloupe","Ensemble","Ensemble","Femmes","Ordinaires","223"
"Guadeloupe","Ensemble","Ensemble","Hommes","Ordinaires","s"
"Guyane","Ensemble","Ensemble","Femmes","Apprentis","s"
"Guyane","Ensemble","Ensemble","Femmes","Ordinaires","s"
"Guyane","Ensemble","Ensemble","Hommes","Ordinaires","s"
"Hauts-de-France","Ensemble","Ensemble","Femmes","Aides","s"
"Hauts-de-France","Ensemble","Ensemble","Femmes","Apprentis","s"
"Hauts-de-France","Ensemble","Ensemble","Femmes","Ordinaires","4136"
"Hauts-de-France","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Hauts-de-France","Ensemble","Ensemble","Hommes","Aides","s"
"Hauts-de-France","Ensemble","Ensemble","Hommes","Apprentis","s"
"Hauts-de-France","Ensemble","Ensemble","Hommes","Ordinaires","1611"
"Ile-de-France","Ensemble","Ensemble","Femmes","Aides","273"
"Ile-de-France","Ensemble","Ensemble","Femmes","Apprentis","149"
"Ile-de-France","Ensemble","Ensemble","Femmes","Ordinaires","15273"
"Ile-de-France","Ensemble","Ensemble","Femmes","Stagiaires","28"
"Ile-de-France","Ensemble","Ensemble","Hommes","Aides","177"
"Ile-de-France","Ensemble","Ensemble","Hommes","Apprentis","97"
"Ile-de-France","Ensemble","Ensemble","Hommes","Ordinaires","7360"
"Ile-de-France","Ensemble","Ensemble","Hommes","Stagiaires","16"
"La Réunion","Ensemble","Ensemble","Femmes","Aides","11"
"La Réunion","Ensemble","Ensemble","Femmes","Apprentis","s"
"La Réunion","Ensemble","Ensemble","Femmes","Ordinaires","444"
"La Réunion","Ensemble","Ensemble","Femmes","Stagiaires","s"
"La Réunion","Ensemble","Ensemble","Hommes","Aides","5"
"La Réunion","Ensemble","Ensemble","Hommes","Apprentis","s"
"La Réunion","Ensemble","Ensemble","Hommes","Ordinaires","220"
"La Réunion","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Martinique","Ensemble","Ensemble","Femmes","Aides","s"
"Martinique","Ensemble","Ensemble","Femmes","Ordinaires","s"
"Martinique","Ensemble","Ensemble","Hommes","Aides","s"
"Martinique","Ensemble","Ensemble","Hommes","Ordinaires","s"
"Normandie","Ensemble","Ensemble","Femmes","Aides","67"
"Normandie","Ensemble","Ensemble","Femmes","Apprentis","s"
"Normandie","Ensemble","Ensemble","Femmes","Ordinaires","4157"
"Normandie","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Normandie","Ensemble","Ensemble","Hommes","Aides","42"
"Normandie","Ensemble","Ensemble","Hommes","Apprentis","s"
"Normandie","Ensemble","Ensemble","Hommes","Ordinaires","1603"
"Normandie","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Femmes","Aides","254"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Femmes","Apprentis","87"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Femmes","Ordinaires","12145"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Femmes","Stagiaires","15"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Hommes","Aides","105"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Hommes","Apprentis","53"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Hommes","Ordinaires","5141"
"Nouvelle-Aquitaine","Ensemble","Ensemble","Hommes","Stagiaires","5"
"Occitanie","Ensemble","Ensemble","Femmes","Aides","172"
"Occitanie","Ensemble","Ensemble","Femmes","Apprentis","s"
"Occitanie","Ensemble","Ensemble","Femmes","Ordinaires","9490"
"Occitanie","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Occitanie","Ensemble","Ensemble","Hommes","Aides","49"
"Occitanie","Ensemble","Ensemble","Hommes","Apprentis","s"
"Occitanie","Ensemble","Ensemble","Hommes","Ordinaires","2994"
"Occitanie","Ensemble","Ensemble","Hommes","Stagiaires","s"
"Pays de la Loire","Ensemble","Ensemble","Femmes","Aides","110"
"Pays de la Loire","Ensemble","Ensemble","Femmes","Apprentis","36"
"Pays de la Loire","Ensemble","Ensemble","Femmes","Ordinaires","6704"
"Pays de la Loire","Ensemble","Ensemble","Hommes","Aides","125"
"Pays de la Loire","Ensemble","Ensemble","Hommes","Apprentis","20"
"Pays de la Loire","Ensemble","Ensemble","Hommes","Ordinaires","1739"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Femmes","Aides","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Femmes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Femmes","Ordinaires","5598"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Femmes","Stagiaires","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Hommes","Aides","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Hommes","Apprentis","s"
"Provence-Alpes-Côte d'Azur","Ensemble","Ensemble","Hommes","Ordinaires","1907"
"Auvergne-Rhône-Alpes","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","1245"
"Auvergne-Rhône-Alpes","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","462"
"Auvergne-Rhône-Alpes","Ensemble","Assurances","Ensemble","Ensemble","9362"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","3208"
"Bourgogne-Franche-Comté","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","1693"
"Bourgogne-Franche-Comté","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","27"
"Bourgogne-Franche-Comté","Ensemble","Assurances","Ensemble","Ensemble","2539"
"Bourgogne-Franche-Comté","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","2002"
"Bretagne","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","712"
"Bretagne","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","97"
"Bretagne","Ensemble","Assurances","Ensemble","Ensemble","3880"
"Bretagne","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","1384"
"Centre-Val de Loire","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","126"
"Centre-Val de Loire","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Centre-Val de Loire","Ensemble","Assurances","Ensemble","Ensemble","s"
"Centre-Val de Loire","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","765"
"Corse","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","s"
"Corse","Ensemble","Assurances","Ensemble","Ensemble","232"
"Corse","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","s"
"Grand-Est","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","36"
"Grand-Est","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","104"
"Grand-Est","Ensemble","Assurances","Ensemble","Ensemble","5076"
"Grand-Est","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","248"
"Guadeloupe","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","s"
"Guadeloupe","Ensemble","Assurances","Ensemble","Ensemble","280"
"Guyane","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Guyane","Ensemble","Assurances","Ensemble","Ensemble","s"
"Hauts-de-France","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","s"
"Hauts-de-France","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","22"
"Hauts-de-France","Ensemble","Assurances","Ensemble","Ensemble","4818"
"Hauts-de-France","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","s"
"Ile-de-France","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","377"
"Ile-de-France","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Ile-de-France","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","s"
"Ile-de-France","Ensemble","Assurances","Ensemble","Ensemble","15838"
"Ile-de-France","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","1029"
"La Réunion","Ensemble","Assurances","Ensemble","Ensemble","s"
"Martinique","Ensemble","Assurances","Ensemble","Ensemble","505"
"Normandie","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","227"
"Normandie","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","s"
"Normandie","Ensemble","Activites des services financiers hors assurance et caisses","Ensemble","Ensemble","s"
"Normandie","Ensemble","Assurances","Ensemble","Ensemble","4209"
"Normandie","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","604"
"Nouvelle-Aquitaine","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","610"
"Nouvelle-Aquitaine","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","47"
"Nouvelle-Aquitaine","Ensemble","Assurances","Ensemble","Ensemble","13483"
"Nouvelle-Aquitaine","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","955"
"Occitanie","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","506"
"Occitanie","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","272"
"Occitanie","Ensemble","Assurances","Ensemble","Ensemble","6712"
"Occitanie","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","1370"
"Pays de la Loire","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","916"
"Pays de la Loire","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","17"
"Pays de la Loire","Ensemble","Assurances","Ensemble","Ensemble","3961"
"Pays de la Loire","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","1984"
"Provence-Alpes-Côte d'Azur","Ensemble","Action sociale sans hebergement","Ensemble","Ensemble","452"
"Provence-Alpes-Côte d'Azur","Ensemble","Activites de services financiers et d assurances","Ensemble","Ensemble","210"
"Provence-Alpes-Côte d'Azur","Ensemble","Assurances","Ensemble","Ensemble","4689"
"Provence-Alpes-Côte d'Azur","Ensemble","Hebergement medico-social et social","Ensemble","Ensemble","416"
"Auvergne-Rhône-Alpes","Ensemble","Action sociale sans hebergement","Ensemble","Aides","5"
"Auvergne-Rhône-Alpes","Ensemble","Action sociale sans hebergement","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","Ensemble","Action sociale sans hebergement","Ensemble","Ordinaires","1239"
"Auvergne-Rhône-Alpes","Ensemble","Action sociale sans hebergement","Ensemble","Stagiaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Activites de services financiers et d assurances","Ensemble","Aides","9"
"Auvergne-Rhône-Alpes","Ensemble","Activites de services financiers et d assurances","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","Ensemble","Activites de services financiers et d assurances","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Assurances","Ensemble","Aides","256"
"Auvergne-Rhône-Alpes","Ensemble","Assurances","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","Ensemble","Assurances","Ensemble","Ordinaires","s"
"Auvergne-Rhône-Alpes","Ensemble","Assurances","Ensemble","Stagiaires","10"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social et social","Ensemble","Aides","44"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social et social","Ensemble","Apprentis","s"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social et social","Ensemble","Ordinaires","3139"
"Auvergne-Rhône-Alpes","Ensemble","Hebergement medico-social et social","Ensemble","Stagiaires","s"
"Bourgogne-Franche-Comté","Ensemble","Action sociale sans hebergement","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","Ensemble","Action sociale sans hebergement","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","Ensemble","Action sociale sans hebergement","Ensemble","Ordinaires","1672"
"Bourgogne-Franche-Comté","Ensemble","Activites de services financiers et d assurances","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","Ensemble","Activites de services financiers et d assurances","Ensemble","Ordinaires","s"
"Bourgogne-Franche-Comté","Ensemble","Assurances","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","Ensemble","Assurances","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","Ensemble","Assurances","Ensemble","Ordinaires","s"
"Bourgogne-Franche-Comté","Ensemble","Hebergement medico-social et social","Ensemble","Aides","s"
"Bourgogne-Franche-Comté","Ensemble","Hebergement medico-social et social","Ensemble","Apprentis","s"
"Bourgogne-Franche-Comté","Ensemble","Hebergement medico-social et social","Ensemble","Ordinaires","1926"
"Bourgogne-Franche-Comté","Ensemble","Hebergement medico-social et social","Ensemble","Stagiaires","s"
"Bretagne","Ensemble","Action sociale sans hebergement","Ensemble","Aides","s"
"Bretagne","Ensemble","Action sociale sans hebergement","Ensemble","Apprentis","s"
"Bretagne","Ensemble","Action sociale sans hebergement","Ensemble","Ordinaires","705"
"Bretagne","Ensemble","Activites de services financiers et d assurances","Ensemble","Aides","s"
"Bretagne","Ensemble","Activites de services financiers et d assurances","Ensemble","Ordinaires","s"
"Bretagne","Ensemble","Assurances","Ensemble","Aides","s"
"Bretagne","Ensemble","Assurances","Ensemble","Apprentis","18"
"Bretagne","Ensemble","Assurances","Ensemble","Ordinaires","s"
"Bretagne","Ensemble","Assurances","Ensemble","Stagiaires","6"
"Bretagne","Ensemble","Hebergement medico-social et social","Ensemble","Aides","s"
