"REG","typo_Asso","typo_Asso_det","sexe","type_emploi","nb_poste"
"France entière","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Apprentis","s"
"France entière","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Ordinaires","s"
"France entière","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Hommes","Stagiaires","s"
"France entière","ARTS SPECTACLES (RZ1)","Ensemble","Femmes","Aides","943"
"France entière","ARTS SPECTACLES (RZ1)","Ensemble","Femmes","Apprentis","128"
"France entière","ARTS SPECTACLES (RZ1)","Ensemble","Femmes","Ordinaires","15269"
"France entière","ARTS SPECTACLES (RZ1)","Ensemble","Femmes","Stagiaires","79"
"France entière","ARTS SPECTACLES (RZ1)","Ensemble","Hommes","Aides","721"
"France entière","ARTS SPECTACLES (RZ1)","Ensemble","Hommes","Apprentis","114"
"France entière","ARTS SPECTACLES (RZ1)","Ensemble","Hommes","Ordinaires","11890"
"France entière","ARTS SPECTACLES (RZ1)","Ensemble","Hommes","Stagiaires","19"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Femmes","Aides","1635"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Femmes","Apprentis","141"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Femmes","Ordinaires","31206"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Femmes","Stagiaires","926"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Hommes","Aides","2027"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Hommes","Apprentis","157"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Hommes","Ordinaires","24618"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","Ensemble","Hommes","Stagiaires","314"
"France entière","ENSEIGNEMENT (PZ)","Ensemble","Femmes","Aides","9624"
"France entière","ENSEIGNEMENT (PZ)","Ensemble","Femmes","Apprentis","828"
"France entière","ENSEIGNEMENT (PZ)","Ensemble","Femmes","Ordinaires","205765"
"France entière","ENSEIGNEMENT (PZ)","Ensemble","Femmes","Stagiaires","103"
"France entière","ENSEIGNEMENT (PZ)","Ensemble","Hommes","Aides","2364"
"France entière","ENSEIGNEMENT (PZ)","Ensemble","Hommes","Apprentis","432"
"France entière","ENSEIGNEMENT (PZ)","Ensemble","Hommes","Ordinaires","88325"
"France entière","ENSEIGNEMENT (PZ)","Ensemble","Hommes","Stagiaires","201"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Femmes","Aides","743"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Femmes","Apprentis","s"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Femmes","Ordinaires","s"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Femmes","Stagiaires","s"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Hommes","Aides","549"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Hommes","Apprentis","s"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Hommes","Ordinaires","s"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Hommes","Stagiaires","s"
"France entière","NON-CLASSES (94.99Z)","Ensemble","Femmes","Aides","8492"
"France entière","NON-CLASSES (94.99Z)","Ensemble","Femmes","Apprentis","573"
"France entière","NON-CLASSES (94.99Z)","Ensemble","Femmes","Ordinaires","94363"
"France entière","NON-CLASSES (94.99Z)","Ensemble","Femmes","Stagiaires","292"
"France entière","NON-CLASSES (94.99Z)","Ensemble","Hommes","Aides","9103"
"France entière","NON-CLASSES (94.99Z)","Ensemble","Hommes","Apprentis","462"
"France entière","NON-CLASSES (94.99Z)","Ensemble","Hommes","Ordinaires","44267"
"France entière","NON-CLASSES (94.99Z)","Ensemble","Hommes","Stagiaires","147"
"France entière","SANTE HUMAINE (QA)","Ensemble","Femmes","Aides","s"
"France entière","SANTE HUMAINE (QA)","Ensemble","Femmes","Apprentis","s"
"France entière","SANTE HUMAINE (QA)","Ensemble","Femmes","Ordinaires","101080"
"France entière","SANTE HUMAINE (QA)","Ensemble","Femmes","Stagiaires","209"
"France entière","SANTE HUMAINE (QA)","Ensemble","Hommes","Aides","s"
"France entière","SANTE HUMAINE (QA)","Ensemble","Hommes","Apprentis","s"
"France entière","SANTE HUMAINE (QA)","Ensemble","Hommes","Ordinaires","24297"
"France entière","SANTE HUMAINE (QA)","Ensemble","Hommes","Stagiaires","160"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Aides","3235"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Apprentis","483"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Ordinaires","64070"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Femmes","Stagiaires","138"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Aides","6080"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Apprentis","1239"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Ordinaires","49028"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Hommes","Stagiaires","99"
"France entière","SPORTS ET LOISIRS (RZ2)","Ensemble","Femmes","Aides","2141"
"France entière","SPORTS ET LOISIRS (RZ2)","Ensemble","Femmes","Apprentis","548"
"France entière","SPORTS ET LOISIRS (RZ2)","Ensemble","Femmes","Ordinaires","30689"
"France entière","SPORTS ET LOISIRS (RZ2)","Ensemble","Femmes","Stagiaires","44"
"France entière","SPORTS ET LOISIRS (RZ2)","Ensemble","Hommes","Aides","2911"
"France entière","SPORTS ET LOISIRS (RZ2)","Ensemble","Hommes","Apprentis","1579"
"France entière","SPORTS ET LOISIRS (RZ2)","Ensemble","Hommes","Ordinaires","38655"
"France entière","SPORTS ET LOISIRS (RZ2)","Ensemble","Hommes","Stagiaires","142"
"France entière","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Ensemble","11242"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Ensemble","13126"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Ensemble","23816"
"France entière","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Ensemble","39532"
"France entière","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Ensemble","134485"
"France entière","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Ensemble","152635"
"France entière","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Ensemble","144738"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Ensemble","98878"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Ensemble","83222"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Ensemble","175894"
"France entière","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ensemble","4649"
"France entière","ARTS SPECTACLES (RZ1)","NC","Ensemble","Ensemble","29163"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Ensemble","61024"
"France entière","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Ensemble","24168"
"France entière","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Ensemble","7649"
"France entière","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Ensemble","244755"
"France entière","ENSEIGNEMENT (PZ)","Formation continue d adultes","Ensemble","Ensemble","29621"
"France entière","ENSEIGNEMENT (PZ)","NC","Ensemble","Ensemble","1449"
"France entière","HEBERGEMENT ET RESTAURATION (IZ)","NC","Ensemble","Ensemble","21227"
"France entière","NON-CLASSES (94.99Z)","NC","Ensemble","Ensemble","157699"
"France entière","SANTE HUMAINE (QA)","NC","Ensemble","Ensemble","127373"
"France entière","SOUTIEN AUX ENTREPRISES (MN)","NC","Ensemble","Ensemble","124372"
"France entière","SPORTS ET LOISIRS (RZ2)","Loisirs","Ensemble","Ensemble","16443"
"France entière","SPORTS ET LOISIRS (RZ2)","Sports","Ensemble","Ensemble","60266"
"France entière","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Aides","508"
"France entière","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Apprentis","49"
"France entière","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Ordinaires","10641"
"France entière","ACTION SOCIALE (QB)","Accueil d adultes handicapes ou pers. agees","Ensemble","Stagiaires","44"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Aides","407"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Apprentis","64"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Ordinaires","12582"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants et d adolescents","Ensemble","Stagiaires","73"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Aides","310"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Apprentis","80"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Ordinaires","23274"
"France entière","ACTION SOCIALE (QB)","Accueil d enfants handicapes","Ensemble","Stagiaires","152"
"France entière","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Aides","3145"
"France entière","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Apprentis","410"
"France entière","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Ordinaires","35905"
"France entière","ACTION SOCIALE (QB)","Accueil des jeunes enfants","Ensemble","Stagiaires","72"
"France entière","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Aides","20879"
"France entière","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Apprentis","383"
"France entière","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Ordinaires","112807"
"France entière","ACTION SOCIALE (QB)","Action sociale NCA","Ensemble","Stagiaires","416"
"France entière","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Aides","2983"
"France entière","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Apprentis","96"
"France entière","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Ordinaires","149480"
"France entière","ACTION SOCIALE (QB)","Aide a domicile","Ensemble","Stagiaires","76"
"France entière","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Aides","44602"
"France entière","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Apprentis","173"
"France entière","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Ordinaires","99784"
"France entière","ACTION SOCIALE (QB)","Aide par le travail","Ensemble","Stagiaires","179"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Aides","2901"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Apprentis","292"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Ordinaires","95623"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes agees","Ensemble","Stagiaires","62"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Aides","4008"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Apprentis","469"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Ordinaires","77957"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes en difficulte","Ensemble","Stagiaires","788"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Aides","5609"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Apprentis","758"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Ordinaires","168011"
"France entière","ACTION SOCIALE (QB)","Hebergement medico-social de personnes handicapees","Ensemble","Stagiaires","1516"
"France entière","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Aides","1003"
"France entière","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Apprentis","s"
"France entière","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Ordinaires","3582"
"France entière","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","NC","Ensemble","Stagiaires","s"
"France entière","ARTS SPECTACLES (RZ1)","NC","Ensemble","Aides","1664"
"France entière","ARTS SPECTACLES (RZ1)","NC","Ensemble","Apprentis","242"
"France entière","ARTS SPECTACLES (RZ1)","NC","Ensemble","Ordinaires","27159"
"France entière","ARTS SPECTACLES (RZ1)","NC","Ensemble","Stagiaires","98"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Aides","3662"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Apprentis","298"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Ordinaires","55824"
"France entière","AUTRES SECTEURS D ACTIVITE DES ASSOCIATIONS","NC","Ensemble","Stagiaires","1240"
"France entière","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Aides","1066"
"France entière","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Apprentis","183"
"France entière","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Ordinaires","22895"
"France entière","ENSEIGNEMENT (PZ)","Autres enseignements","Ensemble","Stagiaires","24"
"France entière","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Aides","142"
"France entière","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Apprentis","s"
"France entière","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Ordinaires","7475"
"France entière","ENSEIGNEMENT (PZ)","Enseignement culturel","Ensemble","Stagiaires","s"
"France entière","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Aides","8907"
"France entière","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Apprentis","809"
"France entière","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Ordinaires","234914"
"France entière","ENSEIGNEMENT (PZ)","Enseignement primaire/secondaire/supérieur","Ensemble","Stagiaires","125"
