"REG","ESS_simp","typo_B","typo_B_det","taille_etab","nb_etab","nb_ent","eff_31","eff_EQTP","rem_brut"
"France entière","ESS","Ensemble des secteurs d'activité","Autres enseignements","1 - Micro entreprise","6887","6468","s","s","s"
"France entière","ESS","Ensemble des secteurs d'activité","Autres enseignements","2 - Petites entreprises","671","558","13136","10058","331398434"
"France entière","ESS","Ensemble des secteurs d'activité","Autres enseignements","3 - Moyennes entreprises","125","91","s","s","s"
"France entière","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","3157","2369","s","s","s"
"France entière","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","4644","3076","105391","91646","3011630369"
"France entière","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","1301","978","115415","101798","3696939474"
"France entière","ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","4 - Grandes entreprises","36","31","s","s","s"
"France entière","ESS","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","2621","1825","s","s","s"
"France entière","ESS","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","843","447","17420","14704","505138642"
"France entière","ESS","Ensemble des secteurs d'activité","Formation d adulte","3 - Moyennes entreprises","102","62","s","s","s"
"France entière","ESS","Ensemble des secteurs d'activité","Formation d adulte","4 - Grandes entreprises","1","1","s","s","s"
"France entière","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","2800","867","s","s","s"
"France entière","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","5205","1226","144023","125649","3620970457"
"France entière","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","3239","1086","241218","211583","6006074851"
"France entière","ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","4 - Grandes entreprises","24","14","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","3575","2025","14747","13200","282609154"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","1095","507","18013","15312","343826502"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3 - Moyennes entreprises","23","14","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Accueil des jeunes enfants","4 - Grandes entreprises","2","0","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","1763","1407","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","1831","1394","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","332","223","24546","17918","375692400"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Aide a domicile","4 - Grandes entreprises","2","2","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","1 - Micro entreprise","17","13","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","51","29","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","14","5","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Aide par le travail","4 - Grandes entreprises","1","1","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","354","260","993","942","28340007"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","112","69","2320","1917","54340298"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","31","20","2851","2660","90528940"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","1 - Micro entreprise","5812","5333","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","2 - Petites entreprises","368","285","7008","5471","210346556"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","3 - Moyennes entreprises","42","34","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Autres enseignements","4 - Grandes entreprises","2","0","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","678","517","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","392","276","8461","6045","226196079"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","85","73","7420","5933","257405018"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","4 - Grandes entreprises","5","3","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","16022","13172","34868","33029","964494301"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","1188","823","20537","17342","641166146"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","3 - Moyennes entreprises","65","48","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Formation d adulte","4 - Grandes entreprises","2","1","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","375","279","s","s","s"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","919","703","31552","28154","778719045"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","1099","697","70535","62727","1775324985"
"France entière","Privé Hors ESS","Ensemble des secteurs d'activité","Hebergement medico-social et social","4 - Grandes entreprises","4","2","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","1 - Micro entreprise","247","37","1094","1124","30125359"
"France entière","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","2 - Petites entreprises","455","25","10326","9753","266024885"
"France entière","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","3 - Moyennes entreprises","26","3","2293","2048","61228322"
"France entière","Public","Ensemble des secteurs d'activité","Accueil des jeunes enfants","4 - Grandes entreprises","5","0","2613","2164","66171034"
"France entière","Public","Ensemble des secteurs d'activité","Aide a domicile","1 - Micro entreprise","79","27","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Aide a domicile","2 - Petites entreprises","220","50","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Aide a domicile","3 - Moyennes entreprises","82","20","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Aide a domicile","4 - Grandes entreprises","1","0","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Aide par le travail","1 - Micro entreprise","10","1","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Aide par le travail","2 - Petites entreprises","35","6","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Aide par le travail","3 - Moyennes entreprises","56","21","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Aide par le travail","4 - Grandes entreprises","5","4","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Autres actions sociales","1 - Micro entreprise","2369","1883","6605","6025","168243543"
"France entière","Public","Ensemble des secteurs d'activité","Autres actions sociales","2 - Petites entreprises","1220","828","26061","23268","649587671"
"France entière","Public","Ensemble des secteurs d'activité","Autres actions sociales","3 - Moyennes entreprises","441","354","46262","41176","1124673992"
"France entière","Public","Ensemble des secteurs d'activité","Autres actions sociales","4 - Grandes entreprises","87","45","43792","39606","1199124948"
"France entière","Public","Ensemble des secteurs d'activité","Autres enseignements","1 - Micro entreprise","164","21","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Autres enseignements","2 - Petites entreprises","116","47","2578","2158","78874743"
"France entière","Public","Ensemble des secteurs d'activité","Autres enseignements","3 - Moyennes entreprises","74","34","8646","6856","227442707"
"France entière","Public","Ensemble des secteurs d'activité","Autres enseignements","4 - Grandes entreprises","78","51","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","1 - Micro entreprise","32886","971","146276","141317","4955630404"
"France entière","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","2 - Petites entreprises","15587","2773","305341","283407","10002996047"
"France entière","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","3 - Moyennes entreprises","6025","5422","532212","496836","19218505003"
"France entière","Public","Ensemble des secteurs d'activité","Enseignement primaire/secondaire/supérieur","4 - Grandes entreprises","322","209","195659","179222","6467484053"
"France entière","Public","Ensemble des secteurs d'activité","Formation d adulte","1 - Micro entreprise","188","4","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Formation d adulte","2 - Petites entreprises","359","26","9336","8721","302151467"
"France entière","Public","Ensemble des secteurs d'activité","Formation d adulte","3 - Moyennes entreprises","194","21","19479","15898","537580713"
"France entière","Public","Ensemble des secteurs d'activité","Formation d adulte","4 - Grandes entreprises","13","3","s","s","s"
"France entière","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","1 - Micro entreprise","526","123","2219","2066","s"
"France entière","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","2 - Petites entreprises","1210","494","36400","33014","917428644"
"France entière","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","3 - Moyennes entreprises","1860","1216","157522","144052","4030636453"
"France entière","Public","Ensemble des secteurs d'activité","Hebergement medico-social et social","4 - Grandes entreprises","47","31","21711","20123","s"
"France entière","ESS","ACTION SOCIALE (QB)","Ensemble","Tous établissements","33559","15998","945572","806352","20689621267"
"France entière","ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Tous établissements","18869","2147","254383","248903","11942892429"
"France entière","ESS","AGRICULTURE SYLVICULTURE ET PECHE (AZ)","Ensemble","Tous établissements","1432","1256","s","s","s"
"France entière","ESS","ARTS SPECTACLES (RZ1)","Ensemble","Tous établissements","21869","20546","s","34834","s"
"France entière","ESS","COMMERCE (GZ)","Ensemble","Tous établissements","4608","1353","s","s","s"
"France entière","ESS","ENSEIGNEMENT (PZ)","Ensemble","Tous établissements","20388","15906","317559","275430","9602748790"
"France entière","ESS","HEBERGEMENT ET RESTAURATION (IZ)","Ensemble","Tous établissements","3414","2126","22884","24096","666578353"
"France entière","ESS","INDUSTRIE+CONSTRUCTION (BE+FZ)","Ensemble","Tous établissements","2639","2157","53287","51475","1793400413"
"France entière","ESS","NON-CLASSES (94.99Z)","Ensemble","Tous établissements","43351","39082","160182","138923","4253322521"
"France entière","ESS","SANTE HUMAINE (QA)","Ensemble","Tous établissements","4837","1944","182633","159152","6212212179"
"France entière","ESS","SERVICES DIVERS","Ensemble","Tous établissements","9439","8253","60388","53121","1777852936"
"France entière","ESS","SOUTIEN AUX ENTREPRISES (MN)","Ensemble","Tous établissements","14064","11296","150214","140943","4498316313"
"France entière","ESS","SPORTS ET LOISIRS (RZ2)","Ensemble","Tous établissements","34249","32615","76887","62043","1819602480"
"France entière","Privé Hors ESS","ACTION SOCIALE (QB)","Ensemble","Tous établissements","11600","7650","224209","188539","4740310794"
"France entière","Privé Hors ESS","ACTIVITES FINANCIERES ET ASSURANCES (KZ)","Ensemble","Tous établissements","81449","59958","575304","549333","34512672008"
