"","EPCI","jurid2","typo1","nb_etab","non_annexe","eff_EQTP","rem_brut","dep_epci","nom_complet"
"198",200005932,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",4,"17","12.56","341865","45","CC des Portes de Sologne"
"199",200005932,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",1,"s","s","s","45","CC des Portes de Sologne"
"200",200005932,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",7,"190","173.24","4343198","45","CC des Portes de Sologne"
"201",200005932,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",23,"7","5.16","144992","45","CC des Portes de Sologne"
"202",200005932,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",14,"19","17.32","452241","45","CC des Portes de Sologne"
"203",200005932,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",2,"s","s","s","45","CC des Portes de Sologne"
"204",200005932,"3-TOTAL-HORS ESS","TOUS SECTEURS",355,"3141","3051.56","119219637","45","CC des Portes de Sologne"
"205",200005932,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",12,"15","11.56","495567","45","CC des Portes de Sologne"
"206",200005932,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",18,"159","152","5177030","45","CC des Portes de Sologne"
"207",200005932,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",16,"18","13.73","422407","45","CC des Portes de Sologne"
"208",200005932,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",2,"s","s","s","45","CC des Portes de Sologne"
"209",200005932,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",8,"s","s","s","45","CC des Portes de Sologne"
"210",200005932,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",101,"1325","1317.72","62269901","45","CC des Portes de Sologne"
"211",200005932,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",198,"1502","1431.97","47577272","45","CC des Portes de Sologne"
"212",200005957,"1-TOTAL-ESS","TOUS SECTEURS",37,"470","406.81","11249450","88","CC de la Région de Rambervillers"
"213",200005957,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",4,"19","18.74","740020","88","CC de la Région de Rambervillers"
"214",200005957,"1-TOTAL-ESS","2-ENSEIGNEMENT",4,"200","177.14","5662840","88","CC de la Région de Rambervillers"
"215",200005957,"1-TOTAL-ESS","4-ACTION SOCIALE",11,"223","186.07","4244479","88","CC de la Région de Rambervillers"
"216",200005957,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"s","s","s","88","CC de la Région de Rambervillers"
"217",200005957,"1-TOTAL-ESS","6-NON-CLASSES",1,"s","s","s","88","CC de la Région de Rambervillers"
"218",200005957,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",3,"11","8.34","244548","88","CC de la Région de Rambervillers"
"219",200005957,"1-TOTAL-ESS","8-SERVICES DIVERS",9,"15","14.15","312474","88","CC de la Région de Rambervillers"
"220",200005957,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",31,"446","384.5","10375773","88","CC de la Région de Rambervillers"
"221",200005957,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",4,"200","177.14","5662840","88","CC de la Région de Rambervillers"
"222",200005957,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",11,"223","186.07","4244479","88","CC de la Région de Rambervillers"
"223",200005957,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"s","s","s","88","CC de la Région de Rambervillers"
"224",200005957,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",1,"s","s","s","88","CC de la Région de Rambervillers"
"225",200005957,"2-TOTAL-ASSOCIATIONS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","88","CC de la Région de Rambervillers"
"226",200005957,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",8,"13","12.15","238177","88","CC de la Région de Rambervillers"
"227",200005957,"3-TOTAL-HORS ESS","TOUS SECTEURS",382,"2331","2193.86","67899730","88","CC de la Région de Rambervillers"
"228",200005957,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",15,"29","24.61","1133861","88","CC de la Région de Rambervillers"
"229",200005957,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",26,"131","125.83","4478310","88","CC de la Région de Rambervillers"
"230",200005957,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",15,"26","26.13","644514","88","CC de la Région de Rambervillers"
"231",200005957,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",3,"s","s","s","88","CC de la Région de Rambervillers"
"232",200005957,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","88","CC de la Région de Rambervillers"
"233",200005957,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",159,"1174","1118.29","36115103","88","CC de la Région de Rambervillers"
"234",200005957,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",162,"846","712.44","20548709","88","CC de la Région de Rambervillers"
"235",200006716,"1-TOTAL-ESS","TOUS SECTEURS",42,"282","254.23","6404582","10","CC du Nogentais"
"236",200006716,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",5,"28","28.6","1327788","10","CC du Nogentais"
"237",200006716,"1-TOTAL-ESS","2-ENSEIGNEMENT",2,"s","s","s","10","CC du Nogentais"
"238",200006716,"1-TOTAL-ESS","4-ACTION SOCIALE",5,"s","s","s","10","CC du Nogentais"
"239",200006716,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",8,"7","3.87","104831","10","CC du Nogentais"
"240",200006716,"1-TOTAL-ESS","6-NON-CLASSES",7,"8","7.96","185413","10","CC du Nogentais"
"241",200006716,"1-TOTAL-ESS","8-SERVICES DIVERS",15,"59","51.93","1629697","10","CC du Nogentais"
"242",200006716,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",34,"249","220.75","4884149","10","CC du Nogentais"
"243",200006716,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",2,"s","s","s","10","CC du Nogentais"
"244",200006716,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",5,"s","s","s","10","CC du Nogentais"
"245",200006716,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",8,"7","3.87","104831","10","CC du Nogentais"
"246",200006716,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",7,"8","7.96","185413","10","CC du Nogentais"
"247",200006716,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",12,"54","47.05","1437052","10","CC du Nogentais"
"248",200006716,"3-TOTAL-HORS ESS","TOUS SECTEURS",459,"5119","4913.94","201578784","10","CC du Nogentais"
"249",200006716,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",17,"44","41.58","7008471","10","CC du Nogentais"
"250",200006716,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",20,"164","152.66","5096475","10","CC du Nogentais"
"251",200006716,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",17,"145","130.69","3587793","10","CC du Nogentais"
"252",200006716,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",4,"s","s","s","10","CC du Nogentais"
"253",200006716,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",1,"s","s","s","10","CC du Nogentais"
"254",200006716,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",175,"2108","2063.69","96137140","10","CC du Nogentais"
"255",200006716,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",225,"2492","2369.58","85604929","10","CC du Nogentais"
"256",200006930,"1-TOTAL-ESS","TOUS SECTEURS",26,"553","511.75","13144272","48","CC du Haut Allier"
"257",200006930,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",2,"s","s","s","48","CC du Haut Allier"
"258",200006930,"1-TOTAL-ESS","2-ENSEIGNEMENT",4,"77","70.46","2324754","48","CC du Haut Allier"
"259",200006930,"1-TOTAL-ESS","3-SANTÉ HUMAINE",3,"42","32.09","1110516","48","CC du Haut Allier"
"260",200006930,"1-TOTAL-ESS","4-ACTION SOCIALE",8,"418","392.27","9127226","48","CC du Haut Allier"
"261",200006930,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",4,"s","s","s","48","CC du Haut Allier"
"262",200006930,"1-TOTAL-ESS","6-NON-CLASSES",1,"s","s","s","48","CC du Haut Allier"
"263",200006930,"1-TOTAL-ESS","8-SERVICES DIVERS",4,"7","5.75","194486","48","CC du Haut Allier"
"264",200006930,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",23,"545","503.85","12817979","48","CC du Haut Allier"
"265",200006930,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",4,"77","70.46","2324754","48","CC du Haut Allier"
"266",200006930,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",3,"42","32.09","1110516","48","CC du Haut Allier"
"267",200006930,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",8,"418","392.27","9127226","48","CC du Haut Allier"
"268",200006930,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",4,"s","s","s","48","CC du Haut Allier"
"269",200006930,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",1,"s","s","s","48","CC du Haut Allier"
"270",200006930,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",3,"6","5.55","190367","48","CC du Haut Allier"
"271",200006930,"3-TOTAL-HORS ESS","TOUS SECTEURS",222,"1072","1007.13","28525353","48","CC du Haut Allier"
"272",200006930,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",10,"22","18.48","673584","48","CC du Haut Allier"
"273",200006930,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",12,"69","59.9","2024249","48","CC du Haut Allier"
"274",200006930,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",9,"112","99.11","2791418","48","CC du Haut Allier"
"275",200006930,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",5,"s","s","s","48","CC du Haut Allier"
"276",200006930,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"s","s","s","48","CC du Haut Allier"
"277",200006930,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",62,"256","238.88","7585401","48","CC du Haut Allier"
"278",200006930,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",121,"472","458.3","11814770","48","CC du Haut Allier"
"279",200006971,"1-TOTAL-ESS","TOUS SECTEURS",74,"534","490.57","13793590","28","CC du Perche"
"280",200006971,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",6,"42","42.22","2003477","28","CC du Perche"
"281",200006971,"1-TOTAL-ESS","2-ENSEIGNEMENT",4,"s","s","s","28","CC du Perche"
"282",200006971,"1-TOTAL-ESS","3-SANTÉ HUMAINE",2,"s","s","s","28","CC du Perche"
"283",200006971,"1-TOTAL-ESS","4-ACTION SOCIALE",12,"280","251.11","6346850","28","CC du Perche"
"284",200006971,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",26,"28","21.89","630894","28","CC du Perche"
"285",200006971,"1-TOTAL-ESS","6-NON-CLASSES",11,"43","36.26","807049","28","CC du Perche"
"286",200006971,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","28","CC du Perche"
"287",200006971,"1-TOTAL-ESS","8-SERVICES DIVERS",12,"52","59.24","1605523","28","CC du Perche"
"288",200006971,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",61,"379","337.49","8612247","28","CC du Perche"
"289",200006971,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",4,"s","s","s","28","CC du Perche"
"290",200006971,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",2,"s","s","s","28","CC du Perche"
"291",200006971,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",11,"231","209.27","5222953","28","CC du Perche"
"292",200006971,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",26,"28","21.89","630894","28","CC du Perche"
"293",200006971,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",11,"43","36.26","807049","28","CC du Perche"
"294",200006971,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",7,"34","33.04","805068","28","CC du Perche"
"295",200006971,"3-TOTAL-HORS ESS","TOUS SECTEURS",617,"5389","5094.29","158067645","28","CC du Perche"
"296",200006971,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",17,"39","38.13","1354004","28","CC du Perche"
"297",200006971,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",28,"377","362.94","13022612","28","CC du Perche"
"298",200006971,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",34,"381","353.67","12691786","28","CC du Perche"
"299",200006971,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",5,"227","213.98","5905209","28","CC du Perche"
"300",200006971,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"28","22.49","510751","28","CC du Perche"
"301",200006971,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",160,"2258","2177.36","72115471","28","CC du Perche"
"302",200006971,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",368,"2079","1925.72","52467812","28","CC du Perche"
"303",200007052,"1-TOTAL-ESS","TOUS SECTEURS",23,"127","92.37","2555197","36","CC de la Marche Berrichonne"
"304",200007052,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",1,"s","s","s","36","CC de la Marche Berrichonne"
"305",200007052,"1-TOTAL-ESS","4-ACTION SOCIALE",5,"75","59.67","1656623","36","CC de la Marche Berrichonne"
"306",200007052,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"s","s","s","36","CC de la Marche Berrichonne"
"307",200007052,"1-TOTAL-ESS","6-NON-CLASSES",7,"28","18.05","409240","36","CC de la Marche Berrichonne"
"308",200007052,"1-TOTAL-ESS","8-SERVICES DIVERS",5,"s","s","s","36","CC de la Marche Berrichonne"
"309",200007052,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",22,"122","87.81","2426468","36","CC de la Marche Berrichonne"
"310",200007052,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",5,"75","59.67","1656623","36","CC de la Marche Berrichonne"
"311",200007052,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",5,"s","s","s","36","CC de la Marche Berrichonne"
"312",200007052,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",7,"28","18.05","409240","36","CC de la Marche Berrichonne"
"313",200007052,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",5,"s","s","s","36","CC de la Marche Berrichonne"
"314",200007052,"3-TOTAL-HORS ESS","TOUS SECTEURS",173,"675","643.37","16339249","36","CC de la Marche Berrichonne"
"315",200007052,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",5,"s","s","s","36","CC de la Marche Berrichonne"
"316",200007052,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",6,"37","35.5","1212329","36","CC de la Marche Berrichonne"
"317",200007052,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",8,"22","21.48","558500","36","CC de la Marche Berrichonne"
"318",200007052,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",1,"s","s","s","36","CC de la Marche Berrichonne"
"319",200007052,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",74,"271","255.97","6334164","36","CC de la Marche Berrichonne"
"320",200007052,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",79,"328","318.46","7878806","36","CC de la Marche Berrichonne"
"321",200007177,"1-TOTAL-ESS","TOUS SECTEURS",17,"220","183","5125033","18","CC Pays de Nérondes"
"322",200007177,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",1,"s","s","s","18","CC Pays de Nérondes"
"323",200007177,"1-TOTAL-ESS","2-ENSEIGNEMENT",4,"59","47.45","1389657","18","CC Pays de Nérondes"
"324",200007177,"1-TOTAL-ESS","3-SANTÉ HUMAINE",1,"s","s","s","18","CC Pays de Nérondes"
"325",200007177,"1-TOTAL-ESS","4-ACTION SOCIALE",2,"s","s","s","18","CC Pays de Nérondes"
"326",200007177,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","18","CC Pays de Nérondes"
"327",200007177,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",2,"s","s","s","18","CC Pays de Nérondes"
"328",200007177,"1-TOTAL-ESS","8-SERVICES DIVERS",5,"25","25.44","684331","18","CC Pays de Nérondes"
"329",200007177,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",14,"190","150.57","4028284","18","CC Pays de Nérondes"
"330",200007177,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",4,"59","47.45","1389657","18","CC Pays de Nérondes"
"331",200007177,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",1,"s","s","s","18","CC Pays de Nérondes"
"332",200007177,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",2,"s","s","s","18","CC Pays de Nérondes"
"333",200007177,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","18","CC Pays de Nérondes"
"334",200007177,"2-TOTAL-ASSOCIATIONS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","18","CC Pays de Nérondes"
"335",200007177,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",4,"9","6.4","156268","18","CC Pays de Nérondes"
"336",200007177,"3-TOTAL-HORS ESS","TOUS SECTEURS",126,"353","323.8","8874490","18","CC Pays de Nérondes"
"337",200007177,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"s","s","s","18","CC Pays de Nérondes"
"338",200007177,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",7,"52","47.36","1556783","18","CC Pays de Nérondes"
"339",200007177,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",5,"12","10.04","270276","18","CC Pays de Nérondes"
"340",200007177,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",1,"s","s","s","18","CC Pays de Nérondes"
"341",200007177,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",63,"139","137.76","3847041","18","CC Pays de Nérondes"
"342",200007177,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",47,"145","123.84","2980924","18","CC Pays de Nérondes"
"343",200011781,"1-TOTAL-ESS","TOUS SECTEURS",14,"35","36.08","1265285","18","CC Portes du Berry entre Loire et Val d'Aubois"
"344",200011781,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",3,"12","13.24","574767","18","CC Portes du Berry entre Loire et Val d'Aubois"
"345",200011781,"1-TOTAL-ESS","4-ACTION SOCIALE",2,"s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"346",200011781,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"347",200011781,"1-TOTAL-ESS","6-NON-CLASSES",1,"s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"348",200011781,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",1,"s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"349",200011781,"1-TOTAL-ESS","8-SERVICES DIVERS",4,"10","11.01","307763","18","CC Portes du Berry entre Loire et Val d'Aubois"
"350",200011781,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",8,"11","9.88","310165","18","CC Portes du Berry entre Loire et Val d'Aubois"
"351",200011781,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",2,"s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"352",200011781,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"353",200011781,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",1,"s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"354",200011781,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",2,"s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"355",200011781,"3-TOTAL-HORS ESS","TOUS SECTEURS",205,"994","956.19","30010878","18","CC Portes du Berry entre Loire et Val d'Aubois"
"356",200011781,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",1,"s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"357",200011781,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",15,"91","89.78","2889257","18","CC Portes du Berry entre Loire et Val d'Aubois"
"358",200011781,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",7,"14","11.6","296906","18","CC Portes du Berry entre Loire et Val d'Aubois"
"359",200011781,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",2,"s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"360",200011781,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","18","CC Portes du Berry entre Loire et Val d'Aubois"
"361",200011781,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",79,"413","427.22","15209414","18","CC Portes du Berry entre Loire et Val d'Aubois"
"362",200011781,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",99,"404","359.88","9830599","18","CC Portes du Berry entre Loire et Val d'Aubois"
"363",200013050,"1-TOTAL-ESS","TOUS SECTEURS",33,"274","231.38","6669697","67","CC Sauer-Pechelbronn"
"364",200013050,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",8,"28","28","1199319","67","CC Sauer-Pechelbronn"
"365",200013050,"1-TOTAL-ESS","2-ENSEIGNEMENT",2,"s","s","s","67","CC Sauer-Pechelbronn"
"366",200013050,"1-TOTAL-ESS","3-SANTÉ HUMAINE",4,"71","58.54","2005479","67","CC Sauer-Pechelbronn"
"367",200013050,"1-TOTAL-ESS","4-ACTION SOCIALE",5,"129","110.29","2537224","67","CC Sauer-Pechelbronn"
"368",200013050,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"s","s","s","67","CC Sauer-Pechelbronn"
"369",200013050,"1-TOTAL-ESS","6-NON-CLASSES",7,"15","9.32","248694","67","CC Sauer-Pechelbronn"
"370",200013050,"1-TOTAL-ESS","8-SERVICES DIVERS",4,"26","20.41","572825","67","CC Sauer-Pechelbronn"
"371",200013050,"2-TOTAL-ASSOCIATIONS","TOUS SECTEURS",24,"239","197.22","5273397","67","CC Sauer-Pechelbronn"
"372",200013050,"2-TOTAL-ASSOCIATIONS","2-ENSEIGNEMENT",2,"s","s","s","67","CC Sauer-Pechelbronn"
"373",200013050,"2-TOTAL-ASSOCIATIONS","3-SANTÉ HUMAINE",3,"64","52.38","1808498","67","CC Sauer-Pechelbronn"
"374",200013050,"2-TOTAL-ASSOCIATIONS","4-ACTION SOCIALE",5,"129","110.29","2537224","67","CC Sauer-Pechelbronn"
"375",200013050,"2-TOTAL-ASSOCIATIONS","5-ARTS SPECTACLES SPORT ET LOISIRS",3,"s","s","s","67","CC Sauer-Pechelbronn"
"376",200013050,"2-TOTAL-ASSOCIATIONS","6-NON-CLASSES",7,"15","9.32","248694","67","CC Sauer-Pechelbronn"
"377",200013050,"2-TOTAL-ASSOCIATIONS","8-SERVICES DIVERS",4,"26","20.41","572825","67","CC Sauer-Pechelbronn"
"378",200013050,"3-TOTAL-HORS ESS","TOUS SECTEURS",371,"2490","2338.37","70304730","67","CC Sauer-Pechelbronn"
"379",200013050,"3-TOTAL-HORS ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",6,"10","9.68","554759","67","CC Sauer-Pechelbronn"
"380",200013050,"3-TOTAL-HORS ESS","2-ENSEIGNEMENT",28,"221","209.52","6993630","67","CC Sauer-Pechelbronn"
"381",200013050,"3-TOTAL-HORS ESS","3-SANTÉ HUMAINE",26,"258","228.82","8397810","67","CC Sauer-Pechelbronn"
"382",200013050,"3-TOTAL-HORS ESS","4-ACTION SOCIALE",4,"s","s","s","67","CC Sauer-Pechelbronn"
"383",200013050,"3-TOTAL-HORS ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","67","CC Sauer-Pechelbronn"
"384",200013050,"3-TOTAL-HORS ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",118,"947","917.22","28312722","67","CC Sauer-Pechelbronn"
"385",200013050,"3-TOTAL-HORS ESS","8-SERVICES DIVERS",187,"975","888.82","24298234","67","CC Sauer-Pechelbronn"
"386",200015162,"1-TOTAL-ESS","TOUS SECTEURS",16,"178","168.92","5905352","2B","CC de l'Oriente"
"387",200015162,"1-TOTAL-ESS","1-ACTIVITES FINANCIERES ET D ASSURANCE",1,"s","s","s","2B","CC de l'Oriente"
"388",200015162,"1-TOTAL-ESS","4-ACTION SOCIALE",3,"28","23.26","554921","2B","CC de l'Oriente"
"389",200015162,"1-TOTAL-ESS","5-ARTS SPECTACLES SPORT ET LOISIRS",2,"s","s","s","2B","CC de l'Oriente"
"390",200015162,"1-TOTAL-ESS","6-NON-CLASSES",2,"s","s","s","2B","CC de l'Oriente"
"391",200015162,"1-TOTAL-ESS","7-AGRICULTURE, INDUSTRIE, CONSTRUCTION",3,"87","101.48","3989355","2B","CC de l'Oriente"
