"DEP","typo_Asso","typo_Asso_det","nb_etab","eff_31","eff_EQTP","rem_brut"
"19","Ensemble","Accueil d adultes handicapes ou pers. agees","9","130","100","2863417"
"19","Ensemble","Accueil d enfants et d adolescents","4","100","88","2473941"
"19","Ensemble","Accueil d enfants handicapes","2","s","s","s"
"19","Ensemble","Accueil des jeunes enfants","4","s","s","s"
"19","Ensemble","Action sociale NCA","48","325","264","6931524"
"19","Ensemble","Aide a domicile","22","601","487","10447294"
"19","Ensemble","Aide par le travail","21","797","693","12046206"
"19","Ensemble","Autres enseignements","11","18","14","510548"
"19","Ensemble","Enseignement culturel","3","24","13","349484"
"19","Ensemble","Enseignement primaire/secondaire/supérieur","22","727","664","22038838"
"19","Ensemble","Formation continue d adultes","15","80","69","2492473"
"19","Ensemble","Hebergement medico-social de personnes agees","10","434","384","10717352"
"19","Ensemble","Hebergement medico-social de personnes en difficulte","12","250","226","6902769"
"19","Ensemble","Hebergement medico-social de personnes handicapees","19","697","613","17700899"
"19","Ensemble","Loisirs","15","50","46","1125324"
"19","Ensemble","Sports","106","244","192","4479614"
"21","Ensemble","Accueil d adultes handicapes ou pers. agees","4","s","s","s"
"21","Ensemble","Accueil d enfants et d adolescents","4","s","s","s"
"21","Ensemble","Accueil d enfants handicapes","7","255","219","7333353"
"21","Ensemble","Accueil des jeunes enfants","30","262","185","4255739"
"21","Ensemble","Action sociale NCA","84","1054","848","25100512"
"21","Ensemble","Aide a domicile","27","982","723","16893370"
"21","Ensemble","Aide par le travail","16","1069","900","14380672"
"21","Ensemble","Autres enseignements","23","98","71","2203398"
"21","Ensemble","Enseignement culturel","18","s","s","s"
"21","Ensemble","Enseignement primaire/secondaire/supérieur","59","1909","1731","60684130"
"21","Ensemble","Formation continue d adultes","34","214","226","6824056"
"21","Ensemble","Hebergement medico-social de personnes agees","21","668","570","15651709"
"21","Ensemble","Hebergement medico-social de personnes en difficulte","32","930","793","23323171"
"21","Ensemble","Hebergement medico-social de personnes handicapees","28","1241","1051","30945436"
"21","Ensemble","Loisirs","20","63","60","1493269"
"21","Ensemble","Sports","237","443","350","8354299"
"22","Ensemble","Accueil d adultes handicapes ou pers. agees","19","166","157","4936285"
"22","Ensemble","Accueil d enfants et d adolescents","4","s","6","158532"
"22","Ensemble","Accueil d enfants handicapes","5","60","46","1510594"
"22","Ensemble","Accueil des jeunes enfants","5","s","19","448688"
"22","Ensemble","Action sociale NCA","45","750","590","16113805"
"22","Ensemble","Aide a domicile","47","1497","1160","29768593"
"22","Ensemble","Aide par le travail","24","1836","1532","26389386"
"22","Ensemble","Autres enseignements","44","244","221","7356953"
"22","Ensemble","Enseignement culturel","27","75","39","1072702"
"22","Ensemble","Enseignement primaire/secondaire/supérieur","218","3623","3385","108062253"
"22","Ensemble","Formation continue d adultes","25","219","179","6049533"
"22","Ensemble","Hebergement medico-social de personnes agees","20","932","839","22475155"
"22","Ensemble","Hebergement medico-social de personnes en difficulte","20","418","355","9853357"
"22","Ensemble","Hebergement medico-social de personnes handicapees","45","1691","1493","43264474"
"22","Ensemble","Loisirs","27","59","53","1306134"
"22","Ensemble","Sports","439","594","498","12657755"
"23","Ensemble","Accueil d adultes handicapes ou pers. agees","3","16","10","317050"
"23","Ensemble","Accueil d enfants et d adolescents","2","s","s","s"
"23","Ensemble","Accueil d enfants handicapes","9","82","58","1938455"
"23","Ensemble","Accueil des jeunes enfants","2","s","s","s"
"23","Ensemble","Action sociale NCA","22","122","104","2709669"
"23","Ensemble","Aide a domicile","13","786","589","12790109"
"23","Ensemble","Aide par le travail","8","398","277","5391899"
"23","Ensemble","Autres enseignements","4","s","s","s"
"23","Ensemble","Enseignement culturel","6","s","s","242367"
"23","Ensemble","Enseignement primaire/secondaire/supérieur","4","18","15","422800"
"23","Ensemble","Formation continue d adultes","3","28","25","s"
"23","Ensemble","Hebergement medico-social de personnes agees","3","158","141","3618629"
"23","Ensemble","Hebergement medico-social de personnes en difficulte","7","41","35","920119"
"23","Ensemble","Hebergement medico-social de personnes handicapees","21","763","655","18897767"
"23","Ensemble","Loisirs","7","33","32","713076"
"23","Ensemble","Sports","46","56","49","1126696"
"24","Ensemble","Accueil d adultes handicapes ou pers. agees","6","s","s","s"
"24","Ensemble","Accueil d enfants et d adolescents","1","s","s","s"
"24","Ensemble","Accueil d enfants handicapes","11","154","124","4099985"
"24","Ensemble","Accueil des jeunes enfants","14","101","89","2182479"
"24","Ensemble","Action sociale NCA","93","1064","892","22875056"
"24","Ensemble","Aide a domicile","26","793","608","13472305"
"24","Ensemble","Aide par le travail","12","1013","896","14157979"
"24","Ensemble","Autres enseignements","29","103","82","2523191"
"24","Ensemble","Enseignement culturel","15","s","s","s"
"24","Ensemble","Enseignement primaire/secondaire/supérieur","37","778","673","21160555"
"24","Ensemble","Formation continue d adultes","20","144","113","2895474"
"24","Ensemble","Hebergement medico-social de personnes agees","6","200","161","4454799"
"24","Ensemble","Hebergement medico-social de personnes en difficulte","25","745","649","18947417"
"24","Ensemble","Hebergement medico-social de personnes handicapees","29","914","863","24286067"
"24","Ensemble","Loisirs","29","150","128","3082516"
"24","Ensemble","Sports","172","277","218","5199342"
"25","Ensemble","Accueil d adultes handicapes ou pers. agees","22","221","170","5247895"
"25","Ensemble","Accueil d enfants et d adolescents","5","172","150","4592319"
"25","Ensemble","Accueil d enfants handicapes","14","206","167","5616694"
"25","Ensemble","Accueil des jeunes enfants","29","172","128","3007197"
"25","Ensemble","Action sociale NCA","80","1010","791","21207550"
"25","Ensemble","Aide a domicile","104","1807","1332","30702174"
"25","Ensemble","Aide par le travail","13","1942","1665","30303571"
"25","Ensemble","Autres enseignements","33","177","137","4382828"
"25","Ensemble","Enseignement culturel","20","s","s","s"
"25","Ensemble","Enseignement primaire/secondaire/supérieur","64","1751","1523","49560427"
"25","Ensemble","Formation continue d adultes","30","223","179","5617725"
"25","Ensemble","Hebergement medico-social de personnes agees","12","409","346","9274471"
"25","Ensemble","Hebergement medico-social de personnes en difficulte","31","593","492","13821826"
"25","Ensemble","Hebergement medico-social de personnes handicapees","62","2034","1735","49790465"
"25","Ensemble","Loisirs","40","s","s","s"
"25","Ensemble","Sports","234","s","s","s"
"26","Ensemble","Accueil d adultes handicapes ou pers. agees","6","51","36","1096552"
"26","Ensemble","Accueil d enfants et d adolescents","11","199","179","5342058"
"26","Ensemble","Accueil d enfants handicapes","8","220","184","5636661"
"26","Ensemble","Accueil des jeunes enfants","26","197","171","4338666"
"26","Ensemble","Action sociale NCA","76","941","791","20092273"
"26","Ensemble","Aide a domicile","37","1224","888","20072564"
"26","Ensemble","Aide par le travail","22","1108","924","16280961"
"26","Ensemble","Autres enseignements","44","106","72","2011159"
"26","Ensemble","Enseignement culturel","33","108","56","1432473"
"26","Ensemble","Enseignement primaire/secondaire/supérieur","72","2053","1854","61356731"
"26","Ensemble","Formation continue d adultes","21","136","137","3830798"
"26","Ensemble","Hebergement medico-social de personnes agees","22","886","781","21408622"
"26","Ensemble","Hebergement medico-social de personnes en difficulte","33","503","425","13294302"
"26","Ensemble","Hebergement medico-social de personnes handicapees","55","1701","1408","38448980"
"26","Ensemble","Loisirs","35","67","50","1159875"
"26","Ensemble","Sports","310","492","400","9639950"
"27","Ensemble","Accueil d adultes handicapes ou pers. agees","4","s","s","s"
"27","Ensemble","Accueil d enfants et d adolescents","4","s","s","s"
"27","Ensemble","Accueil d enfants handicapes","21","289","231","7501616"
"27","Ensemble","Accueil des jeunes enfants","8","89","76","1850877"
"27","Ensemble","Action sociale NCA","36","418","347","8667421"
"27","Ensemble","Aide a domicile","30","850","622","14440035"
"27","Ensemble","Aide par le travail","23","1771","1551","25018284"
"27","Ensemble","Autres enseignements","22","s","38","1159070"
"27","Ensemble","Enseignement culturel","28","70","s","s"
"27","Ensemble","Enseignement primaire/secondaire/supérieur","44","1197","1099","35916028"
"27","Ensemble","Formation continue d adultes","21","169","154","5185217"
"27","Ensemble","Hebergement medico-social de personnes agees","5","116","105","2771804"
"27","Ensemble","Hebergement medico-social de personnes en difficulte","24","635","557","15843986"
"27","Ensemble","Hebergement medico-social de personnes handicapees","65","2169","1980","55899409"
"27","Ensemble","Loisirs","16","96","83","2001708"
"27","Ensemble","Sports","333","405","289","7179399"
"28","Ensemble","Accueil d adultes handicapes ou pers. agees","5","s","s","s"
"28","Ensemble","Accueil d enfants et d adolescents","6","134","122","3865560"
"28","Ensemble","Accueil d enfants handicapes","9","153","129","4044266"
"28","Ensemble","Accueil des jeunes enfants","3","s","s","s"
"28","Ensemble","Action sociale NCA","40","907","761","17442438"
"28","Ensemble","Aide a domicile","34","1005","811","18498222"
"28","Ensemble","Aide par le travail","14","1018","889","13872169"
"28","Ensemble","Autres enseignements","28","46","37","954869"
"28","Ensemble","Enseignement culturel","12","s","s","s"
"28","Ensemble","Enseignement primaire/secondaire/supérieur","42","941","828","26889669"
"28","Ensemble","Formation continue d adultes","14","121","104","3819336"
"28","Ensemble","Hebergement medico-social de personnes agees","6","225","189","5384177"
"28","Ensemble","Hebergement medico-social de personnes en difficulte","23","259","230","6645558"
"28","Ensemble","Hebergement medico-social de personnes handicapees","30","1018","881","24559631"
"28","Ensemble","Loisirs","28","26","38","707276"
"28","Ensemble","Sports","292","400","309","8653441"
"29","Ensemble","Accueil d adultes handicapes ou pers. agees","5","48","35","1115642"
"29","Ensemble","Accueil d enfants et d adolescents","9","212","171","5211879"
"29","Ensemble","Accueil d enfants handicapes","8","166","128","4105938"
"29","Ensemble","Accueil des jeunes enfants","48","491","414","9933960"
"29","Ensemble","Action sociale NCA","78","1013","871","24616446"
"29","Ensemble","Aide a domicile","80","3393","2538","59262566"
"29","Ensemble","Aide par le travail","35","2691","2346","41836967"
"29","Ensemble","Autres enseignements","52","170","129","3449955"
"29","Ensemble","Enseignement culturel","48","108","72","1722362"
"29","Ensemble","Enseignement primaire/secondaire/supérieur","306","6677","6103","198659531"
"29","Ensemble","Formation continue d adultes","52","414","371","12300816"
"29","Ensemble","Hebergement medico-social de personnes agees","27","1578","1288","35371212"
"29","Ensemble","Hebergement medico-social de personnes en difficulte","24","324","286","8543778"
"29","Ensemble","Hebergement medico-social de personnes handicapees","68","3038","2609","70576172"
"29","Ensemble","Loisirs","51","387","348","8345028"
"29","Ensemble","Sports","525","779","680","16965711"
"2A","Ensemble","Accueil d adultes handicapes ou pers. agees","5","41","32","972769"
"2A","Ensemble","Accueil d enfants handicapes","8","89","72","2450694"
"2A","Ensemble","Accueil des jeunes enfants","10","82","73","1816661"
"2A","Ensemble","Action sociale NCA","24","180","142","3822862"
"2A","Ensemble","Aide a domicile","33","752","583","13442714"
"2A","Ensemble","Aide par le travail","3","243","212","3115844"
"2A","Ensemble","Autres enseignements","12","21","21","494850"
"2A","Ensemble","Enseignement culturel","5","12","s","186108"
"2A","Ensemble","Enseignement primaire/secondaire/supérieur","8","125","118","3841762"
"2A","Ensemble","Formation continue d adultes","4","s","10","315263"
"2A","Ensemble","Hebergement medico-social de personnes agees","3","132","114","3433720"
"2A","Ensemble","Hebergement medico-social de personnes en difficulte","8","209","191","6086747"
"2A","Ensemble","Hebergement medico-social de personnes handicapees","8","265","226","6522175"
"2A","Ensemble","Loisirs","3","s","s","114936"
"2A","Ensemble","Sports","65","s","s","2993022"
"2B","Ensemble","Accueil d adultes handicapes ou pers. agees","4","158","132","1845856"
"2B","Ensemble","Accueil d enfants et d adolescents","1","s","s","s"
"2B","Ensemble","Accueil d enfants handicapes","4","92","76","2748621"
"2B","Ensemble","Accueil des jeunes enfants","8","s","s","s"
"2B","Ensemble","Action sociale NCA","26","160","124","3766563"
"2B","Ensemble","Aide a domicile","51","948","776","18011386"
"2B","Ensemble","Aide par le travail","3","141","120","2651532"
"2B","Ensemble","Autres enseignements","14","s","s","s"
"2B","Ensemble","Enseignement culturel","5","s","s","s"
"2B","Ensemble","Enseignement primaire/secondaire/supérieur","6","186","168","5929223"
"2B","Ensemble","Formation continue d adultes","15","45","41","1138536"
"2B","Ensemble","Hebergement medico-social de personnes agees","6","247","217","6566217"
"2B","Ensemble","Hebergement medico-social de personnes en difficulte","7","89","123","3833714"
"2B","Ensemble","Hebergement medico-social de personnes handicapees","4","164","132","3974477"
"2B","Ensemble","Loisirs","18","70","63","1427844"
