"DEP","ESS","famille","sexe","type_emploi","nb_poste"
"18","ESS + Hors ESS","Ensemble","Ensemble","Aides","2449"
"18","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1750"
"18","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","82729"
"18","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","49"
"19","ESS + Hors ESS","Ensemble","Ensemble","Aides","1841"
"19","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1348"
"19","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","70442"
"19","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","33"
"21","ESS + Hors ESS","Ensemble","Ensemble","Aides","4276"
"21","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3336"
"21","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","186552"
"21","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","179"
"22","ESS + Hors ESS","Ensemble","Ensemble","Aides","4071"
"22","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3280"
"22","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","163749"
"22","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","101"
"23","ESS + Hors ESS","Ensemble","Ensemble","Aides","865"
"23","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","458"
"23","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","28535"
"23","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","8"
"24","ESS + Hors ESS","Ensemble","Ensemble","Aides","2953"
"24","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","2493"
"24","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","105433"
"24","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","58"
"25","ESS + Hors ESS","Ensemble","Ensemble","Aides","4129"
"25","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4262"
"25","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","168366"
"25","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","171"
"26","ESS + Hors ESS","Ensemble","Ensemble","Aides","4106"
"26","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3134"
"26","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","166808"
"26","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","109"
"27","ESS + Hors ESS","Ensemble","Ensemble","Aides","3970"
"27","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3888"
"27","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","148665"
"27","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","117"
"28","ESS + Hors ESS","Ensemble","Ensemble","Aides","3178"
"28","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","2832"
"28","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","117027"
"28","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","133"
"29","ESS + Hors ESS","Ensemble","Ensemble","Aides","8018"
"29","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4494"
"29","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","263456"
"29","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","293"
"2A","ESS + Hors ESS","Ensemble","Ensemble","Aides","826"
"2A","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","844"
"2A","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","50929"
"2A","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","27"
"2B","ESS + Hors ESS","Ensemble","Ensemble","Aides","757"
"2B","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","874"
"2B","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","48478"
"2B","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","25"
"30","ESS + Hors ESS","Ensemble","Ensemble","Aides","5725"
"30","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4009"
"30","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","182928"
"30","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","107"
"31","ESS + Hors ESS","Ensemble","Ensemble","Aides","13495"
"31","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","7408"
"31","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","527450"
"31","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","1026"
"32","ESS + Hors ESS","Ensemble","Ensemble","Aides","1604"
"32","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","912"
"32","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","47891"
"32","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","28"
"33","ESS + Hors ESS","Ensemble","Ensemble","Aides","14141"
"33","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","8834"
"33","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","537990"
"33","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","822"
"34","ESS + Hors ESS","Ensemble","Ensemble","Aides","10226"
"34","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","5813"
"34","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","340905"
"34","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","428"
"35","ESS + Hors ESS","Ensemble","Ensemble","Aides","8531"
"35","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","6411"
"35","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","380072"
"35","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","636"
"36","ESS + Hors ESS","Ensemble","Ensemble","Aides","1824"
"36","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1494"
"36","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","61226"
"36","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","26"
"37","ESS + Hors ESS","Ensemble","Ensemble","Aides","4425"
"37","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4568"
"37","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","190962"
"37","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","200"
"38","ESS + Hors ESS","Ensemble","Ensemble","Aides","9382"
"38","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","7874"
"38","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","402826"
"38","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","620"
"39","ESS + Hors ESS","Ensemble","Ensemble","Aides","1839"
"39","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1986"
"39","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","73175"
"39","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","33"
"40","ESS + Hors ESS","Ensemble","Ensemble","Aides","2882"
"40","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1893"
"40","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","106631"
"40","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","73"
"41","ESS + Hors ESS","Ensemble","Ensemble","Aides","2121"
"41","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","2688"
"41","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","94689"
"41","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","61"
"42","ESS + Hors ESS","Ensemble","Ensemble","Aides","7227"
"42","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4660"
"42","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","224798"
"42","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","212"
"43","ESS + Hors ESS","Ensemble","Ensemble","Aides","2847"
"43","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1517"
"43","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","58824"
"43","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","33"
"44","ESS + Hors ESS","Ensemble","Ensemble","Aides","10710"
"44","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","9994"
"44","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","504456"
"44","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","654"
"45","ESS + Hors ESS","Ensemble","Ensemble","Aides","3746"
"45","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4970"
"45","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","220621"
"45","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","184"
"46","ESS + Hors ESS","Ensemble","Ensemble","Aides","1801"
"46","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1054"
"46","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","45978"
"46","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","51"
"47","ESS + Hors ESS","Ensemble","Ensemble","Aides","2893"
"47","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1836"
"47","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","90041"
"47","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","44"
"48","ESS + Hors ESS","Ensemble","Ensemble","Aides","666"
"48","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","429"
"48","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","22445"
"48","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","12"
"49","ESS + Hors ESS","Ensemble","Ensemble","Aides","7141"
"49","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","6011"
"49","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","253370"
"49","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","248"
"50","ESS + Hors ESS","Ensemble","Ensemble","Aides","4244"
"50","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3962"
"50","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","142104"
"50","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","106"
"51","ESS + Hors ESS","Ensemble","Ensemble","Aides","4523"
"51","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3527"
"51","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","189499"
"51","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","189"
"52","ESS + Hors ESS","Ensemble","Ensemble","Aides","1565"
"52","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1007"
"52","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","49384"
"52","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","21"
"53","ESS + Hors ESS","Ensemble","Ensemble","Aides","1983"
"53","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","2519"
"53","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","95902"
"53","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","50"
"54","ESS + Hors ESS","Ensemble","Ensemble","Aides","5626"
"54","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4349"
"54","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","211753"
"54","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","262"
"55","ESS + Hors ESS","Ensemble","Ensemble","Aides","1414"
"55","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1052"
"55","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","45030"
"55","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","24"
"56","ESS + Hors ESS","Ensemble","Ensemble","Aides","4837"
"56","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4030"
"56","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","211401"
"56","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","152"
"57","ESS + Hors ESS","Ensemble","Ensemble","Aides","8707"
"57","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","5584"
"57","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","277779"
"57","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","301"
"58","ESS + Hors ESS","Ensemble","Ensemble","Aides","1606"
"58","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1260"
"58","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","55531"
"58","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","23"
"59","ESS + Hors ESS","Ensemble","Ensemble","Aides","31236"
"59","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","14710"
"59","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","844887"
"59","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","1382"
"60","ESS + Hors ESS","Ensemble","Ensemble","Aides","5507"
"60","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4682"
"60","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","215872"
"60","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","250"
"61","ESS + Hors ESS","Ensemble","Ensemble","Aides","3088"
"61","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1981"
"61","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","79174"
"61","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","59"
"62","ESS + Hors ESS","Ensemble","Ensemble","Aides","16301"
"62","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","7633"
"62","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","385319"
"62","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","306"
"63","ESS + Hors ESS","Ensemble","Ensemble","Aides","5214"
"63","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3725"
"63","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","215009"
"63","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","192"
"64","ESS + Hors ESS","Ensemble","Ensemble","Aides","5023"
"64","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3585"
"64","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","210228"
"64","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","203"
"65","ESS + Hors ESS","Ensemble","Ensemble","Aides","2225"
"65","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1059"
"65","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","62480"
"65","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","48"
"66","ESS + Hors ESS","Ensemble","Ensemble","Aides","3855"
"66","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","2434"
"66","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","118432"
"66","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","54"
"67","ESS + Hors ESS","Ensemble","Ensemble","Aides","8706"
"67","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","9366"
"67","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","396389"
"67","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","617"
"68","ESS + Hors ESS","Ensemble","Ensemble","Aides","6278"
"68","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","5790"
"68","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","225638"
"68","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","231"
"69","ESS + Hors ESS","Ensemble","Ensemble","Aides","18001"
"69","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","11789"
"69","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","782901"
"69","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","2065"
"70","ESS + Hors ESS","Ensemble","Ensemble","Aides","1518"
"70","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1505"
"70","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","56038"
"70","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","52"
"71","ESS + Hors ESS","Ensemble","Ensemble","Aides","4291"
"71","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3299"
"71","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","159172"
"71","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","100"
"72","ESS + Hors ESS","Ensemble","Ensemble","Aides","4462"
"72","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4274"
"72","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","167381"
"72","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","168"
"73","ESS + Hors ESS","Ensemble","Ensemble","Aides","3595"
"73","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","2544"
"73","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","152880"
"73","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","183"
"74","ESS + Hors ESS","Ensemble","Ensemble","Aides","4905"
"74","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","4992"
"74","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","237407"
"74","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","418"
"75","ESS + Hors ESS","Ensemble","Ensemble","Aides","27984"
"75","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","19692"
"75","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","1624248"
"75","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","14282"
"76","ESS + Hors ESS","Ensemble","Ensemble","Aides","10531"
"76","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","8477"
"76","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","410775"
"76","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","319"
"77","ESS + Hors ESS","Ensemble","Ensemble","Aides","7644"
"77","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","8159"
"77","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","417569"
"77","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","409"
"78","ESS + Hors ESS","Ensemble","Ensemble","Aides","8913"
"78","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","10898"
"78","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","466312"
"78","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","1132"
"79","ESS + Hors ESS","Ensemble","Ensemble","Aides","2928"
"79","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","2845"
"79","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","119348"
"79","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","100"
"80","ESS + Hors ESS","Ensemble","Ensemble","Aides","5341"
"80","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3487"
"80","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","168019"
"80","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","175"
"81","ESS + Hors ESS","Ensemble","Ensemble","Aides","3007"
"81","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1915"
"81","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","98976"
"81","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","57"
"82","ESS + Hors ESS","Ensemble","Ensemble","Aides","2449"
"82","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1268"
"82","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","61520"
"82","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","17"
"83","ESS + Hors ESS","Ensemble","Ensemble","Aides","6837"
"83","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","5018"
"83","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","258508"
"83","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","168"
"84","ESS + Hors ESS","Ensemble","Ensemble","Aides","4376"
"84","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3302"
"84","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","169140"
"84","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","112"
"85","ESS + Hors ESS","Ensemble","Ensemble","Aides","4260"
"85","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","5583"
"85","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","206119"
"85","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","109"
"86","ESS + Hors ESS","Ensemble","Ensemble","Aides","3684"
"86","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","3157"
"86","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","134797"
"86","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","157"
"87","ESS + Hors ESS","Ensemble","Ensemble","Aides","3249"
"87","ESS + Hors ESS","Ensemble","Ensemble","Apprentis","1852"
"87","ESS + Hors ESS","Ensemble","Ensemble","Ordinaires","135029"
"87","ESS + Hors ESS","Ensemble","Ensemble","Stagiaires","71"
